Bravyi-Kitaev mapping of NH3 Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIII (-45.692878261398114+0j)
IIIIZXZIIIXXXIII (-0.0025951203873756726+0j)
IIIIIXIIIIXXXIII (0.0025951203873756726+0j)
IYZIYXZIIIXYYZZI (-0.0026162240716763353+0j)
IXZIYYZIIIXYYZZI (0.0026162240716763353+0j)
IYZIYXZIIIXXXIII (-0.0026162240716763353+0j)
IXZIYYZIIIXXXIII (0.0026162240716763353+0j)
IIXYYZZIIIXYYZZI (0.007897131539287271+0j)
IIXXXIIIIIXYYZZI (0.007897131539287271+0j)
IIXYYZZIIIXXXIII (0.007897131539287271+0j)
IIXXXIIIIIXXXIII (0.007897131539287271+0j)
IIYIYZZIIIXYYZZI (0.0035184412305796537+0j)
IIXZXIIIIIXYYZZI (0.0035184412305796537+0j)
IIYIYZZIIIXXXIII (0.0035184412305796537+0j)
IIXZXIIIIIXXXIII (0.0035184412305796537+0j)
ZIIIXZZIZIXYYZZI (0.0026156030621883753+0j)
IZZIXIIIIIXYYZZI (-0.0026156030621883753+0j)
ZIIIXZZIZIXXXIII (0.0026156030621883753+0j)
IZZIXIIIIIXXXIII (-0.0026156030621883753+0j)
IYYXIIIIIIXYYZZI (0.004611947371055552+0j)
IXYYIIIIIIXYYZZI (-0.004611947371055552+0j)
IYYXIIIIIIXXXIII (0.004611947371055552+0j)
IXYYIIIIIIXXXIII (-0.004611947371055552+0j)
IYYZIIIIIIXYYZZI (-0.00440645555036167+0j)
IXXIIIIIIIXYYZZI (-0.00440645555036167+0j)
IYYZIIIIIIXXXIII (-0.00440645555036167+0j)
IXXIIIIIIIXXXIII (-0.00440645555036167+0j)
ZXZIZIIIZIXYYZZI (-0.003684326303206726+0j)
IXIIIIIIIIXYYZZI (0.003684326303206726+0j)
ZXZIZIIIZIXXXIII (-0.003684326303206726+0j)
IXIIIIIIIIXXXIII (0.003684326303206726+0j)
IIIIIIIIIYIZYZZI (-0.02033110111095749+0j)
IIIIIIIIIXIZXIII (-0.02033110111095749+0j)
IIIIIIIIZXXIXZZI (-0.002374784159889738+0j)
IIIIIIIIIXYIYZZI (-0.0023744086989983156+0j)
IIIIIIIIZYYZXZZI (-3.754608914226243e-07+0j)
IIIIIIIIIYYIXIII (-3.754608914226243e-07+0j)
IIIIIIIIZXYZYIII (-0.0023744086989983156+0j)
IIIIIIIIIXXZXIII (-0.002374784159889738+0j)
IIIIZIXXIIYIYZZI (-0.001224910728316361+0j)
IIIIIZYYIIYIYZZI (-0.001224910728316361+0j)
IIIIZIXXIIXZXIII (-0.001224910728316361+0j)
IIIIIZYYIIXZXIII (-0.001224910728316361+0j)
IYZIYIXXIIYIYZZI (0.0016100633661917036+0j)
IXZIYIXYIIYIYZZI (-0.0016100633661917036+0j)
IYZIYIXXIIXZXIII (0.0016100633661917036+0j)
IXZIYIXYIIXZXIII (-0.0016100633661917036+0j)
IIIIZIXZIIYIYZZI (0.005201317931196314+0j)
IIIIIZXIIIYIYZZI (-0.005201317931196314+0j)
IIIIZIXZIIXZXIII (0.005201317931196314+0j)
IIIIIZXIIIXZXIII (-0.005201317931196314+0j)
IYZIYIXZIIYIYZZI (0.009537148737101332+0j)
IXZIYIYIIIYIYZZI (-0.009537148737101332+0j)
IYZIYIXZIIXZXIII (0.009537148737101332+0j)
IXZIYIYIIIXZXIII (-0.009537148737101332+0j)
IIIIZXZIIIYIYZZI (-0.007320446767139616+0j)
IIIIIXIIIIYIYZZI (0.007320446767139616+0j)
IIIIZXZIIIXZXIII (-0.007320446767139616+0j)
IIIIIXIIIIXZXIII (0.007320446767139616+0j)
IYZIYXZIIIYIYZZI (-0.006525171904740208+0j)
IXZIYYZIIIYIYZZI (0.006525171904740208+0j)
IYZIYXZIIIXZXIII (-0.006525171904740208+0j)
IXZIYYZIIIXZXIII (0.006525171904740208+0j)
IIXYYZZIIIYIYZZI (0.0035184412305796537+0j)
IIXXXIIIIIYIYZZI (0.0035184412305796537+0j)
IIXYYZZIIIXZXIII (0.0035184412305796537+0j)
IIXXXIIIIIXZXIII (0.0035184412305796537+0j)
IIYIYZZIIIYIYZZI (0.013274650769409884+0j)
IIXZXIIIIIYIYZZI (0.013274650769409884+0j)
IIYIYZZIIIXZXIII (0.013274650769409884+0j)
IIXZXIIIIIXZXIII (0.013274650769409884+0j)
ZIIIXZZIZIYIYZZI (0.006523054766966172+0j)
IZZIXIIIIIYIYZZI (-0.006523054766966172+0j)
ZIIIXZZIZIXZXIII (0.006523054766966172+0j)
IZZIXIIIIIXZXIII (-0.006523054766966172+0j)
IYYXIIIIIIYIYZZI (-0.004470299994929257+0j)
IXYYIIIIIIYIYZZI (0.004470299994929257+0j)
IYYXIIIIIIXZXIII (-0.004470299994929257+0j)
IXYYIIIIIIXZXIII (0.004470299994929257+0j)
IYYZIIIIIIYIYZZI (-0.009374805904063558+0j)
IXXIIIIIIIYIYZZI (-0.009374805904063558+0j)
IYYZIIIIIIXZXIII (-0.009374805904063558+0j)
IXXIIIIIIIXZXIII (-0.009374805904063558+0j)
ZXZIZIIIZIYIYZZI (-0.008830672409718597+0j)
IXIIIIIIIIYIYZZI (0.008830672409718597+0j)
ZXZIZIIIZIXZXIII (-0.008830672409718597+0j)
IXIIIIIIIIXZXIII (0.008830672409718597+0j)
IIIIIIIIZXIIXZZI (0.026350578587650317+0j)
IIIIIIIIZYIIYIII (0.026350578587650317+0j)
IIIIIIIZIYZIYZZI (-0.0748050241547787+0j)
IIIIIIIZIXZIXIII (-0.0748050241547787+0j)
IIIIIIZXIYZIYZZI (0.0015282516373958813+0j)
IIIIIIIXIYZIYZZI (-0.0015282516373958813+0j)
IIIIIIZXIXZIXIII (0.0015282516373958813+0j)
IIIIIIIXIXZIXIII (-0.0015282516373958813+0j)
IIIIIYYXIYZIYZZI (0.0005532042487057053+0j)
IIIIIXYYIYZIYZZI (-0.0005532042487057053+0j)
IIIIIYYXIXZIXIII (0.0005532042487057053+0j)
IIIIIXYYIXZIXIII (-0.0005532042487057053+0j)
IIXYYIXXIYZIYZZI (0.00013919393306867852+0j)
IIXXYIXYIYZIYZZI (-0.00013919393306867852+0j)
IIXYYIXXIXZIXIII (0.00013919393306867852+0j)
IIXXYIXYIXZIXIII (-0.00013919393306867852+0j)
IIYIYIXXIYZIYZZI (-0.0015300931468281804+0j)
IIXZYIXYIYZIYZZI (0.0015300931468281804+0j)
IIYIYIXXIXZIXIII (-0.0015300931468281804+0j)
IIXZYIXYIXZIXIII (0.0015300931468281804+0j)
ZIIIXIXXZYZIYZZI (-0.000803327326959211+0j)
IZZIYIXYIYZIYZZI (-0.000803327326959211+0j)
ZIIIXIXXZXZIXIII (-0.000803327326959211+0j)
IZZIYIXYIXZIXIII (-0.000803327326959211+0j)
IIIIIIZZIYZIYZZI (-0.025216439801226866+0j)
IIIIIIZZIXZIXIII (-0.025216439801226866+0j)
IIIIIYYZIYZIYZZI (0.010293518251262061+0j)
IIIIIXXIIYZIYZZI (0.010293518251262061+0j)
IIIIIYYZIXZIXIII (0.010293518251262061+0j)
IIIIIXXIIXZIXIII (0.010293518251262061+0j)
IIXYYIXZIYZIYZZI (0.012494465142846163+0j)
IIXXYIYIIYZIYZZI (-0.012494465142846163+0j)
IIXYYIXZIXZIXIII (0.012494465142846163+0j)
IIXXYIYIIXZIXIII (-0.012494465142846163+0j)
IIYIYIXZIYZIYZZI (0.01869739327526679+0j)
IIXZYIYIIYZIYZZI (-0.01869739327526679+0j)
IIYIYIXZIXZIXIII (0.01869739327526679+0j)
IIXZYIYIIXZIXIII (-0.01869739327526679+0j)
ZIIIXIXZZYZIYZZI (0.0015628626270388199+0j)
IZZIYIYIIYZIYZZI (0.0015628626270388199+0j)
ZIIIXIXZZXZIXIII (0.0015628626270388199+0j)
IZZIYIYIIXZIXIII (0.0015628626270388199+0j)
IIIIIZIIIYZIYZZI (-0.02113116632914382+0j)
IIIIIZIIIXZIXIII (-0.02113116632914382+0j)
IIXYYXZIIYZIYZZI (-0.0026164642790376005+0j)
IIXXYYZIIYZIYZZI (0.0026164642790376005+0j)
IIXYYXZIIXZIXIII (-0.0026164642790376005+0j)
IIXXYYZIIXZIXIII (0.0026164642790376005+0j)
IIYIYXZIIYZIYZZI (-0.006527139642920476+0j)
IIXZYYZIIYZIYZZI (0.006527139642920476+0j)
IIYIYXZIIXZIXIII (-0.006527139642920476+0j)
IIXZYYZIIXZIXIII (0.006527139642920476+0j)
ZIIIXXZIZYZIYZZI (-0.017900059856215064+0j)
IZZIYYZIIYZIYZZI (-0.017900059856215064+0j)
ZIIIXXZIZXZIXIII (-0.017900059856215064+0j)
IZZIYYZIIXZIXIII (-0.017900059856215064+0j)
IIIIZZZIIYZIYZZI (-0.014437274211840618+0j)
IIIIZZZIIXZIXIII (-0.014437274211840618+0j)
IYZIYZZIIYZIYZZI (0.03438968392948993+0j)
IXZIXIIIIYZIYZZI (0.03438968392948993+0j)
IYZIYZZIIXZIXIII (0.03438968392948993+0j)
IXZIXIIIIXZIXIII (0.03438968392948993+0j)
IIIZIIIIIYZIYZZI (-0.037567492866382765+0j)
IIIZIIIIIXZIXIII (-0.037567492866382765+0j)
IIZXIIIIIYZIYZZI (0.009026777407859189+0j)
IIIXIIIIIYZIYZZI (-0.009026777407859189+0j)
IIZXIIIIIXZIXIII (0.009026777407859189+0j)
IIIXIIIIIXZIXIII (-0.009026777407859189+0j)
ZIXXZIIIZYZIYZZI (-0.004959725923023968+0j)
IZYYIIIIIYZIYZZI (-0.004959725923023968+0j)
ZIXXZIIIZXZIXIII (-0.004959725923023968+0j)
IZYYIIIIIXZIXIII (-0.004959725923023968+0j)
IIZZIIIIIYZIYZZI (-0.010956295206893932+0j)
IIZZIIIIIXZIXIII (-0.010956295206893932+0j)
ZIXZZIIIZYZIYZZI (-0.011205081108716914+0j)
IZXIIIIIIYZIYZZI (0.011205081108716914+0j)
ZIXZZIIIZXZIXIII (-0.011205081108716914+0j)
IZXIIIIIIXZIXIII (0.011205081108716914+0j)
IZIIIIIIIYZIYZZI (-0.016701361616111778+0j)
IZIIIIIIIXZIXIII (-0.016701361616111778+0j)
ZZZIZIIIZYZIYZZI (-0.02313742506722906+0j)
ZZZIZIIIZXZIXIII (-0.02313742506722906+0j)
IIIIZIXXZIIIXZZI (0.000553346000105107+0j)
IIIIIZYYZIIIXZZI (0.000553346000105107+0j)
IIIIZIXXIZZIXIII (-0.000553346000105107+0j)
IIIIIZYYIZZIXIII (-0.000553346000105107+0j)
IYZIYIXXZIIIXZZI (-0.0008037102215369684+0j)
IXZIYIXYZIIIXZZI (0.0008037102215369684+0j)
IYZIYIXXIZZIXIII (0.0008037102215369684+0j)
IXZIYIXYIZZIXIII (-0.0008037102215369684+0j)
IIIIZIXZZIIIXZZI (0.010291764852327119+0j)
IIIIIZXIZIIIXZZI (-0.010291764852327119+0j)
IIIIZIXZIZZIXIII (-0.010291764852327119+0j)
IIIIIZXIIZZIXIII (0.010291764852327119+0j)
IYZIYIXZZIIIXZZI (0.0015642268015679047+0j)
IXZIYIYIZIIIXZZI (-0.0015642268015679047+0j)
IYZIYIXZIZZIXIII (-0.0015642268015679047+0j)
IXZIYIYIIZZIXIII (0.0015642268015679047+0j)
IIIIZXZIZIIIXZZI (-0.0033461526146764155+0j)
IIIIIXIIZIIIXZZI (0.0033461526146764155+0j)
IIIIZXZIIZZIXIII (0.0033461526146764155+0j)
IIIIIXIIIZZIXIII (-0.0033461526146764155+0j)
IYZIYXZIZIIIXZZI (-0.007974635932211331+0j)
IXZIYYZIZIIIXZZI (0.007974635932211331+0j)
IYZIYXZIIZZIXIII (0.007974635932211331+0j)
IXZIYYZIIZZIXIII (-0.007974635932211331+0j)
IIXYYZZIZIIIXZZI (0.0026156030621883753+0j)
IIXXXIIIZIIIXZZI (0.0026156030621883753+0j)
IIXYYZZIIZZIXIII (-0.0026156030621883753+0j)
IIXXXIIIIZZIXIII (-0.0026156030621883753+0j)
IIYIYZZIZIIIXZZI (0.006523054766966172+0j)
IIXZXIIIZIIIXZZI (0.006523054766966172+0j)
IIYIYZZIIZZIXIII (-0.006523054766966172+0j)
IIXZXIIIIZZIXIII (-0.006523054766966172+0j)
ZIIIXZZIIIIIXZZI (0.00851111918249934+0j)
IZZIXIIIZIIIXZZI (-0.00851111918249934+0j)
ZIIIXZZIZZZIXIII (-0.00851111918249934+0j)
IZZIXIIIIZZIXIII (0.00851111918249934+0j)
IYYXIIIIZIIIXZZI (-0.004960031985023188+0j)
IXYYIIIIZIIIXZZI (0.004960031985023188+0j)
IYYXIIIIIZZIXIII (0.004960031985023188+0j)
IXYYIIIIIZZIXIII (-0.004960031985023188+0j)
IYYZIIIIZIIIXZZI (-0.011205456569608335+0j)
IXXIIIIIZIIIXZZI (-0.011205456569608335+0j)
IYYZIIIIIZZIXIII (0.011205456569608335+0j)
IXXIIIIIIZZIXIII (0.011205456569608335+0j)
ZXZIZIIIIIIIXZZI (-0.0032131535204212584+0j)
IXIIIIIIZIIIXZZI (0.0032131535204212584+0j)
ZXZIZIIIZZZIXIII (0.0032131535204212584+0j)
IXIIIIIIIZZIXIII (-0.0032131535204212584+0j)
IIIIIIIIIIZIIIII (0.11245926652359924+0j)
IIIIIIIIZIXIZIII (-1.8855156172390905e-06+0j)
IIIIIIIIIZXZIIII (1.8855156172390905e-06+0j)
IIIIIIIIIZIZIIII (0.1258414959369647+0j)
IIIIIIIIZZZZZIII (0.12584257675495458+0j)
IIIIIIIZIIIZIIII (0.22981852784244414+0j)
IIIIIIZXIIIZIIII (-0.0032207680595922406+0j)
IIIIIIIXIIIZIIII (0.0032207680595922406+0j)
IIXYYIXXIIIZIIII (-0.0031985883879161567+0j)
IIXXYIXYIIIZIIII (0.0031985883879161567+0j)
IIYIYIXXIIIZIIII (0.004648767576731644+0j)
IIXZYIXYIIIZIIII (-0.004648767576731644+0j)
ZIIIXIXXZIIZIIII (-6.874105368914002e-07+0j)
IZZIYIXYIIIZIIII (-6.874105368914002e-07+0j)
IIIIIIZZIIIZIIII (0.1459146845352765+0j)
IIIIIYYZIIIZIIII (-3.217993651280851e-07+0j)
IIIIIXXIIIIZIIII (-3.217993651280851e-07+0j)
IIXYYIXZIIIZIIII (-0.024035303747540072+0j)
IIXXYIYIIIIZIIII (0.024035303747540072+0j)
IIYIYIXZIIIZIIII (-0.027731679984163198+0j)
IIXZYIYIIIIZIIII (0.027731679984163198+0j)
ZIIIXIXZZIIZIIII (3.993097114391087e-06+0j)
IZZIYIYIIIIZIIII (3.993097114391087e-06+0j)
IIIIIZIIIIIZIIII (0.1327861963523797+0j)
IIXYYXZIIIIZIIII (4.748369041660677e-07+0j)
IIXXYYZIIIIZIIII (-4.748369041660677e-07+0j)
IIYIYXZIIIIZIIII (6.050617574526523e-06+0j)
IIXZYYZIIIIZIIII (-6.050617574526523e-06+0j)
ZIIIXXZIZIIZIIII (0.03756754927207194+0j)
IZZIYYZIIIIZIIII (0.03756754927207194+0j)
IIIIZZZIIIIZIIII (0.1327860392293191+0j)
IYZIYZZIIIIZIIII (-0.037567492866382765+0j)
IXZIXIIIIIIZIIII (-0.037567492866382765+0j)
IIIZIIIIIIIZIIII (0.18716071703377268+0j)
IIZXIIIIIIIZIIII (-0.01678191484634647+0j)
IIIXIIIIIIIZIIII (0.01678191484634647+0j)
ZIXXZIIIZIIZIIII (-2.2437643011395203e-06+0j)
IZYYIIIIIIIZIIII (-2.2437643011395203e-06+0j)
IIZZIIIIIIIZIIII (0.12141732481799719+0j)
ZIXZZIIIZIIZIIII (-2.3789905746071866e-06+0j)
IZXIIIIIIIIZIIII (2.3789905746071866e-06+0j)
IZIIIIIIIIIZIIII (0.13770737385493206+0j)
ZZZIZIIIZIIZIIII (0.13770888440715107+0j)
IIIIIIIIZIYYZIII (2.321854708848192e-06+0j)
IIIIIIIIIZXXIIII (2.321854708848192e-06+0j)
IIIIIIIIIZZXIIII (-0.016976577952443533+0j)
IIIIIIIIIZIXIIII (0.016976577952443533+0j)
IIIIIIIIZZIXZIII (-0.016977096064167956+0j)
IIIIIIIIZZZXZIII (0.016977096064167956+0j)
IIIIIIIZIIZXIIII (-0.03190748301454016+0j)
IIIIIIIZIIIXIIII (0.03190748301454016+0j)
IIIIIIZXIIZXIIII (-0.0001497974848038439+0j)
IIIIIIIXIIZXIIII (0.0001497974848038439+0j)
IIIIIIZXIIIXIIII (0.0001497974848038439+0j)
IIIIIIIXIIIXIIII (-0.0001497974848038439+0j)
IIIIIYYXIIZXIIII (3.054891090499284e-07+0j)
IIIIIXYYIIZXIIII (-3.054891090499284e-07+0j)
IIIIIYYXIIIXIIII (-3.054891090499284e-07+0j)
IIIIIXYYIIIXIIII (3.054891090499284e-07+0j)
IIXYYIXXIIZXIIII (-0.0017688922112776722+0j)
IIXXYIXYIIZXIIII (0.0017688922112776722+0j)
IIXYYIXXIIIXIIII (0.0017688922112776722+0j)
IIXXYIXYIIIXIIII (-0.0017688922112776722+0j)
IIYIYIXXIIZXIIII (0.001057649445444794+0j)
IIXZYIXYIIZXIIII (-0.001057649445444794+0j)
IIYIYIXXIIIXIIII (-0.001057649445444794+0j)
IIXZYIXYIIIXIIII (0.001057649445444794+0j)
ZIIIXIXXZIZXIIII (-5.707565998792578e-07+0j)
IZZIYIXYIIZXIIII (-5.707565998792578e-07+0j)
ZIIIXIXXZIIXIIII (5.707565998792578e-07+0j)
IZZIYIXYIIIXIIII (5.707565998792578e-07+0j)
IIIIIIZZIIZXIIII (-0.015264105849522747+0j)
IIIIIIZZIIIXIIII (0.015264105849522747+0j)
IIIIIYYZIIZXIIII (2.04362003443915e-06+0j)
IIIIIXXIIIZXIIII (2.04362003443915e-06+0j)
IIIIIYYZIIIXIIII (-2.04362003443915e-06+0j)
IIIIIXXIIIIXIIII (-2.04362003443915e-06+0j)
IIXYYIXZIIZXIIII (-0.002171715916019845+0j)
IIXXYIYIIIZXIIII (0.002171715916019845+0j)
IIXYYIXZIIIXIIII (0.002171715916019845+0j)
IIXXYIYIIIIXIIII (-0.002171715916019845+0j)
IIYIYIXZIIZXIIII (0.012989533144774825+0j)
IIXZYIYIIIZXIIII (-0.012989533144774825+0j)
IIYIYIXZIIIXIIII (-0.012989533144774825+0j)
IIXZYIYIIIIXIIII (0.012989533144774825+0j)
ZIIIXIXZZIZXIIII (-2.5477243958163228e-06+0j)
IZZIYIYIIIZXIIII (-2.5477243958163228e-06+0j)
ZIIIXIXZZIIXIIII (2.5477243958163228e-06+0j)
IZZIYIYIIIIXIIII (2.5477243958163228e-06+0j)
IIIIIZIIIIZXIIII (-0.007863016470073944+0j)
IIIIIZIIIIIXIIII (0.007863016470073944+0j)
IIXYYXZIIIZXIIII (6.523287087943077e-07+0j)
IIXXYYZIIIZXIIII (-6.523287087943077e-07+0j)
IIXYYXZIIIIXIIII (-6.523287087943077e-07+0j)
IIXXYYZIIIIXIIII (6.523287087943077e-07+0j)
IIYIYXZIIIZXIIII (-1.9711735200862376e-06+0j)
IIXZYYZIIIZXIIII (1.9711735200862376e-06+0j)
IIYIYXZIIIIXIIII (1.9711735200862376e-06+0j)
IIXZYYZIIIIXIIII (-1.9711735200862376e-06+0j)
ZIIIXXZIZIZXIIII (-0.009025383406948098+0j)
IZZIYYZIIIZXIIII (-0.009025383406948098+0j)
ZIIIXXZIZIIXIIII (0.009025383406948098+0j)
IZZIYYZIIIIXIIII (0.009025383406948098+0j)
IIIIZZZIIIZXIIII (-0.007861666954878966+0j)
IIIIZZZIIIIXIIII (0.007861666954878966+0j)
IYZIYZZIIIZXIIII (0.009026777407859189+0j)
IXZIXIIIIIZXIIII (0.009026777407859189+0j)
IYZIYZZIIIIXIIII (-0.009026777407859189+0j)
IXZIXIIIIIIXIIII (-0.009026777407859189+0j)
IIIZIIIIIIZXIIII (-0.01678191484634647+0j)
IIIZIIIIIIIXIIII (0.01678191484634647+0j)
IIZXIIIIIIZXIIII (0.008958058294397954+0j)
IIIXIIIIIIZXIIII (-0.008958058294397954+0j)
IIZXIIIIIIIXIIII (-0.008958058294397954+0j)
IIIXIIIIIIIXIIII (0.008958058294397954+0j)
ZIXXZIIIZIZXIIII (-4.934749573680961e-07+0j)
IZYYIIIIIIZXIIII (-4.934749573680961e-07+0j)
ZIXXZIIIZIIXIIII (4.934749573680961e-07+0j)
IZYYIIIIIIIXIIII (4.934749573680961e-07+0j)
IIZZIIIIIIZXIIII (-0.012248410796692947+0j)
IIZZIIIIIIIXIIII (0.012248410796692947+0j)
ZIXZZIIIZIZXIIII (-2.0041074951860412e-06+0j)
IZXIIIIIIIZXIIII (2.0041074951860412e-06+0j)
ZIXZZIIIZIIXIIII (2.0041074951860412e-06+0j)
IZXIIIIIIIIXIIII (-2.0041074951860412e-06+0j)
IZIIIIIIIIZXIIII (-0.007339314537281954+0j)
IZIIIIIIIIIXIIII (0.007339314537281954+0j)
ZZZIZIIIZIZXIIII (-0.007340512457342283+0j)
ZZZIZIIIZIIXIIII (0.007340512457342283+0j)
IIIIIIIIZZXXZIII (-2.4886457881370845e-06+0j)
IIIIIIIIIIYYIIII (-2.4886457881370845e-06+0j)
IIIIZIXXIYYXIIII (-0.0019657477334952263+0j)
IIIIIZYYIYYXIIII (-0.0019657477334952263+0j)
IIIIZIXXIXYYIIII (0.0019657477334952263+0j)
IIIIIZYYIXYYIIII (0.0019657477334952263+0j)
IYZIYIXXIYYXIIII (0.0027420351137832535+0j)
IXZIYIXYIYYXIIII (-0.0027420351137832535+0j)
IYZIYIXXIXYYIIII (-0.0027420351137832535+0j)
IXZIYIXYIXYYIIII (0.0027420351137832535+0j)
IIIIZIXZIYYXIIII (-0.013267432774311475+0j)
IIIIIZXIIYYXIIII (0.013267432774311475+0j)
IIIIZIXZIXYYIIII (0.013267432774311475+0j)
IIIIIZXIIXYYIIII (-0.013267432774311475+0j)
IYZIYIXZIYYXIIII (0.003747015383250222+0j)
IXZIYIYIIYYXIIII (-0.003747015383250222+0j)
IYZIYIXZIXYYIIII (-0.003747015383250222+0j)
IXZIYIYIIXYYIIII (0.003747015383250222+0j)
IIIIZXZIIYYXIIII (0.005080502233137452+0j)
IIIIIXIIIYYXIIII (-0.005080502233137452+0j)
IIIIZXZIIXYYIIII (-0.005080502233137452+0j)
IIIIIXIIIXYYIIII (0.005080502233137452+0j)
IYZIYXZIIYYXIIII (0.0049608880510256075+0j)
IXZIYYZIIYYXIIII (-0.0049608880510256075+0j)
IYZIYXZIIXYYIIII (-0.0049608880510256075+0j)
IXZIYYZIIXYYIIII (0.0049608880510256075+0j)
IIXYYZZIIYYXIIII (0.004611947371055552+0j)
IIXXXIIIIYYXIIII (0.004611947371055552+0j)
IIXYYZZIIXYYIIII (-0.004611947371055552+0j)
IIXXXIIIIXYYIIII (-0.004611947371055552+0j)
IIYIYZZIIYYXIIII (-0.004470299994929257+0j)
IIXZXIIIIYYXIIII (-0.004470299994929257+0j)
IIYIYZZIIXYYIIII (0.004470299994929257+0j)
IIXZXIIIIXYYIIII (0.004470299994929257+0j)
ZIIIXZZIZYYXIIII (-0.004960031985023188+0j)
IZZIXIIIIYYXIIII (0.004960031985023188+0j)
ZIIIXZZIZXYYIIII (0.004960031985023188+0j)
IZZIXIIIIXYYIIII (-0.004960031985023188+0j)
IYYXIIIIIYYXIIII (0.011865877917967364+0j)
IXYYIIIIIYYXIIII (-0.011865877917967364+0j)
IYYXIIIIIXYYIIII (-0.011865877917967364+0j)
IXYYIIIIIXYYIIII (0.011865877917967364+0j)
IYYZIIIIIYYXIIII (0.00963726341516158+0j)
IXXIIIIIIYYXIIII (0.00963726341516158+0j)
IYYZIIIIIXYYIIII (-0.00963726341516158+0j)
IXXIIIIIIXYYIIII (-0.00963726341516158+0j)
ZXZIZIIIZYYXIIII (0.0036434765235117965+0j)
IXIIIIIIIYYXIIII (-0.0036434765235117965+0j)
ZXZIZIIIZXYYIIII (-0.0036434765235117965+0j)
IXIIIIIIIXYYIIII (0.0036434765235117965+0j)
IIIIIIIZZIXXZIII (-4.422418990131197e-06+0j)
IIIIIIIZIZYYIIII (-4.422418990131197e-06+0j)
IIIIIYYXZIXXZIII (-0.001965781584784002+0j)
IIIIIXYYZIXXZIII (0.001965781584784002+0j)
IIIIIYYXIZYYIIII (-0.001965781584784002+0j)
IIIIIXYYIZYYIIII (0.001965781584784002+0j)
IIXYYIXXZIXXZIII (-2.5762262876291517e-07+0j)
IIXXYIXYZIXXZIII (2.5762262876291517e-07+0j)
IIXYYIXXIZYYIIII (-2.5762262876291517e-07+0j)
IIXXYIXYIZYYIIII (2.5762262876291517e-07+0j)
IIYIYIXXZIXXZIII (5.748660397772607e-07+0j)
IIXZYIXYZIXXZIII (-5.748660397772607e-07+0j)
IIYIYIXXIZYYIIII (5.748660397772607e-07+0j)
IIXZYIXYIZYYIIII (-5.748660397772607e-07+0j)
ZIIIXIXXIIXXZIII (0.002742169132618949+0j)
IZZIYIXYZIXXZIII (0.002742169132618949+0j)
ZIIIXIXXZZYYIIII (0.002742169132618949+0j)
IZZIYIXYIZYYIIII (0.002742169132618949+0j)
IIIIIIZZZIXXZIII (-1.908486442683561e-06+0j)
IIIIIIZZIZYYIIII (-1.908486442683561e-06+0j)
IIIIIYYZZIXXZIII (-0.01326798852820094+0j)
IIIIIXXIZIXXZIII (-0.01326798852820094+0j)
IIIIIYYZIZYYIIII (-0.01326798852820094+0j)
IIIIIXXIIZYYIIII (-0.01326798852820094+0j)
IIXYYIXZZIXXZIII (-3.222835716231207e-07+0j)
IIXXYIYIZIXXZIII (3.222835716231207e-07+0j)
IIXYYIXZIZYYIIII (-3.222835716231207e-07+0j)
IIXXYIYIIZYYIIII (3.222835716231207e-07+0j)
IIYIYIXZZIXXZIII (2.57659001542791e-06+0j)
IIXZYIYIZIXXZIII (-2.57659001542791e-06+0j)
IIYIYIXZIZYYIIII (2.57659001542791e-06+0j)
IIXZYIYIIZYYIIII (-2.57659001542791e-06+0j)
ZIIIXIXZIIXXZIII (0.003747105798088433+0j)
IZZIYIYIZIXXZIII (0.003747105798088433+0j)
ZIIIXIXZZZYYIIII (0.003747105798088433+0j)
IZZIYIYIIZYYIIII (0.003747105798088433+0j)
IIIIIZIIZIXXZIII (0.0050790621752968695+0j)
IIIIIZIIIZYYIIII (0.0050790621752968695+0j)
IIXYYXZIZIXXZIII (-0.004611853113491691+0j)
IIXXYYZIZIXXZIII (0.004611853113491691+0j)
IIXYYXZIIZYYIIII (-0.004611853113491691+0j)
IIXXYYZIIZYYIIII (0.004611853113491691+0j)
IIYIYXZIZIXXZIII (0.0044694113143209264+0j)
IIXZYYZIZIXXZIII (-0.0044694113143209264+0j)
IIYIYXZIIZYYIIII (0.0044694113143209264+0j)
IIXZYYZIIZYYIIII (-0.0044694113143209264+0j)
ZIIIXXZIIIXXZIII (-0.004962461634097668+0j)
IZZIYYZIZIXXZIII (-0.004962461634097668+0j)
ZIIIXXZIZZYYIIII (-0.004962461634097668+0j)
IZZIYYZIIZYYIIII (-0.004962461634097668+0j)
IIIIZZZIZIXXZIII (-0.005081558992574848+0j)
IIIIZZZIIZYYIIII (-0.005081558992574848+0j)
IYZIYZZIZIXXZIII (-0.004959725923023968+0j)
IXZIXIIIZIXXZIII (-0.004959725923023968+0j)
IYZIYZZIIZYYIIII (-0.004959725923023968+0j)
IXZIXIIIIZYYIIII (-0.004959725923023968+0j)
IIIZIIIIZIXXZIII (-2.2437643011395203e-06+0j)
IIIZIIIIIZYYIIII (-2.2437643011395203e-06+0j)
IIZXIIIIZIXXZIII (-4.934749573680961e-07+0j)
IIIXIIIIZIXXZIII (4.934749573680961e-07+0j)
IIZXIIIIIZYYIIII (-4.934749573680961e-07+0j)
