Bravyi-Kitaev mapping of ethylene Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIIIIIII (-26.75747261175956+0j)
ZIXXIIIIXIYIYXZIZIII (-0.006883964369835092+0j)
IZYYIIIIXIYIYXZIZIII (-0.006883964369835092+0j)
ZIXXIIIIXIXZYYZIZIII (0.006883964369835092+0j)
IZYYIIIIXIXZYYZIZIII (0.006883964369835092+0j)
IIIIIIIIIIIZZZZIZIII (0.07700486802748327+0j)
IIIIIIIIIIZZZZZIZIII (0.07668709318170598+0j)
IIIIIIIIIZIIZZZIZIII (0.1045848638702234+0j)
IIIIIIYIYXZIZZZIZIII (0.01074847074259852+0j)
IIIIIIXZYYZIZZZIZIII (-0.01074847074259852+0j)
YIIIYIIIXXZIIZZIZIII (-0.0026759002397567485+0j)
XZZIYIIIXYZIIZZIZIII (0.0026759002397567485+0j)
IIIIIIIIZZZIZZZIZIII (0.0928966946824119+0j)
XYZIYIIIXZZIIZZIZIII (0.0066379248692702945+0j)
XXZIYIIIYIIIIZZIZIII (-0.0066379248692702945+0j)
IIIIIIIZIIIIZZZIZIII (0.09829680304261339+0j)
XIYIYIXXZIIIIZZIZIII (-0.011857147314533786+0j)
XIXZYIXYZIIIIZZIZIII (0.011857147314533786+0j)
IIIIIIZZIIIIZZZIZIII (0.10079958915931032+0j)
YIIIYIXZZIIIIZZIZIII (-0.00539102209375556+0j)
XZZIYIYIZIIIIZZIZIII (0.00539102209375556+0j)
IIIIIZIIIIIIZZZIZIII (0.09569270999274251+0j)
IIIIZZZIZIIIIZZIZIII (0.09918231716201789+0j)
IIIZIIIIIIIIZZZIZIII (0.09997109654520184+0j)
IIZZIIIIIIIIZZZIZIII (0.10009599213456313+0j)
IZIIIIIIIIIIZZZIZIII (0.09425920730659904+0j)
ZZZIIIIIIIIIZZZIZIII (0.09287669260169676+0j)
IIIIIYZIZXYYYZZIZIII (-0.011745937223084268+0j)
IIIIIXZIZYYYYZZIZIII (0.011745937223084268+0j)
IIIIIYZIZXYXXIIIIIII (-0.011745937223084268+0j)
IIIIIXZIZYYXXIIIIIII (0.011745937223084268+0j)
IIIIIIXYZZYYYZZIZIII (-0.014664466883921671+0j)
IIIIIIXXIIXYYZZIZIII (-0.014664466883921671+0j)
IIIIIIXYZZYXXIIIIIII (-0.014664466883921671+0j)
IIIIIIXXIIXXXIIIIIII (-0.014664466883921671+0j)
XIYIYIIIIZYYXZZIZIII (0.006829788033637854+0j)
XIXZYIIIZIXYXZZIZIII (0.006829788033637854+0j)
XIYIYIIIIZYXYIIIIIII (-0.006829788033637854+0j)
XIXZYIIIZIXXYIIIIIII (-0.006829788033637854+0j)
XYZIYIXXYIXYXZZIZIII (-0.007758897268527269+0j)
XXZIYIXYYIXYXZZIZIII (0.007758897268527269+0j)
XYZIYIXXYIXXYIIIIIII (0.007758897268527269+0j)
XXZIYIXYYIXXYIIIIIII (-0.007758897268527269+0j)
IIIIIYYZXIXYYZZIZIII (-0.011204646751291944+0j)
IIIIIXXIXIXYYZZIZIII (-0.011204646751291944+0j)
IIIIIYYZXIXXXIIIIIII (-0.011204646751291944+0j)
IIIIIXXIXIXXXIIIIIII (-0.011204646751291944+0j)
YIIIYXZIYIXYXZZIZIII (0.010584196915754395+0j)
XZZIYYZIYIXYXZZIZIII (-0.010584196915754395+0j)
YIIIYXZIYIXXYIIIIIII (-0.010584196915754395+0j)
XZZIYYZIYIXXYIIIIIII (0.010584196915754395+0j)
IYYZIIIIXIXYYZZIZIII (0.017254339279115762+0j)
IXXIIIIIXIXYYZZIZIII (0.017254339279115762+0j)
IYYZIIIIXIXXXIIIIIII (0.017254339279115762+0j)
IXXIIIIIXIXXXIIIIIII (0.017254339279115762+0j)
IIIIIIXYZXXIYZZIZIII (-0.012400352778406933+0j)
IIIIIIXXZYXIYZZIZIII (0.012400352778406933+0j)
IIIIIIXYZXYZXIIIIIII (0.012400352778406933+0j)
IIIIIIXXZYYZXIIIIIII (-0.012400352778406933+0j)
XIYIYIIIIXXIXZZIZIII (0.001342402460002147+0j)
XIXZYIIIIYXIXZZIZIII (-0.001342402460002147+0j)
XIYIYIIIIXYZYIIIIIII (0.001342402460002147+0j)
XIXZYIIIIYYZYIIIIIII (-0.001342402460002147+0j)
IIIIIYZIZZXIYZZIZIII (-0.01704243399500728+0j)
IIIIIXZIIIYIYZZIZIII (0.01704243399500728+0j)
IIIIIYZIZZYZXIIIIIII (0.01704243399500728+0j)
IIIIIXZIIIXZXIIIIIII (0.01704243399500728+0j)
IIIIIIZXXIYIYZZIZIII (-0.009533189734024866+0j)
IIIIIIIXXIYIYZZIZIII (0.009533189734024866+0j)
IIIIIIZXXIXZXIIIIIII (-0.009533189734024866+0j)
IIIIIIIXXIXZXIIIIIII (0.009533189734024866+0j)
YIIIYIXXYIYIXZZIZIII (-0.009576976307826524+0j)
XZZIYIXYYIYIXZZIZIII (0.009576976307826524+0j)
YIIIYIXXYIXZYIIIIIII (0.009576976307826524+0j)
XZZIYIXYYIXZYIIIIIII (-0.009576976307826524+0j)
XIYIYIXZYIYIXZZIZIII (-0.009969112672277331+0j)
XIXZYIYIYIYIXZZIZIII (0.009969112672277331+0j)
XIYIYIXZYIXZYIIIIIII (0.009969112672277331+0j)
XIXZYIYIYIXZYIIIIIII (-0.009969112672277331+0j)
XYZIYXZIYIYIXZZIZIII (0.011397389006910792+0j)
XXZIYYZIYIYIXZZIZIII (-0.011397389006910792+0j)
XYZIYXZIYIXZYIIIIIII (-0.011397389006910792+0j)
XXZIYYZIYIXZYIIIIIII (0.011397389006910792+0j)
ZIXZIIIIXIYIYZZIZIII (-0.016189599419990777+0j)
IZXIIIIIXIYIYZZIZIII (0.016189599419990777+0j)
ZIXZIIIIXIXZXIIIIIII (-0.016189599419990777+0j)
IZXIIIIIXIXZXIIIIIII (0.016189599419990777+0j)
IIIIIIIIIIZIIIIIIIII (0.055786839182355025+0j)
IIIIIIIIIZIZIIIIIIII (0.09643845101660152+0j)
IIIIIIYIYXZZIIIIIIII (0.002534878827056483+0j)
IIIIIIXZYYZZIIIIIIII (-0.002534878827056483+0j)
YIIIYIIIXXZZZIIIIIII (-0.004658295852486404+0j)
XZZIYIIIXYZZZIIIIIII (0.004658295852486404+0j)
IIIIIIIIZZZZIIIIIIII (0.09491385267587069+0j)
XYZIYIIIXZZZZIIIIIII (0.007497511646039588+0j)
XXZIYIIIYIIZZIIIIIII (-0.007497511646039588+0j)
IIIIIIIZIIIZIIIIIIII (0.09347125112215243+0j)
XIYIYIXXZIIZZIIIIIII (-0.006121507710504834+0j)
XIXZYIXYZIIZZIIIIIII (0.006121507710504834+0j)
IIIIIIZZIIIZIIIIIIII (0.09705662593065387+0j)
YIIIYIXZZIIZZIIIIIII (-0.006773090620130166+0j)
XZZIYIYIZIIZZIIIIIII (0.006773090620130166+0j)
IIIIIZIIIIIZIIIIIIII (0.09358858266926687+0j)
IIIIZZZIZIIZZIIIIIII (0.09625745861881939+0j)
IIIZIIIIIIIZIIIIIIII (0.09942718591586884+0j)
IIZZIIIIIIIZIIIIIIII (0.09425920730659904+0j)
IZIIIIIIIIIZIIIIIIII (0.09514915778921737+0j)
ZZZIIIIIIIIZIIIIIIII (0.09575727589251452+0j)
IIIIIIIIZXIXIIIIIIII (-0.026995548970443095+0j)
IIIIIIIIIXZXIIIIIIII (0.026995548970443095+0j)
IIIIIIIIZXZXIIIIIIII (0.026995548970443095+0j)
IIIIIIIIIXIXIIIIIIII (-0.026995548970443095+0j)
XYZIYIIIXXIXZIIIIIII (-0.005639973604602811+0j)
XXZIYIIIXYIXZIIIIIII (0.005639973604602811+0j)
XYZIYIIIXXZXZIIIIIII (0.005639973604602811+0j)
XXZIYIIIXYZXZIIIIIII (-0.005639973604602811+0j)
IIIIIIYIYZIXIIIIIIII (0.030634926754053153+0j)
IIIIIIXZXIZXIIIIIIII (0.030634926754053153+0j)
IIIIIIYIYZZXIIIIIIII (-0.030634926754053153+0j)
IIIIIIXZXIIXIIIIIIII (-0.030634926754053153+0j)
YIIIYIIIXZIXZIIIIIII (0.0049955660850960456+0j)
XZZIYIIIYIZXZIIIIIII (-0.0049955660850960456+0j)
YIIIYIIIXZZXZIIIIIII (-0.0049955660850960456+0j)
XZZIYIIIYIIXZIIIIIII (0.0049955660850960456+0j)
IIIIIYYXIIZXIIIIIIII (0.03444604466968889+0j)
IIIIIXYYIIZXIIIIIIII (-0.03444604466968889+0j)
IIIIIYYXIIIXIIIIIIII (-0.03444604466968889+0j)
IIIIIXYYIIIXIIIIIIII (0.03444604466968889+0j)
XYZIYIXZZIZXZIIIIIII (0.004555042575591615+0j)
XXZIYIYIZIZXZIIIIIII (-0.004555042575591615+0j)
XYZIYIXZZIIXZIIIIIII (-0.004555042575591615+0j)
XXZIYIYIZIIXZIIIIIII (0.004555042575591615+0j)
XIYIYXZIZIZXZIIIIIII (-0.010350550989201722+0j)
XIXZYYZIZIZXZIIIIIII (0.010350550989201722+0j)
XIYIYXZIZIIXZIIIIIII (0.010350550989201722+0j)
XIXZYYZIZIIXZIIIIIII (-0.010350550989201722+0j)
XIXYYZZIZIZXZIIIIIII (0.029952480248448293+0j)
XIXXXIIIIIZXIIIIIIII (0.029952480248448293+0j)
XIXYYZZIZIIXZIIIIIII (-0.029952480248448293+0j)
XIXXXIIIIIIXIIIIIIII (-0.029952480248448293+0j)
ZXZIIIIIIIZXIIIIIIII (0.03997043671015949+0j)
IXIIIIIIIIZXIIIIIIII (-0.03997043671015949+0j)
ZXZIIIIIIIIXIIIIIIII (-0.03997043671015949+0j)
IXIIIIIIIIIXIIIIIIII (0.03997043671015949+0j)
IIIIIIIIIZZZIIIIIIII (0.09420739305705479+0j)
IIIIIIYIYXIZIIIIIIII (-0.0006320042320080233+0j)
IIIIIIXZYYIZIIIIIIII (0.0006320042320080233+0j)
YIIIYIIIXXIZZIIIIIII (-0.00569078006754276+0j)
XZZIYIIIXYIZZIIIIIII (0.00569078006754276+0j)
IIIIIIIIZZIZIIIIIIII (0.09697607669874389+0j)
XYZIYIIIXZIZZIIIIIII (0.008767390686568047+0j)
XXZIYIIIYIZZZIIIIIII (-0.008767390686568047+0j)
IIIIIIIZIIZZIIIIIIII (0.09286178413506568+0j)
XIYIYIXXZIZZZIIIIIII (-0.005117995839271852+0j)
XIXZYIXYZIZZZIIIIIII (0.005117995839271852+0j)
IIIIIIZZIIZZIIIIIIII (0.09748625943710866+0j)
YIIIYIXZZIZZZIIIIIII (-0.008947413850400841+0j)
XZZIYIYIZIZZZIIIIIII (0.008947413850400841+0j)
IIIIIZIIIIZZIIIIIIII (0.09357948118658871+0j)
IIIIZZZIZIZZZIIIIIII (0.09437344413668572+0j)
IIIZIIIIIIZZIIIIIIII (0.09850149893454536+0j)
IIZZIIIIIIZZIIIIIIII (0.09287669260169676+0j)
IZIIIIIIIIZZIIIIIIII (0.09575727589251452+0j)
ZZZIIIIIIIZZIIIIIIII (0.0980082894215982+0j)
IIIIIIIIZIZIIIIIIIII (0.07646596546678154+0j)
XYZIYIIIXIZIZIIIIIII (0.009828126185071197+0j)
XXZIYIIIYZIIZIIIIIII (-0.009828126185071197+0j)
IIIIIIIZIZIIIIIIIIII (0.08594880613905284+0j)
XIYIYIXXZZIIZIIIIIII (-0.017109668776795563+0j)
XIXZYIXYZZIIZIIIIIII (0.017109668776795563+0j)
IIIIIIZZIZIIIIIIIIII (0.09411177411328893+0j)
YIIIYIXZZZIIZIIIIIII (-0.013826474845235913+0j)
XZZIYIYIZZIIZIIIIIII (0.013826474845235913+0j)
IIIIIZIIIZIIIIIIIIII (0.08682053454933271+0j)
IIIIZZZIZZIIZIIIIIII (0.1013505724413979+0j)
IIIZIIIIIZIIIIIIIIII (0.10886035821629363+0j)
IIZZIIIIIZIIIIIIIIII (0.09519429396670984+0j)
IZIIIIIIIZIIIIIIIIII (0.08766921848805508+0j)
ZZZIIIIIIZIIIIIIIIII (0.08860401743403153+0j)
IIIIIIYIXYIIIIIIIIII (0.021457699702146827+0j)
IIIIIIXZXXIIIIIIIIII (0.021457699702146827+0j)
YIIIYIIIYYIIZIIIIIII (0.0007824909379678564+0j)
XZZIYIIIYXIIZIIIIIII (0.0007824909379678564+0j)
IIIIIYYXZXZIIIIIIIII (-0.013561959244521107+0j)
IIIIIXYYZXZIIIIIIIII (0.007961145595496943+0j)
IIIIIYYYIYIIIIIIIIII (-0.005600813649024164+0j)
IIIIIXYXZYZIIIIIIIII (0.005600813649024164+0j)
IIIIIYYXIXIIIIIIIIII (0.007961145595496943+0j)
IIIIIXYYIXIIIIIIIIII (-0.013561959244521107+0j)
XYZIYIXZIXZIZIIIIIII (-0.006242735735057708+0j)
XXZIYIYIIXZIZIIIIIII (-0.003332727811769314+0j)
XYZIYIYIZYIIZIIIIIII (-0.009575463546827024+0j)
XXZIYIXZIYZIZIIIIIII (0.009575463546827024+0j)
XYZIYIXZZXIIZIIIIIII (-0.003332727811769314+0j)
XXZIYIYIZXIIZIIIIIII (-0.006242735735057708+0j)
XIYIYXZIIXZIZIIIIIII (0.005082635701865857+0j)
XIXZYYZIIXZIZIIIIIII (-0.00048136913350207045+0j)
XIYIYYZIZYIIZIIIIIII (0.004601266568363786+0j)
XIXZYXZIIYZIZIIIIIII (-0.004601266568363786+0j)
XIYIYXZIZXIIZIIIIIII (-0.00048136913350207045+0j)
XIXZYYZIZXIIZIIIIIII (0.005082635701865857+0j)
XIXYYZZIIXZIZIIIIIII (-0.01732623920124535+0j)
XIXXXIIIZXZIIIIIIIII (-0.012888118951871204+0j)
XIXYXIIIIYIIIIIIIIII (0.004438120249374147+0j)
XIXXYZZIIYZIZIIIIIII (0.004438120249374147+0j)
XIXYYZZIZXIIZIIIIIII (0.012888118951871204+0j)
XIXXXIIIIXIIIIIIIIII (0.01732623920124535+0j)
ZXZIIIIIZXZIIIIIIIII (-0.018723629497688368+0j)
IXIIIIIIZXZIIIIIIIII (0.017541387387036755+0j)
ZYZIIIIIIYIIIIIIIIII (-0.001182242110651615+0j)
IYIIIIIIZYZIIIIIIIII (-0.001182242110651615+0j)
ZXZIIIIIIXIIIIIIIIII (0.017541387387036755+0j)
IXIIIIIIIXIIIIIIIIII (-0.018723629497688368+0j)
IIIIIIYZYXZIIIIIIIII (0.013435460828012315+0j)
IIIIIIXIYYZIIIIIIIII (-0.013435460828012315+0j)
YIIIYIIZXXZIZIIIIIII (-0.010099327651941927+0j)
XZZIYIIZXYZIZIIIIIII (0.010099327651941927+0j)
XIYIYIIXXXZIZIIIIIII (0.007265559062947651+0j)
XIXZYIZYXXZIZIIIIIII (0.002179137346325675+0j)
XIYIYIZXXXZIZIIIIIII (-0.009444696409273326+0j)
XIXZYIIXXYZIZIIIIIII (-0.009444696409273326+0j)
XIYIYIIYXYZIZIIIIIII (-0.002179137346325675+0j)
XIXZYIZXXYZIZIIIIIII (0.007265559062947651+0j)
XYZIYXYYXXZIZIIIIIII (0.01068747930232947+0j)
XXZIYYYYXXZIZIIIIIII (-0.0022089673083860286+0j)
XYZIYYYXXXZIZIIIIIII (-0.00847851199394344+0j)
XXZIYXYYXYZIZIIIIIII (-0.00847851199394344+0j)
XYZIYXYXXYZIZIIIIIII (-0.0022089673083860286+0j)
XXZIYYYXXYZIZIIIIIII (0.01068747930232947+0j)
ZIXZIIXYYXZIIIIIIIII (-0.006625123004599431+0j)
IZXIIIXYYXZIIIIIIIII (0.009542329285766149+0j)
ZIYIIIXXYXZIIIIIIIII (-0.0029172062811667204+0j)
IZYZIIXYYYZIIIIIIIII (0.0029172062811667204+0j)
ZIXZIIXXYYZIIIIIIIII (0.009542329285766149+0j)
IZXIIIXXYYZIIIIIIIII (-0.006625123004599431+0j)
YIIIYIZZXXZIZIIIIIII (-0.010383029623002813+0j)
XZZIYIZZXYZIZIIIIIII (0.010383029623002813+0j)
IIIIIZYIYXZIIIIIIIII (0.010270624779568508+0j)
IIIIIZXZYYZIIIIIIIII (-0.010270624779568508+0j)
IIIIZZXIXXZIZIIIIIII (-0.015325722934135089+0j)
IIIIZZYZXYZIZIIIIIII (-0.015325722934135089+0j)
IIIZIIYIYXZIIIIIIIII (0.01648544536371919+0j)
IIIZIIXZYYZIIIIIIIII (-0.01648544536371919+0j)
IIZZIIYIYXZIIIIIIIII (0.008240318177366947+0j)
IIZZIIXZYYZIIIIIIIII (-0.008240318177366947+0j)
IZIIIIYIYXZIIIIIIIII (0.00619648293492893+0j)
IZIIIIXZYYZIIIIIIIII (-0.00619648293492893+0j)
ZZZIIIYIYXZIIIIIIIII (0.006206606525074395+0j)
ZZZIIIXZYYZIIIIIIIII (-0.006206606525074395+0j)
YIIIYZIIXXZIZIIIIIII (-0.008279127465998425+0j)
XZZIYZIIXYZIZIIIIIII (0.008279127465998425+0j)
IYYZIYZIYXZIIIIIIIII (-0.004446105433748721+0j)
IXXIIYZIYXZIIIIIIIII (-0.006431696005285406+0j)
IYXIIXZIYXZIIIIIIIII (0.001985590571536686+0j)
IXYZIYZIYYZIIIIIIIII (-0.001985590571536686+0j)
IYYZIXZIYYZIIIIIIIII (0.006431696005285406+0j)
IXXIIXZIYYZIIIIIIIII (0.004446105433748721+0j)
YIIIXZZIYXZIIIIIIIII (-0.003523798364063923+0j)
XZZIXZZIYYZIIIIIIIII (0.003523798364063923+0j)
IYYXZIIIXXZIZIIIIIII (-0.002377316788719384+0j)
IXYYZIIIXXZIZIIIIIII (-0.0044882205086632+0j)
IYYYIZZIYXZIIIIIIIII (-0.006865537297382585+0j)
IXYXZIIIXYZIZIIIIIII (0.006865537297382585+0j)
IYYXIZZIYYZIIIIIIIII (0.0044882205086632+0j)
IXYYIZZIYYZIIIIIIIII (0.002377316788719384+0j)
YIIZYIIIXXZIZIIIIIII (-0.00599116071305046+0j)
XZZZYIIIXYZIZIIIIIII (0.00599116071305046+0j)
YIZZYIIIXXZIZIIIIIII (-0.004018302699758895+0j)
XZIZYIIIXYZIZIIIIIII (0.004018302699758895+0j)
YZIIYIIIXXZIZIIIIIII (0.0009816777521164067+0j)
XIZIYIIIXYZIZIIIIIII (-0.0009816777521164067+0j)
IIIIIIIZZZZIIIIIIIII (0.08001674537559773+0j)
XIYIYIXXIZZIZIIIIIII (-0.012717815433166744+0j)
XIXZYIXYIZZIZIIIIIII (0.012717815433166744+0j)
IIIIIIZZZZZIIIIIIIII (0.07311431611808641+0j)
YIIIYIXZIZZIZIIIIIII (-0.004676969881311024+0j)
XZZIYIYIIZZIZIIIIIII (0.004676969881311024+0j)
IIIIIZIIZZZIIIIIIIII (0.07331724492056492+0j)
IIIIZZZIIZZIZIIIIIII (0.09083604363857962+0j)
IIIZIIIIZZZIIIIIIIII (0.09092245274118468+0j)
IIZZIIIIZZZIIIIIIIII (0.0860157864743445+0j)
IZIIIIIIZZZIIIIIIIII (0.08097185312156799+0j)
ZZZIIIIIZZZIIIIIIIII (0.08293294531111055+0j)
XYZIYIIZXZZIZIIIIIII (0.013544062930309141+0j)
XXZIYIIZYIIIZIIIIIII (-0.013544062930309141+0j)
IIIIIYZXYZZIIIIIIIII (-0.00035276180710510155+0j)
IIIIIXIYYZZIIIIIIIII (-0.0157009877241965+0j)
IIIIIYIXYZZIIIIIIIII (0.016053749531301603+0j)
IIIIIXZXXIIIIIIIIIII (-0.016053749531301603+0j)
IIIIIYZYXIIIIIIIIIII (-0.0157009877241965+0j)
IIIIIXIXXIIIIIIIIIII (0.00035276180710510155+0j)
YIIIYXYYXZZIZIIIIIII (-0.009973046132066985+0j)
XZZIYYYYXZZIZIIIIIII (-0.001399248003071116+0j)
YIIIYYYXXZZIZIIIIIII (0.011372294135138102+0j)
XZZIYXYYYIIIZIIIIIII (0.011372294135138102+0j)
YIIIYXYXYIIIZIIIIIII (-0.001399248003071116+0j)
XZZIYYYXYIIIZIIIIIII (-0.009973046132066985+0j)
IYYZIIXYYZZIIIIIIIII (-0.0023405987867509657+0j)
IXXIIIXYYZZIIIIIIIII (-0.007332910312310665+0j)
IYXIIIXXYZZIIIIIIIII (0.004992311525559699+0j)
IXYZIIXYXIIIIIIIIIII (0.004992311525559699+0j)
IYYZIIXXXIIIIIIIIIII (-0.007332910312310665+0j)
IXXIIIXXXIIIIIIIIIII (-0.0023405987867509657+0j)
XYZIYIZZXZZIZIIIIIII (0.015998844845576364+0j)
XXZIYIZZYIIIZIIIIIII (-0.015998844845576364+0j)
XIYIYXXIXZZIZIIIIIII (0.00219426187382202+0j)
XIXZYYXIXZZIZIIIIIII (0.0036379440316277635+0j)
XIYIYYYZXZZIZIIIIIII (0.005832205905449783+0j)
XIXZYXXIYIIIZIIIIIII (-0.005832205905449783+0j)
XIYIYXYZYIIIZIIIIIII (-0.0036379440316277635+0j)
XIXZYYYZYIIIZIIIIIII (-0.00219426187382202+0j)
XIXYYZXIXZZIZIIIIIII (-0.021503036449112924+0j)
XIXXXIYIYZZIIIIIIIII (0.019547503631212212+0j)
XIXYXIXZYZZIIIIIIIII (0.0019555328179007153+0j)
XIXXYZXIYIIIZIIIIIII (0.0019555328179007153+0j)
XIXYYZYZYIIIZIIIIIII (-0.019547503631212212+0j)
XIXXXIXZXIIIIIIIIIII (0.021503036449112924+0j)
ZXZIIIYIYZZIIIIIIIII (0.022402878131308077+0j)
IXIIIIYIYZZIIIIIIIII (-0.01880563258714101+0j)
ZYZIIIXZYZZIIIIIIIII (-0.0035972455441670615+0j)
IYIIIIYIXIIIIIIIIIII (-0.0035972455441670615+0j)
ZXZIIIXZXIIIIIIIIIII (0.01880563258714101+0j)
IXIIIIXZXIIIIIIIIIII (-0.022402878131308077+0j)
XYZIYZIIXZZIZIIIIIII (0.015167957959116754+0j)
XXZIYZIIYIIIZIIIIIII (-0.015167957959116754+0j)
ZIXZIYZIYZZIIIIIIIII (-0.008363434037115026+0j)
IZXIIYZIYZZIIIIIIIII (0.00914706590068297+0j)
ZIYIIXZIYZZIIIIIIIII (-0.0007836318635679462+0j)
IZYZIYZIXIIIIIIIIIII (-0.0007836318635679462+0j)
ZIXZIXZIXIIIIIIIIIII (-0.00914706590068297+0j)
IZXIIXZIXIIIIIIIIIII (0.008363434037115026+0j)
XYZIXZZIYZZIIIIIIIII (0.014257164364105868+0j)
XXZIXZZIXIIIIIIIIIII (0.014257164364105868+0j)
ZIXXZIIIXZZIZIIIIIII (-0.0073872155679141575+0j)
IZYYZIIIXZZIZIIIIIII (-0.0008454319499756638+0j)
ZIXYIZZIYZZIIIIIIIII (-0.0065417836179384944+0j)
IZYXZIIIYIIIZIIIIIII (-0.0065417836179384944+0j)
ZIXXIZZIXIIIIIIIIIII (0.0008454319499756638+0j)
IZYYIZZIXIIIIIIIIIII (0.0073872155679141575+0j)
XYZZYIIIXZZIZIIIIIII (0.012483444856805633+0j)
XXZZYIIIYIIIZIIIIIII (-0.012483444856805633+0j)
XYIZYIIIXZZIZIIIIIII (0.013467712902908149+0j)
XXIZYIIIYIIIZIIIIIII (-0.013467712902908149+0j)
YXIIYIIIXZZIZIIIIIII (0.0037718246014720016+0j)
YYIIYIIIYIIIZIIIIIII (0.0037718246014720016+0j)
IIIIIIZIIIIIIIIIIIII (0.09191261621717428+0j)
YIIIYIXIZIIIZIIIIIII (-0.012046586273322824+0j)
XZZIYIYZZIIIZIIIIIII (0.012046586273322824+0j)
IIIIIZIZIIIIIIIIIIII (0.06202938029759484+0j)
IIIIZZZZZIIIZIIIIIII (0.09672461501360964+0j)
IIIZIIIZIIIIIIIIIIII (0.09831190441700653+0j)
IIZZIIIZIIIIIIIIIIII (0.08070364916165308+0j)
IZIIIIIZIIIIIIIIIIII (0.08532928052793094+0j)
ZZZIIIIZIIIIIIIIIIII (0.08412499806499228+0j)
XIYIYIYYZIIIZIIIIIII (0.02061054563190568+0j)
XIXZYIYXZIIIZIIIIIII (0.02061054563190568+0j)
XYZIYXIXZIIIZIIIIIII (-0.0010702845385811726+0j)
XXZIYYIXZIIIZIIIIIII (0.0010335428188369745+0j)
XYZIYYZYZIIIZIIIIIII (-3.6741719744198126e-05+0j)
XXZIYXIYZIIIZIIIIIII (3.6741719744198126e-05+0j)
XYZIYXZXZIIIZIIIIIII (0.0010335428188369745+0j)
XXZIYYZXZIIIZIIIIIII (-0.0010702845385811726+0j)
ZIXZIIZXIIIIIIIIIIII (0.002167288227005437+0j)
IZXIIIZXIIIIIIIIIIII (-0.00011265424119869189+0j)
ZIYIIIIYIIIIIIIIIIII (0.0020546339858067463+0j)
IZYZIIZYIIIIIIIIIIII (0.0020546339858067463+0j)
ZIXZIIIXIIIIIIIIIIII (-0.00011265424119869189+0j)
IZXIIIIXIIIIIIIIIIII (0.002167288227005437+0j)
XIYIYZXXZIIIZIIIIIII (-0.014191895476665519+0j)
XIXZYZXYZIIIZIIIIIII (0.014191895476665519+0j)
XIXYYXXXZIIIZIIIIIII (-0.024583317883806386+0j)
XIXXXYYXIIIIIIIIIIII (0.024165692638492064+0j)
XIXYXXYXIIIIIIIIIIII (0.0004176252453143253+0j)
XIXXYXXYZIIIZIIIIIII (0.0004176252453143253+0j)
XIXYYYXYZIIIZIIIIIII (-0.024165692638492064+0j)
XIXXXXYYIIIIIIIIIIII (-0.024583317883806386+0j)
ZXZIIYYXIIIIIIIIIIII (0.024451999947011985+0j)
IXIIIYYXIIIIIIIIIIII (-0.025496844697513538+0j)
ZYZIIXYXIIIIIIIIIIII (0.0010448447505015546+0j)
IYIIIYYYIIIIIIIIIIII (-0.0010448447505015546+0j)
ZXZIIXYYIIIIIIIIIIII (-0.025496844697513538+0j)
IXIIIXYYIIIIIIIIIIII (0.024451999947011985+0j)
XIYIXZYXIIIIIIIIIIII (-0.02100042723000383+0j)
XIXZXZYYIIIIIIIIIIII (0.02100042723000383+0j)
XIYZYIXXZIIIZIIIIIII (-0.020861022064285275+0j)
XIXIYIXYZIIIZIIIIIII (0.020861022064285275+0j)
XZYIYIXXZIIIZIIIIIII (-0.013880404979032101+0j)
XZXZYIXYZIIIZIIIIIII (0.013880404979032101+0j)
YZXIYIXXZIIIZIIIIIII (-0.014694972147098376+0j)
YZYZYIXYZIIIZIIIIIII (-0.014694972147098376+0j)
IIIIIZZZIIIIIIIIIIII (0.08652390099457442+0j)
IIIIZZIZZIIIZIIIIIII (0.1058341214099641+0j)
IIIZIIZZIIIIIIIIIIII (0.1082127613679022+0j)
IIZZIIZZIIIIIIIIIIII (0.09071037141401514+0j)
IZIIIIZZIIIIIIIIIIII (0.08966274848951321+0j)
ZZZIIIZZIIIIIIIIIIII (0.08611303304981552+0j)
YIIIYZXZZIIIZIIIIIII (-0.011787793793839322+0j)
XZZIYZYIZIIIZIIIIIII (0.011787793793839322+0j)
IYYZIYYZIIIIIIIIIIII (-0.004658188949315924+0j)
IXXIIYYZIIIIIIIIIIII (-0.0036258702865154258+0j)
IYXIIXYZIIIIIIIIIIII (-0.0010323186628004982+0j)
IXYZIYXIIIIIIIIIIIII (-0.0010323186628004982+0j)
IYYZIXXIIIIIIIIIIIII (-0.0036258702865154258+0j)
IXXIIXXIIIIIIIIIIIII (-0.004658188949315924+0j)
YIIIXZYZIIIIIIIIIIII (-0.015030214954863105+0j)
XZZIXZXIIIIIIIIIIIII (-0.015030214954863105+0j)
IYYXZIXZZIIIZIIIIIII (-0.001291376996803022+0j)
IXYYZIXZZIIIZIIIIIII (0.002201147478463344+0j)
IYYYIZYZIIIIIIIIIIII (0.000909770481660322+0j)
IXYXZIYIZIIIZIIIIIII (-0.000909770481660322+0j)
IYYXIZXIIIIIIIIIIIII (0.002201147478463344+0j)
IXYYIZXIIIIIIIIIIIII (-0.001291376996803022+0j)
YIIZYIXZZIIIZIIIIIII (-0.014900989636847137+0j)
XZZZYIYIZIIIZIIIIIII (0.014900989636847137+0j)
