Bravyi-Kitaev mapping of N2 Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIIIII (-54.90718292900202+0j)
IIZXYZXIYIZIIIIIII (9.72968567808501e-05+0j)
IIIXXZYIYIIIIIIIII (-2.230564973016688e-05+0j)
XYYXXIXIXZZIIIIIII (-0.00020914770901732735+0j)
XXYYXIXIXZZIIIIIII (0.0009122986748411348+0j)
XYYYYZXIXZZIIIIIII (0.0007031509658238075+0j)
XXYXXIXIYIZIIIIIII (-0.0007031509658238075+0j)
XYYXYZXIYIZIIIIIII (-0.0009122986748411348+0j)
XXYYYZXIYIZIIIIIII (0.00020914770901732735+0j)
YIYZIIXIXZZIIIIIII (0.002084223917722173+0j)
XZYZIIXIYIZIIIIIII (-0.002084223917722173+0j)
YIXZZIYIXZIIIIIIII (0.0028993884253473994+0j)
XZXZZIYIYIIIIIIIII (-0.0028993884253473994+0j)
YZYIIIXIXZZIIIIIII (0.0028993884253473976+0j)
XIYIIIXIYIZIIIIIII (-0.0028993884253473976+0j)
IIIIIIZIZIIIIIIIII (0.10921597324467566+0j)
YIYIIIXIZIZIIIIIII (0.003466149259571196+0j)
XZYIIIYZIIZIIIIIII (-0.003466149259571196+0j)
IIIIIZIZIIIIIIIIII (0.12460122013638739+0j)
IIIIZZIZIIIIIIIIII (0.12460122013638752+0j)
IIIZIIIZIIIIIIIIII (0.11954708066333415+0j)
IIZZZIZZIIZIIIIIII (0.13363548570618353+0j)
IZIIIIIZIIIIIIIIII (0.13363548570618342+0j)
ZZIIIIIZIIIIIIIIII (0.1492127338959837+0j)
IIIYZIXYIIIIIIIIII (0.02413989005806061+0j)
IIIXZIXXIIIIIIIIII (0.02413989005806061+0j)
IIZIXXIXZIZIIIIIII (0.015537640960052283+0j)
IIIZYYZXZIIIIIIIII (0.008437941887235532+0j)
IIZIXYZYIIZIIIIIII (0.007099699072816753+0j)
IIIZYXZYZIIIIIIIII (0.007099699072816753+0j)
IIZIXXZXIIZIIIIIII (-0.008437941887235532+0j)
IIIZYYIXIIIIIIIIII (-0.015537640960052283+0j)
XYYIXXIXZIZIIIIIII (0.0016570928676025271+0j)
XXYIXYIXZIZIIIIIII (-0.0008999083808495709+0j)
XYYIXYZYIIZIIIIIII (0.0007571844867529565+0j)
XXYIXXIYZIZIIIIIII (-0.0007571844867529565+0j)
XYYIXXZXIIZIIIIIII (-0.0008999083808495709+0j)
XXYIXYZXIIZIIIIIII (0.0016570928676025271+0j)
IIZIXZIXZIZIIIIIII (-0.001657092867602526+0j)
IIIZXIZXZIIIIIIIII (0.000899908380849569+0j)
IIZIYIZYIIZIIIIIII (-0.0007571844867529569+0j)
IIIZYZZYZIIIIIIIII (-0.0007571844867529569+0j)
IIZIXZZXIIZIIIIIII (0.000899908380849569+0j)
IIIZXIIXIIIIIIIIII (-0.001657092867602526+0j)
XYYIXZIXZIZIIIIIII (0.015537640960052296+0j)
XXYIYIIXZIZIIIIIII (-0.008437941887235541+0j)
XYYIYIZYIIZIIIIIII (0.007099699072816757+0j)
XXYIXZIYZIZIIIIIII (-0.007099699072816757+0j)
XYYIXZZXIIZIIIIIII (-0.008437941887235541+0j)
XXYIYIZXIIZIIIIIII (0.015537640960052296+0j)
YIYXZIIXZIZIIIIIII (-0.02851737886319319+0j)
XZYYZIIXZIZIIIIIII (0.007728547223000228+0j)
YIYYZIZYIIZIIIIIII (-0.020788831640192955+0j)
XZYXZIIYZIZIIIIIII (0.020788831640192955+0j)
YIYXZIZXIIZIIIIIII (0.007728547223000228+0j)
XZYYZIZXIIZIIIIIII (-0.02851737886319319+0j)
IIIYZZYXZIIIIIIIII (0.01456370949838081+0j)
IIIXZZYYZIIIIIIIII (-0.01456370949838081+0j)
YIYZYYXXZIZIIIIIII (0.010786412526820095+0j)
XZXIXYYXZIIIIIIIII (-0.0059558714362780915+0j)
YIXIXXYXZIIIIIIIII (0.016742283963098188+0j)
XZYZYYXYZIZIIIIIII (-0.016742283963098188+0j)
YIYZYXXYZIZIIIIIII (0.0059558714362780915+0j)
XZXIXXYYZIIIIIIIII (-0.010786412526820095+0j)
ZXIIXYYXZIIIIIIIII (0.00115037329741155+0j)
IXIIXYYXZIIIIIIIII (0.0006351950146607603+0j)
ZYIIXXYXZIIIIIIIII (-0.00178556831207231+0j)
IYIIXYYYZIIIIIIIII (0.00178556831207231+0j)
ZXIIXXYYZIIIIIIIII (0.0006351950146607603+0j)
IXIIXXYYZIIIIIIIII (0.00115037329741155+0j)
IIIYIZYXZIIIIIIIII (0.01456370949838083+0j)
IIIXIZYYZIIIIIIIII (-0.01456370949838083+0j)
YIYZXIXXZIZIIIIIII (0.0011503732974115512+0j)
XZXIYIYXZIIIIIIIII (0.0006351950146607604+0j)
YIXIXZYXZIIIIIIIII (-0.001785568312072312+0j)
XZYZXIXYZIZIIIIIII (-0.001785568312072312+0j)
YIYZYZXYZIZIIIIIII (-0.0006351950146607604+0j)
XZXIXZYYZIIIIIIIII (0.0011503732974115512+0j)
ZXIIYIYXZIIIIIIIII (0.010786412526820098+0j)
IXIIYIYXZIIIIIIIII (0.005955871436278095+0j)
ZYIIXZYXZIIIIIIIII (-0.016742283963098195+0j)
IYIIYIYYZIIIIIIIII (0.016742283963098195+0j)
ZXIIXZYYZIIIIIIIII (0.005955871436278095+0j)
IXIIXZYYZIIIIIIIII (0.010786412526820098+0j)
IIZXIIXXZIZIIIIIII (-0.013205017485573919+0j)
IIZYIIXYZIZIIIIIII (-0.013205017485573919+0j)
IZIYZIYXZIIIIIIIII (0.013205017485573914+0j)
IZIXZIYYZIIIIIIIII (-0.013205017485573914+0j)
ZZIYZIYXZIIIIIIIII (0.006669332953191337+0j)
ZZIXZIYYZIIIIIIIII (-0.006669332953191337+0j)
IIIIIZZZZIIIIIIIII (0.11290476377265019+0j)
IIIIZZZZZIIIIIIIII (0.11290476377265037+0j)
IIIZIIZZZIIIIIIIII (0.08379704851203953+0j)
IIZZZIIZZIZIIIIIII (0.11148781859050383+0j)
IZIIIIZZZIIIIIIIII (0.11148781859050375+0j)
ZZIIIIZZZIIIIIIIII (0.12506297470072913+0j)
YIYIIZXZZIZIIIIIII (0.004926172582702566+0j)
XZYIIZYIIIZIIIIIII (-0.004926172582702566+0j)
IIZXYYXZZIZIIIIIII (-0.0006204895552531313+0j)
IIIXXYYZZIIIIIIIII (-0.02921654944580291+0j)
IIZYYXXZZIZIIIIIII (0.029837039001056033+0j)
IIIYXYXIIIIIIIIIII (0.029837039001056033+0j)
IIZXYXYIIIZIIIIIII (-0.02921654944580291+0j)
IIIXXXXIIIIIIIIIII (0.0006204895552531313+0j)
XYYXYYXZZIZIIIIIII (-6.617534921004925e-05+0j)
XXYYYYXZZIZIIIIIII (-0.0031159515030030438+0j)
XYYYYXXZZIZIIIIIII (0.0031821268522130926+0j)
XXYXYYYIIIZIIIIIII (0.0031821268522130926+0j)
XYYXYXYIIIZIIIIIII (-0.0031159515030030438+0j)
XXYYYXYIIIZIIIIIII (-6.617534921004925e-05+0j)
YIYIZZXZZIZIIIIIII (0.004926172582702573+0j)
XZYIZZYIIIZIIIIIII (-0.004926172582702573+0j)
IIZXXIXZZIZIIIIIII (-6.617534921004968e-05+0j)
IIIXYIYZZIIIIIIIII (0.003115951503003046+0j)
IIZYYZXZZIZIIIIIII (-0.0031821268522130948+0j)
IIIYYIXIIIIIIIIIII (-0.0031821268522130948+0j)
IIZXYZYIIIZIIIIIII (0.003115951503003046+0j)
IIIXXZXIIIIIIIIIII (-6.617534921004968e-05+0j)
XYYXXIXZZIZIIIIIII (0.0006204895552531296+0j)
XXYYXIXZZIZIIIIIII (0.029216549445802938+0j)
XYYYYZXZZIZIIIIIII (0.02983703900105606+0j)
XXYXXIYIIIZIIIIIII (-0.02983703900105606+0j)
XYYXYZYIIIZIIIIIII (-0.029216549445802938+0j)
XXYYYZYIIIZIIIIIII (-0.0006204895552531296+0j)
YIYZIIXZZIZIIIIIII (0.025731741169233997+0j)
XZYZIIYIIIZIIIIIII (-0.025731741169233997+0j)
YIXZZIYZZIIIIIIIII (-0.0007814706859479829+0j)
XZXZZIXIIIIIIIIIII (-0.0007814706859479829+0j)
YZYIIIXZZIZIIIIIII (-0.0007814706859479846+0j)
XIYIIIYIIIZIIIIIII (0.0007814706859479846+0j)
IIIIZIIIIIIIIIIIII (0.12656428505953934+0j)
IIIZIZIIIIIIIIIIII (0.12105123947235699+0j)
IIZZZZZIIIZIIIIIII (0.09587138551886643+0j)
XYYZZZZIIIZIIIIIII (-0.0034484215082486304+0j)
XXXIIZIIIIIIIIIIII (-0.0034484215082486304+0j)
IZIIIZIIIIIIIIIIII (0.1278375469273543+0j)
ZZIIIZIIIIIIIIIIII (0.14296968613931416+0j)
IIZZIXZIIIZIIIIIII (0.0034484215082486447+0j)
IIZZZXZIIIZIIIIIII (-0.0034484215082486447+0j)
XYYZIXZIIIZIIIIIII (0.0011985970387158598+0j)
XXXIZXIIIIIIIIIIII (-0.033164758447203686+0j)
XYXIIYIIIIIIIIIIII (-0.034363355485919546+0j)
XXYZIYZIIIZIIIIIII (-0.034363355485919546+0j)
XYYZZXZIIIZIIIIIII (0.033164758447203686+0j)
XXXIIXIIIIIIIIIIII (-0.0011985970387158598+0j)
IZIIZXIIIIIIIIIIII (-0.003448421508248649+0j)
IZIIIXIIIIIIIIIIII (0.003448421508248649+0j)
YIYXXXZIIIZIIIIIII (-0.0012357590891500076+0j)
XZXYYXIIIIIIIIIIII (-0.024612725927951138+0j)
YIXXYXIIIIIIIIIIII (0.02584848501710114+0j)
XZYXXYZIIIZIIIIIII (0.02584848501710114+0j)
YIYYXYZIIIZIIIIIII (0.024612725927951138+0j)
XZXXYYIIIIIIIIIIII (-0.0012357590891500076+0j)
ZXIYYXIIIIIIIIIIII (0.0001317939819802977+0j)
IXIYYXIIIIIIIIIIII (0.0026249526998547885+0j)
ZYIXYXIIIIIIIIIIII (-0.0027567466818350862+0j)
IYIYYYIIIIIIIIIIII (0.0027567466818350862+0j)
ZXIXYYIIIIIIIIIIII (0.0026249526998547885+0j)
IXIXYYIIIIIIIIIIII (0.0001317939819802977+0j)
IIIZZZIIIIIIIIIIII (0.12105123947235714+0j)
IIZZIZZIIIZIIIIIII (0.1278375469273545+0j)
XYYZIZZIIIZIIIIIII (0.003448421508248639+0j)
XXXIZZIIIIIIIIIIII (0.003448421508248639+0j)
IZIIZZIIIIIIIIIIII (0.09587138551886652+0j)
ZZIIZZIIIIIIIIIIII (0.14296968613931432+0j)
YIYXXZZIIIZIIIIIII (0.00013179398198029808+0j)
XZXYYZIIIIIIIIIIII (0.002624952699854791+0j)
YIXXYZIIIIIIIIIIII (-0.002756746681835089+0j)
XZYXYIZIIIZIIIIIII (-0.002756746681835089+0j)
YIYYYIZIIIZIIIIIII (-0.002624952699854791+0j)
XZXXXIIIIIIIIIIIII (-0.00013179398198029808+0j)
ZXIYYZIIIIIIIIIIII (0.0012357590891500067+0j)
IXIYYZIIIIIIIIIIII (0.024612725927951152+0j)
ZYIXYZIIIIIIIIIIII (-0.025848485017101158+0j)
IYIYXIIIIIIIIIIIII (-0.025848485017101158+0j)
ZXIXXIIIIIIIIIIIII (-0.024612725927951152+0j)
IXIXXIIIIIIIIIIIII (-0.0012357590891500067+0j)
IIZIZIZIIIZIIIIIII (0.12397002096964269+0j)
IZIZIIIIIIIIIIIIII (0.12397002096964269+0j)
ZZIZIIIIIIIIIIIIII (0.12125982985695513+0j)
IZZZZIZIIIZIIIIIII (0.1299848587968816+0j)
ZZZZZIZIIIZIIIIIII (0.14086648662928178+0j)
ZIIIIIIIIIIIIIIIII (0.14086648662928175+0j)
