Jordan-Wigner mapping of N2 Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIIIII (-54.90718292900202+0j)
IIIIZIIZIIIIIIIIII (0.12460122013638752+0j)
IIIZIIIZIIIIIIIIII (0.11954708066333415+0j)
IIZIIIIZIIIIIIIIII (0.13363548570618353+0j)
IZIIIIIZIIIIIIIIII (0.13363548570618342+0j)
ZIIIIIIZIIIIIIIIII (0.1492127338959837+0j)
IIIYZZIYIIIIIIIIII (0.02413989005806061+0j)
IIIXZZIXIIIIIIIIII (0.02413989005806061+0j)
IIYZZYYYIIIIIIIIII (0.015537640960052283+0j)
IIXZZXYYIIIIIIIIII (0.008437941887235532+0j)
IIYZZXXYIIIIIIIIII (0.007099699072816753+0j)
IIXZZYYXIIIIIIIIII (0.007099699072816753+0j)
IIYZZYXXIIIIIIIIII (0.008437941887235532+0j)
IIXZZXXXIIIIIIIIII (0.015537640960052283+0j)
IYZZZYYYIIIIIIIIII (-0.0016570928676025271+0j)
IXZZZXYYIIIIIIIIII (-0.0008999083808495709+0j)
IYZZZXXYIIIIIIIIII (-0.0007571844867529565+0j)
IXZZZYYXIIIIIIIIII (-0.0007571844867529565+0j)
IYZZZYXXIIIIIIIIII (-0.0008999083808495709+0j)
IXZZZXXXIIIIIIIIII (-0.0016570928676025271+0j)
IIYZYIYYIIIIIIIIII (-0.001657092867602526+0j)
IIXZXIYYIIIIIIIIII (-0.000899908380849569+0j)
IIYZXIXYIIIIIIIIII (-0.0007571844867529569+0j)
IIXZYIYXIIIIIIIIII (-0.0007571844867529569+0j)
IIYZYIXXIIIIIIIIII (-0.000899908380849569+0j)
IIXZXIXXIIIIIIIIII (-0.001657092867602526+0j)
IYZZYIYYIIIIIIIIII (-0.015537640960052296+0j)
IXZZXIYYIIIIIIIIII (-0.008437941887235541+0j)
IYZZXIXYIIIIIIIIII (-0.007099699072816757+0j)
IXZZYIYXIIIIIIIIII (-0.007099699072816757+0j)
IYZZYIXXIIIIIIIIII (-0.008437941887235541+0j)
IXZZXIXXIIIIIIIIII (-0.015537640960052296+0j)
YZZYIIYYIIIIIIIIII (0.02851737886319319+0j)
XZZXIIYYIIIIIIIIII (0.007728547223000228+0j)
YZZXIIXYIIIIIIIIII (0.020788831640192955+0j)
XZZYIIYXIIIIIIIIII (0.020788831640192955+0j)
YZZYIIXXIIIIIIIIII (0.007728547223000228+0j)
XZZXIIXXIIIIIIIIII (0.02851737886319319+0j)
IIIYZIZYIIIIIIIIII (0.01456370949838081+0j)
IIIXZIZXIIIIIIIIII (0.01456370949838081+0j)
YZYIIYZYIIIIIIIIII (0.010786412526820095+0j)
XZXIIYZYIIIIIIIIII (-0.0059558714362780915+0j)
YZXIIXZYIIIIIIIIII (0.016742283963098188+0j)
XZYIIYZXIIIIIIIIII (0.016742283963098188+0j)
YZYIIXZXIIIIIIIIII (-0.0059558714362780915+0j)
XZXIIXZXIIIIIIIIII (0.010786412526820095+0j)
YYIIIYZYIIIIIIIIII (-0.00115037329741155+0j)
XXIIIYZYIIIIIIIIII (0.0006351950146607603+0j)
YXIIIXZYIIIIIIIIII (-0.00178556831207231+0j)
XYIIIYZXIIIIIIIIII (-0.00178556831207231+0j)
YYIIIXZXIIIIIIIIII (0.0006351950146607603+0j)
XXIIIXZXIIIIIIIIII (-0.00115037329741155+0j)
IIIYIZZYIIIIIIIIII (0.01456370949838083+0j)
IIIXIZZXIIIIIIIIII (0.01456370949838083+0j)
YZYIYZZYIIIIIIIIII (-0.0011503732974115512+0j)
XZXIYZZYIIIIIIIIII (0.0006351950146607604+0j)
YZXIXZZYIIIIIIIIII (-0.001785568312072312+0j)
XZYIYZZXIIIIIIIIII (-0.001785568312072312+0j)
YZYIXZZXIIIIIIIIII (0.0006351950146607604+0j)
XZXIXZZXIIIIIIIIII (-0.0011503732974115512+0j)
YYIIYZZYIIIIIIIIII (-0.010786412526820098+0j)
XXIIYZZYIIIIIIIIII (0.005955871436278095+0j)
YXIIXZZYIIIIIIIIII (-0.016742283963098195+0j)
XYIIYZZXIIIIIIIIII (-0.016742283963098195+0j)
YYIIXZZXIIIIIIIIII (0.005955871436278095+0j)
XXIIXZZXIIIIIIIIII (-0.010786412526820098+0j)
IIZYZZZYIIIIIIIIII (0.013205017485573919+0j)
IIZXZZZXIIIIIIIIII (0.013205017485573919+0j)
IZIYZZZYIIIIIIIIII (0.013205017485573914+0j)
IZIXZZZXIIIIIIIIII (0.013205017485573914+0j)
ZIIYZZZYIIIIIIIIII (0.006669332953191337+0j)
ZIIXZZZXIIIIIIIIII (0.006669332953191337+0j)
IIIIIZZIIIIIIIIIII (0.11290476377265019+0j)
IIIIZIZIIIIIIIIIII (0.11290476377265037+0j)
IIIZIIZIIIIIIIIIII (0.08379704851203953+0j)
IIZIIIZIIIIIIIIIII (0.11148781859050383+0j)
IZIIIIZIIIIIIIIIII (0.11148781859050375+0j)
ZIIIIIZIIIIIIIIIII (0.12506297470072913+0j)
YZZZZIYIIIIIIIIIII (0.004926172582702566+0j)
XZZZZIXIIIIIIIIIII (0.004926172582702566+0j)
IIYYIYYIIIIIIIIIII (0.0006204895552531313+0j)
IIXXIYYIIIIIIIIIII (-0.02921654944580291+0j)
IIYXIXYIIIIIIIIIII (0.029837039001056033+0j)
IIXYIYXIIIIIIIIIII (0.029837039001056033+0j)
IIYYIXXIIIIIIIIIII (-0.02921654944580291+0j)
IIXXIXXIIIIIIIIIII (0.0006204895552531313+0j)
IYZYIYYIIIIIIIIIII (-6.617534921004925e-05+0j)
IXZXIYYIIIIIIIIIII (0.0031159515030030438+0j)
IYZXIXYIIIIIIIIIII (-0.0031821268522130926+0j)
IXZYIYXIIIIIIIIIII (-0.0031821268522130926+0j)
IYZYIXXIIIIIIIIIII (0.0031159515030030438+0j)
IXZXIXXIIIIIIIIIII (-6.617534921004925e-05+0j)
YZZZIZYIIIIIIIIIII (0.004926172582702573+0j)
XZZZIZXIIIIIIIIIII (0.004926172582702573+0j)
IIYYYZYIIIIIIIIIII (-6.617534921004968e-05+0j)
IIXXYZYIIIIIIIIIII (0.003115951503003046+0j)
IIYXXZYIIIIIIIIIII (-0.0031821268522130948+0j)
IIXYYZXIIIIIIIIIII (-0.0031821268522130948+0j)
IIYYXZXIIIIIIIIIII (0.003115951503003046+0j)
IIXXXZXIIIIIIIIIII (-6.617534921004968e-05+0j)
IYZYYZYIIIIIIIIIII (-0.0006204895552531296+0j)
IXZXYZYIIIIIIIIIII (0.029216549445802938+0j)
IYZXXZYIIIIIIIIIII (-0.02983703900105606+0j)
IXZYYZXIIIIIIIIIII (-0.02983703900105606+0j)
IYZYXZXIIIIIIIIIII (0.029216549445802938+0j)
IXZXXZXIIIIIIIIIII (-0.0006204895552531296+0j)
YZZIZZYIIIIIIIIIII (0.025731741169233997+0j)
XZZIZZXIIIIIIIIIII (0.025731741169233997+0j)
YZIZZZYIIIIIIIIIII (-0.0007814706859479829+0j)
XZIZZZXIIIIIIIIIII (-0.0007814706859479829+0j)
YIZZZZYIIIIIIIIIII (-0.0007814706859479846+0j)
XIZZZZXIIIIIIIIIII (-0.0007814706859479846+0j)
IIIIZZIIIIIIIIIIII (0.12656428505953934+0j)
IIIZIZIIIIIIIIIIII (0.12105123947235699+0j)
IIZIIZIIIIIIIIIIII (0.09587138551886643+0j)
IYYIIZIIIIIIIIIIII (-0.0034484215082486304+0j)
IXXIIZIIIIIIIIIIII (-0.0034484215082486304+0j)
IZIIIZIIIIIIIIIIII (0.1278375469273543+0j)
ZIIIIZIIIIIIIIIIII (0.14296968613931416+0j)
IIZIYYIIIIIIIIIIII (-0.0034484215082486447+0j)
IIZIXXIIIIIIIIIIII (-0.0034484215082486447+0j)
IYYIYYIIIIIIIIIIII (-0.0011985970387158598+0j)
IXXIYYIIIIIIIIIIII (0.033164758447203686+0j)
IYXIXYIIIIIIIIIIII (-0.034363355485919546+0j)
IXYIYXIIIIIIIIIIII (-0.034363355485919546+0j)
IYYIXXIIIIIIIIIIII (0.033164758447203686+0j)
IXXIXXIIIIIIIIIIII (-0.0011985970387158598+0j)
IZIIYYIIIIIIIIIIII (0.003448421508248649+0j)
IZIIXXIIIIIIIIIIII (0.003448421508248649+0j)
YZYYZYIIIIIIIIIIII (0.0012357590891500076+0j)
XZXYZYIIIIIIIIIIII (-0.024612725927951138+0j)
YZXXZYIIIIIIIIIIII (0.02584848501710114+0j)
XZYYZXIIIIIIIIIIII (0.02584848501710114+0j)
YZYXZXIIIIIIIIIIII (-0.024612725927951138+0j)
XZXXZXIIIIIIIIIIII (0.0012357590891500076+0j)
YYIYZYIIIIIIIIIIII (-0.0001317939819802977+0j)
XXIYZYIIIIIIIIIIII (0.0026249526998547885+0j)
YXIXZYIIIIIIIIIIII (-0.0027567466818350862+0j)
XYIYZXIIIIIIIIIIII (-0.0027567466818350862+0j)
YYIXZXIIIIIIIIIIII (0.0026249526998547885+0j)
XXIXZXIIIIIIIIIIII (-0.0001317939819802977+0j)
IIIZZIIIIIIIIIIIII (0.12105123947235714+0j)
IIZIZIIIIIIIIIIIII (0.1278375469273545+0j)
IYYIZIIIIIIIIIIIII (0.003448421508248639+0j)
IXXIZIIIIIIIIIIIII (0.003448421508248639+0j)
IZIIZIIIIIIIIIIIII (0.09587138551886652+0j)
ZIIIZIIIIIIIIIIIII (0.14296968613931432+0j)
YZYYYIIIIIIIIIIIII (-0.00013179398198029808+0j)
XZXYYIIIIIIIIIIIII (0.002624952699854791+0j)
YZXXYIIIIIIIIIIIII (-0.002756746681835089+0j)
XZYYXIIIIIIIIIIIII (-0.002756746681835089+0j)
YZYXXIIIIIIIIIIIII (0.002624952699854791+0j)
XZXXXIIIIIIIIIIIII (-0.00013179398198029808+0j)
YYIYYIIIIIIIIIIIII (-0.0012357590891500067+0j)
XXIYYIIIIIIIIIIIII (0.024612725927951152+0j)
YXIXYIIIIIIIIIIIII (-0.025848485017101158+0j)
XYIYXIIIIIIIIIIIII (-0.025848485017101158+0j)
YYIXXIIIIIIIIIIIII (0.024612725927951152+0j)
XXIXXIIIIIIIIIIIII (-0.0012357590891500067+0j)
IIZZIIIIIIIIIIIIII (0.12397002096964269+0j)
IZIZIIIIIIIIIIIIII (0.12397002096964269+0j)
ZIIZIIIIIIIIIIIIII (0.12125982985695513+0j)
IZZIIIIIIIIIIIIIII (0.1299848587968816+0j)
ZIZIIIIIIIIIIIIIII (0.14086648662928178+0j)
ZZIIIIIIIIIIIIIIII (0.14086648662928175+0j)
