Bravyi-Kitaev mapping of N2 Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIIIIIII (-88.68589203916153+0j)
IIIIIIIIXIXZYZIIYIII (-0.025731741169233983+0j)
IIIIIIIIZXZIIYZIYZZI (-0.062116581255610204+0j)
IIIIIIIIIXIIIYZIYZZI (0.062116581255610204+0j)
IIIIIIIIZXZIIXZIXIII (-0.062116581255610204+0j)
IIIIIIIIIXIIIXZIXIII (0.062116581255610204+0j)
IIIIIIYIYXZIIYZIYZZI (-0.00038505455171535316+0j)
IIIIIIXZYYZIIYZIYZZI (0.00038505455171535316+0j)
IIIIIIYIYXZIIXZIXIII (-0.00038505455171535316+0j)
IIIIIIXZYYZIIXZIXIII (0.00038505455171535316+0j)
YIIIYIIIXXZIZYZIYZZI (-0.006278995647852808+0j)
XZZIYIIIXYZIZYZIYZZI (0.006278995647852808+0j)
YIIIYIIIXXZIZXZIXIII (-0.006278995647852808+0j)
XZZIYIIIXYZIZXZIXIII (0.006278995647852808+0j)
IIIIIIXYYZZIIYZIYZZI (-0.003095328647177285+0j)
IIIIIIXXXIIIIYZIYZZI (-0.003095328647177285+0j)
IIIIIIXYYZZIIXZIXIII (-0.003095328647177285+0j)
IIIIIIXXXIIIIXZIXIII (-0.003095328647177285+0j)
XIXYYIIIXZZIZYZIYZZI (-0.003550434568294334+0j)
XIXXYIIIYIIIZYZIYZZI (0.003550434568294334+0j)
XIXYYIIIXZZIZXZIXIII (-0.003550434568294334+0j)
XIXXYIIIYIIIZXZIXIII (0.003550434568294334+0j)
IIIIIIZXIIIIIYZIYZZI (0.025037846263264052+0j)
IIIIIIIXIIIIIYZIYZZI (-0.025037846263264052+0j)
IIIIIIZXIIIIIXZIXIII (0.025037846263264052+0j)
IIIIIIIXIIIIIXZIXIII (-0.025037846263264052+0j)
YIIIYIXXZIIIZYZIYZZI (0.011817407299026724+0j)
XZZIYIXYZIIIZYZIYZZI (-0.011817407299026724+0j)
YIIIYIXXZIIIZXZIXIII (0.011817407299026724+0j)
XZZIYIXYZIIIZXZIXIII (-0.011817407299026724+0j)
XIXYYIXZZIIIZYZIYZZI (0.05314001701865055+0j)
XIXXYIYIZIIIZYZIYZZI (-0.05314001701865055+0j)
XIXYYIXZZIIIZXZIXIII (0.05314001701865055+0j)
XIXXYIYIZIIIZXZIXIII (-0.05314001701865055+0j)
XIYIYXZIZIIIZYZIYZZI (-0.00806530708972313+0j)
XIXZYYZIZIIIZYZIYZZI (0.00806530708972313+0j)
XIYIYXZIZIIIZXZIXIII (-0.00806530708972313+0j)
XIXZYYZIZIIIZXZIXIII (0.00806530708972313+0j)
XYZIYXZIZIIIZYZIYZZI (0.038014813158216094+0j)
XXZIYYZIZIIIZYZIYZZI (-0.038014813158216094+0j)
XYZIYXZIZIIIZXZIXIII (0.038014813158216094+0j)
XXZIYYZIZIIIZXZIXIII (-0.038014813158216094+0j)
XIYIYZZIZIIIZYZIYZZI (0.038014813158216094+0j)
XIXZXIIIIIIIIYZIYZZI (0.038014813158216094+0j)
XIYIYZZIZIIIZXZIXIII (0.038014813158216094+0j)
XIXZXIIIIIIIIXZIXIII (0.038014813158216094+0j)
XYZIYZZIZIIIZYZIYZZI (0.008065307089723125+0j)
XXZIXIIIIIIIIYZIYZZI (0.008065307089723125+0j)
XYZIYZZIZIIIZXZIXIII (0.008065307089723125+0j)
XXZIXIIIIIIIIXZIXIII (0.008065307089723125+0j)
ZIXXIIIIIIIIIYZIYZZI (-0.03179714672358903+0j)
IZYYIIIIIIIIIYZIYZZI (-0.03179714672358903+0j)
ZIXXIIIIIIIIIXZIXIII (-0.03179714672358903+0j)
IZYYIIIIIIIIIXZIXIII (-0.03179714672358903+0j)
IIIIIIIIXIYIXZZIYZZI (-0.0007814706859479617+0j)
IIIIIIIIXIXZXZZIXIII (-0.0007814706859479617+0j)
IIIIIYZIYXZIZIIIXZZI (-0.0008104679055021167+0j)
IIIIIXZIYYZIZIIIXZZI (0.0008104679055021167+0j)
IIIIIYZIYXZIIZZIXIII (0.0008104679055021167+0j)
IIIIIXZIYYZIIZZIXIII (-0.0008104679055021167+0j)
IIIIZIIIXXZIIIIIXZZI (-0.0038200387977355204+0j)
IIIIIZZIYYZIZIIIXZZI (-0.0038200387977355204+0j)
IIIIZIIIXXZIZZZIXIII (0.0038200387977355204+0j)
IIIIIZZIYYZIIZZIXIII (0.0038200387977355204+0j)
XIYIYIIIXZZIIIIIXZZI (0.004569599389820797+0j)
XIXZYIIIYIIIIIIIXZZI (-0.004569599389820797+0j)
XIYIYIIIXZZIZZZIXIII (-0.004569599389820797+0j)
XIXZYIIIYIIIZZZIXIII (0.004569599389820797+0j)
IIIIIYYXIIIIZIIIXZZI (-0.0038646063155340815+0j)
IIIIIXYYIIIIZIIIXZZI (0.0038646063155340815+0j)
IIIIIYYXIIIIIZZIXIII (0.0038646063155340815+0j)
IIIIIXYYIIIIIZZIXIII (-0.0038646063155340815+0j)
IIIIZIXXZIIIIIIIXZZI (-0.018215337045539983+0j)
IIIIIZYYIIIIZIIIXZZI (-0.018215337045539983+0j)
IIIIZIXXZIIIZZZIXIII (0.018215337045539983+0j)
IIIIIZYYIIIIIZZIXIII (0.018215337045539983+0j)
XIYIYIXZZIIIIIIIXZZI (-0.020596693571210214+0j)
XIXZYIYIZIIIIIIIXZZI (0.020596693571210214+0j)
XIYIYIXZZIIIZZZIXIII (0.020596693571210214+0j)
XIXZYIYIZIIIZZZIXIII (-0.020596693571210214+0j)
XIXYYXZIZIIIIIIIXZZI (0.0018377328491032182+0j)
XIXXYYZIZIIIIIIIXZZI (-0.0018377328491032182+0j)
XIXYYXZIZIIIZZZIXIII (-0.0018377328491032182+0j)
XIXXYYZIZIIIZZZIXIII (0.0018377328491032182+0j)
XIXYYZZIZIIIIIIIXZZI (-0.008661923236920816+0j)
XIXXXIIIIIIIZIIIXZZI (-0.008661923236920816+0j)
XIXYYZZIZIIIZZZIXIII (0.008661923236920816+0j)
XIXXXIIIIIIIIZZIXIII (0.008661923236920816+0j)
ZIXZIIIIIIIIZIIIXZZI (-0.008431327479009878+0j)
IZXIIIIIIIIIZIIIXZZI (0.008431327479009878+0j)
ZIXZIIIIIIIIIZZIXIII (0.008431327479009878+0j)
IZXIIIIIIIIIIZZIXIII (-0.008431327479009878+0j)
IIIIIIIIXIYZYIIIXZZI (-0.0007814706859479627+0j)
IIIIIIIIXIXIYIIIYIII (0.0007814706859479627+0j)
IIIIIYZIZXYYYIIIXZZI (-0.0038200387977355204+0j)
IIIIIXZIZYYYYIIIXZZI (0.0038200387977355204+0j)
IIIIIYZIZXYXYIIIYIII (0.0038200387977355204+0j)
IIIIIXZIZYYXYIIIYIII (-0.0038200387977355204+0j)
IIIIZIIIIXYYXIIIXZZI (0.0008104679055021163+0j)
IIIIIZZIZYYYYIIIXZZI (0.0008104679055021163+0j)
IIIIZIIIIXYXXIIIYIII (-0.0008104679055021163+0j)
IIIIIZZIZYYXYIIIYIII (-0.0008104679055021163+0j)
XYZIYIIIIZYYXIIIXZZI (-0.004569599389820797+0j)
XXZIYIIIZIXYXIIIXZZI (-0.004569599389820797+0j)
XYZIYIIIIZYXXIIIYIII (0.004569599389820797+0j)
XXZIYIIIZIXXXIIIYIII (0.004569599389820797+0j)
IIIIIYYXXIXYYIIIXZZI (-0.018215337045539983+0j)
IIIIIXYYXIXYYIIIXZZI (0.018215337045539983+0j)
IIIIIYYXXIXXYIIIYIII (0.018215337045539983+0j)
IIIIIXYYXIXXYIIIYIII (-0.018215337045539983+0j)
IIIIZIXXYIXYXIIIXZZI (0.0038646063155340785+0j)
IIIIIZYYXIXYYIIIXZZI (0.0038646063155340785+0j)
IIIIZIXXYIXXXIIIYIII (-0.0038646063155340785+0j)
IIIIIZYYXIXXYIIIYIII (-0.0038646063155340785+0j)
XYZIYIXZYIXYXIIIXZZI (0.020596693571210207+0j)
XXZIYIYIYIXYXIIIXZZI (-0.020596693571210207+0j)
XYZIYIXZYIXXXIIIYIII (-0.020596693571210207+0j)
XXZIYIYIYIXXXIIIYIII (0.020596693571210207+0j)
XIXYYXZIYIXYXIIIXZZI (0.008661923236920816+0j)
XIXXYYZIYIXYXIIIXZZI (-0.008661923236920816+0j)
XIXYYXZIYIXXXIIIYIII (-0.008661923236920816+0j)
XIXXYYZIYIXXXIIIYIII (0.008661923236920816+0j)
XIXYYZZIYIXYXIIIXZZI (0.001837732849103217+0j)
XIXXXIIIXIXYYIIIXZZI (0.001837732849103217+0j)
XIXYYZZIYIXXXIIIYIII (-0.001837732849103217+0j)
XIXXXIIIXIXXYIIIYIII (-0.001837732849103217+0j)
ZXZIIIIIXIXYYIIIXZZI (0.008431327479009881+0j)
IXIIIIIIXIXYYIIIXZZI (-0.008431327479009881+0j)
ZXZIIIIIXIXXYIIIYIII (-0.008431327479009881+0j)
IXIIIIIIXIXXYIIIYIII (0.008431327479009881+0j)
IIIIIIIIXZYIYIIIXZZI (0.013439165236023773+0j)
IIIIIIIIXZXZYIIIYIII (-0.013439165236023773+0j)
IIIIIIXYZXXIYIIIXZZI (0.0006120886089342488+0j)
IIIIIIXXZYXIYIIIXZZI (-0.0006120886089342488+0j)
IIIIIIXYZXYZYIIIYIII (0.0006120886089342488+0j)
IIIIIIXXZYYZYIIIYIII (-0.0006120886089342488+0j)
XIXYYIIIIXXIXIIIXZZI (0.00320074874202133+0j)
XIXXYIIIIYXIXIIIXZZI (-0.00320074874202133+0j)
XIXYYIIIIXYZXIIIYIII (0.00320074874202133+0j)
XIXXYIIIIYYZXIIIYIII (-0.00320074874202133+0j)
IIIIIIIIYZXIYIIIXZZI (0.013463799468341744+0j)
IIIIIIIIYZYZYIIIYIII (0.013463799468341744+0j)
IIIIIIYIZZXIYIIIXZZI (0.0018621997585558019+0j)
IIIIIIXZIIYIYIIIXZZI (-0.0018621997585558019+0j)
IIIIIIYIZZYZYIIIYIII (0.0018621997585558019+0j)
IIIIIIXZIIXZYIIIYIII (0.0018621997585558019+0j)
YIIIYIIIIZXIXIIIXZZI (0.003533066814819294+0j)
XZZIYIIIZIYIXIIIXZZI (-0.003533066814819294+0j)
YIIIYIIIIZYZXIIIYIII (0.003533066814819294+0j)
XZZIYIIIZIXZXIIIYIII (0.003533066814819294+0j)
IIIIIIIZXIYIYIIIXZZI (0.019092593710126785+0j)
IIIIIIIZXIXZYIIIYIII (-0.019092593710126785+0j)
XIXYYIXXYIYIXIIIXZZI (-0.008971424341166141+0j)
XIXXYIXYYIYIXIIIXZZI (0.008971424341166141+0j)
XIXYYIXXYIXZXIIIYIII (0.008971424341166141+0j)
XIXXYIXYYIXZXIIIYIII (-0.008971424341166141+0j)
IIIIIIZZXIYIYIIIXZZI (-0.0042473699058882515+0j)
IIIIIIZZXIXZYIIIYIII (0.0042473699058882515+0j)
YIIIYIXZYIYIXIIIXZZI (0.012648198686895441+0j)
XZZIYIYIYIYIXIIIXZZI (-0.012648198686895441+0j)
YIIIYIXZYIXZXIIIYIII (-0.012648198686895441+0j)
XZZIYIYIYIXZXIIIYIII (0.012648198686895441+0j)
IIIIIZIIXIYIYIIIXZZI (0.010678024638557292+0j)
IIIIIZIIXIXZYIIIYIII (-0.010678024638557292+0j)
IIIIZZZIYIYIXIIIXZZI (0.01067802463855729+0j)
IIIIZZZIYIXZXIIIYIII (-0.01067802463855729+0j)
IIIZIIIIXIYIYIIIXZZI (-0.006065405554355044+0j)
IIIZIIIIXIXZYIIIYIII (0.006065405554355044+0j)
IIZZIIIIXIYIYIIIXZZI (0.007649856793061917+0j)
IIZZIIIIXIXZYIIIYIII (-0.007649856793061917+0j)
IZIIIIIIXIYIYIIIXZZI (0.007649856793061918+0j)
IZIIIIIIXIXZYIIIYIII (-0.007649856793061918+0j)
ZZZIIIIIXIYIYIIIXZZI (0.01282161134435762+0j)
ZZZIIIIIXIXZYIIIYIII (-0.01282161134435762+0j)
IIIIIIIIIIIIIIZIIIII (0.12656428505953926+0j)
IIIIIIIIIIIIIZIZIIII (0.12105123947235695+0j)
IIIIIIIIIIIIZZZZZIII (0.12679673067764982+0j)
IIIIIIIIXIXYYZZZZIII (-0.0066392177752755575+0j)
IIIIIIIIXIXXXIIZIIII (-0.0066392177752755575+0j)
IIIIIIIIIIIZIIIZIIII (0.09691220176857096+0j)
IIIIIIIIIIZZIIIZIIII (0.1429696861393143+0j)
IIIIIIIIIZIIIIIZIIII (0.16886935036039094+0j)
IIIIIIXYYXZIIIIZIIII (0.0005401754265470859+0j)
IIIIIIXXYYZIIIIZIIII (-0.0005401754265470859+0j)
XIXYYIIIXXZIZIIZIIII (-0.0020546160316985353+0j)
XIXXYIIIXYZIZIIZIIII (0.0020546160316985353+0j)
IIIIIIIIZZZIIIIZIIII (0.1688806615502732+0j)
IIIIIIYIYZZIIIIZIIII (-0.0018262231177478153+0j)
IIIIIIXZXIIIIIIZIIII (-0.0018262231177478153+0j)
YIIIYIIIXZZIZIIZIIII (-0.0013889134557119112+0j)
XZZIYIIIYIIIZIIZIIII (0.0013889134557119112+0j)
IIIIIIIZIIIIIIIZIIII (0.14954483244432443+0j)
XIXYYIXXZIIIZIIZIIII (-0.011432406235507012+0j)
XIXXYIXYZIIIZIIZIIII (0.011432406235507012+0j)
IIIIIIZZIIIIIIIZIIII (0.12627601165801172+0j)
YIIIYIXZZIIIZIIZIIII (0.010678024638557292+0j)
XZZIYIYIZIIIZIIZIIII (-0.010678024638557292+0j)
IIIIIZIIIIIIIIIZIIII (0.14386003749830284+0j)
IIIIZZZIZIIIZIIZIIII (0.13232953587246044+0j)
IIIZIIIIIIIIIIIZIIII (0.1279776540515784+0j)
IIZZIIIIIIIIIIIZIIII (0.1334863018484116+0j)
IYYZIIIIIIIIIIIZIIII (0.00228484511454372+0j)
IXXIIIIIIIIIIIIZIIII (0.00228484511454372+0j)
IZIIIIIIIIIIIIIZIIII (0.14377087484925963+0j)
ZZZIIIIIIIIIIIIZIIII (0.1514471769134752+0j)
IIIIIIIIIIIIZZIXZIII (0.006639217775275536+0j)
IIIIIIIIIIIIZZZXZIII (-0.006639217775275536+0j)
IIIIIIIIXIXYYZIXZIII (0.032123942197499124+0j)
IIIIIIIIXIXXXIZXIIII (-0.002239413288420391+0j)
IIIIIIIIXIXYXIIYIIII (-0.03436335548591952+0j)
IIIIIIIIXIXXYZIYZIII (-0.03436335548591952+0j)
IIIIIIIIXIXYYZZXZIII (0.002239413288420391+0j)
IIIIIIIIXIXXXIIXIIII (-0.032123942197499124+0j)
IIIIIIIIIIIZIIZXIIII (-0.006639217775275581+0j)
IIIIIIIIIIIZIIIXIIII (0.006639217775275581+0j)
IIIIZXZIZIIIZIZXIIII (0.005765250812921182+0j)
IIIIIXIIIIIIIIZXIIII (-0.005765250812921182+0j)
IIIIZXZIZIIIZIIXIIII (-0.005765250812921182+0j)
IIIIIXIIIIIIIIIXIIII (0.005765250812921182+0j)
IIZZIIIIIIIIIIZXIIII (-0.0022848451145437484+0j)
IIZZIIIIIIIIIIIXIIII (0.0022848451145437484+0j)
IYYZIIIIIIIIIIZXIIII (-0.005142286500424021+0j)
IXXIIIIIIIIIIIZXIIII (-0.005142286500424021+0j)
IYYZIIIIIIIIIIIXIIII (0.005142286500424021+0j)
IXXIIIIIIIIIIIIXIIII (0.005142286500424021+0j)
IZIIIIIIIIIIIIZXIIII (0.0022848451145436963+0j)
IZIIIIIIIIIIIIIXIIII (-0.0022848451145436963+0j)
IIIIIIIIXIYIYXXXZIII (0.00025792711773209764+0j)
IIIIIIIIXIXZXYYXIIII (0.005137157811635463+0j)
IIIIIIIIXIYIXXYXIIII (-0.005395084929367561+0j)
IIIIIIIIXIXZYXXYZIII (-0.005395084929367561+0j)
IIIIIIIIXIYIYYXYZIII (-0.005137157811635463+0j)
IIIIIIIIXIXZXXYYIIII (0.00025792711773209764+0j)
IIIIIIIIIIZXIYYXIIII (-0.0012157071119482314+0j)
IIIIIIIIIIIXIYYXIIII (-0.02421334887823797+0j)
IIIIIIIIIIZYIXYXIIII (0.025429055990186206+0j)
IIIIIIIIIIIYIYYYIIII (-0.025429055990186206+0j)
IIIIIIIIIIZXIXYYIIII (-0.02421334887823797+0j)
IIIIIIIIIIIXIXYYIIII (-0.0012157071119482314+0j)
IIIIIYZIYXZIIYYXIIII (-0.001189646034297764+0j)
IIIIIXZIYYZIIYYXIIII (0.001189646034297764+0j)
IIIIIYZIYXZIIXYYIIII (0.001189646034297764+0j)
IIIIIXZIYYZIIXYYIIII (-0.001189646034297764+0j)
XIYIYIIIXZZIZYYXIIII (0.00030709930058668995+0j)
XIXZYIIIYIIIZYYXIIII (-0.00030709930058668995+0j)
XIYIYIIIXZZIZXYYIIII (-0.00030709930058668995+0j)
XIXZYIIIYIIIZXYYIIII (0.00030709930058668995+0j)
XYZIYIIIXZZIZYYXIIII (-0.0014474740270829073+0j)
XXZIYIIIYIIIZYYXIIII (0.0014474740270829073+0j)
XYZIYIIIXZZIZXYYIIII (0.0014474740270829073+0j)
XXZIYIIIYIIIZXYYIIII (-0.0014474740270829073+0j)
IIIIIYYXIIIIIYYXIIII (-0.0031313032628737724+0j)
IIIIIXYYIIIIIYYXIIII (0.0031313032628737724+0j)
IIIIIYYXIIIIIXYYIIII (0.0031313032628737724+0j)
IIIIIXYYIIIIIXYYIIII (-0.0031313032628737724+0j)
XIYIYIXZZIIIZYYXIIII (-0.0018377328491032182+0j)
XIXZYIYIZIIIZYYXIIII (0.0018377328491032182+0j)
XIYIYIXZZIIIZXYYIIII (0.0018377328491032182+0j)
XIXZYIYIZIIIZXYYIIII (-0.0018377328491032182+0j)
XYZIYIXZZIIIZYYXIIII (0.008661923236920816+0j)
XXZIYIYIZIIIZYYXIIII (-0.008661923236920816+0j)
XYZIYIXZZIIIZXYYIIII (-0.008661923236920816+0j)
XXZIYIYIZIIIZXYYIIII (0.008661923236920816+0j)
XIXYYXZIZIIIZYYXIIII (0.006926414579221456+0j)
XIXXYYZIZIIIZYYXIIII (-0.006926414579221456+0j)
XIXYYXZIZIIIZXYYIIII (-0.006926414579221456+0j)
XIXXYYZIZIIIZXYYIIII (0.006926414579221456+0j)
ZIXZIIIIIIIIIYYXIIII (0.00017210071772276513+0j)
IZXIIIIIIIIIIYYXIIII (-0.00017210071772276513+0j)
ZIXZIIIIIIIIIXYYIIII (-0.00017210071772276513+0j)
IZXIIIIIIIIIIXYYIIII (0.00017210071772276513+0j)
ZXZIIIIIIIIIIYYXIIII (-0.0008111751426008497+0j)
IXIIIIIIIIIIIYYXIIII (0.0008111751426008497+0j)
ZXZIIIIIIIIIIXYYIIII (0.0008111751426008497+0j)
IXIIIIIIIIIIIXYYIIII (-0.0008111751426008497+0j)
IIIIIIIIZXZIZIXXZIII (-0.014787925912956664+0j)
IIIIIIIIIXIIZIXXZIII (0.014787925912956664+0j)
IIIIIIIIZXZIIZYYIIII (-0.014787925912956664+0j)
IIIIIIIIIXIIIZYYIIII (0.014787925912956664+0j)
IIIIIIYIYXZIZIXXZIII (0.00017121857634978094+0j)
IIIIIIXZYYZIZIXXZIII (-0.00017121857634978094+0j)
IIIIIIYIYXZIIZYYIIII (0.00017121857634978094+0j)
IIIIIIXZYYZIIZYYIIII (-0.00017121857634978094+0j)
YIIIYIIIXXZIIIXXZIII (-0.00048363086726393485+0j)
XZZIYIIIXYZIIIXXZIII (0.00048363086726393485+0j)
YIIIYIIIXXZIZZYYIIII (-0.00048363086726393485+0j)
XZZIYIIIXYZIZZYYIIII (0.00048363086726393485+0j)
IIIIIIXYYZZIZIXXZIII (-0.00041453005336925094+0j)
IIIIIIXXXIIIZIXXZIII (-0.00041453005336925094+0j)
IIIIIIXYYZZIIZYYIIII (-0.00041453005336925094+0j)
IIIIIIXXXIIIIZYYIIII (-0.00041453005336925094+0j)
XIXYYIIIXZZIIIXXZIII (-0.00016033792651481355+0j)
XIXXYIIIYIIIIIXXZIII (0.00016033792651481355+0j)
XIXYYIIIXZZIZZYYIIII (-0.00016033792651481355+0j)
XIXXYIIIYIIIZZYYIIII (0.00016033792651481355+0j)
IIIIIIZXIIIIZIXXZIII (0.005625770000004795+0j)
IIIIIIIXIIIIZIXXZIII (-0.005625770000004795+0j)
IIIIIIZXIIIIIZYYIIII (0.005625770000004795+0j)
IIIIIIIXIIIIIZYYIIII (-0.005625770000004795+0j)
YIIIYIXXZIIIIIXXZIII (0.005204512354832039+0j)
XZZIYIXYZIIIIIXXZIII (-0.005204512354832039+0j)
YIIIYIXXZIIIZZYYIIII (0.005204512354832039+0j)
XZZIYIXYZIIIZZYYIIII (-0.005204512354832039+0j)
XIXYYIXZZIIIIIXXZIII (0.00806530708972313+0j)
XIXXYIYIZIIIIIXXZIII (-0.00806530708972313+0j)
XIXYYIXZZIIIZZYYIIII (0.00806530708972313+0j)
XIXXYIYIZIIIZZYYIIII (-0.00806530708972313+0j)
XIYIYXZIZIIIIIXXZIII (-0.006689571170761771+0j)
XIXZYYZIZIIIIIXXZIII (0.006689571170761771+0j)
XIYIYXZIZIIIZZYYIIII (-0.006689571170761771+0j)
XIXZYYZIZIIIZZYYIIII (0.006689571170761771+0j)
XYZIYXZIZIIIIIXXZIII (0.008924062889819277+0j)
XXZIYYZIZIIIIIXXZIII (-0.008924062889819277+0j)
XYZIYXZIZIIIZZYYIIII (0.008924062889819277+0j)
XXZIYYZIZIIIZZYYIIII (-0.008924062889819277+0j)
XIYIYZZIZIIIIIXXZIII (0.008924062889819284+0j)
XIXZXIIIIIIIZIXXZIII (0.008924062889819284+0j)
XIYIYZZIZIIIZZYYIIII (0.008924062889819284+0j)
XIXZXIIIIIIIIZYYIIII (0.008924062889819284+0j)
XYZIYZZIZIIIIIXXZIII (-0.00290287321200363+0j)
XXZIXIIIIIIIZIXXZIII (-0.00290287321200363+0j)
XYZIYZZIZIIIZZYYIIII (-0.00290287321200363+0j)
XXZIXIIIIIIIIZYYIIII (-0.00290287321200363+0j)
ZIXXIIIIIIIIZIXXZIII (-0.005309258529358227+0j)
IZYYIIIIIIIIZIXXZIII (-0.005309258529358227+0j)
ZIXXIIIIIIIIIZYYIIII (-0.005309258529358227+0j)
IZYYIIIIIIIIIZYYIIII (-0.005309258529358227+0j)
IIIIIIIIYXYYYIXXZIII (0.06970103361530998+0j)
IIIIIIIIXXXYYIXXZIII (0.06970103361530998+0j)
IIIIIIIIYXYXYIXYZIII (-0.06970103361530998+0j)
IIIIIIIIXXXXYIXYZIII (-0.06970103361530998+0j)
IIIIIIYIZXYYYIXXZIII (0.0008070172799057202+0j)
IIIIIIXZZYYYYIXXZIII (-0.0008070172799057202+0j)
IIIIIIYIZXYXYIXYZIII (-0.0008070172799057202+0j)
IIIIIIXZZYYXYIXYZIII (0.0008070172799057202+0j)
YIIIYIIIIXYYXIXXZIII (-0.0022795334203716752+0j)
XZZIYIIIIYYYXIXXZIII (0.0022795334203716752+0j)
YIIIYIIIIXYXXIXYZIII (0.0022795334203716752+0j)
XZZIYIIIIYYXXIXYZIII (-0.0022795334203716752+0j)
IIIIIIXYZZYYYIXXZIII (-0.001953835402916861+0j)
IIIIIIXXIIXYYIXXZIII (-0.001953835402916861+0j)
IIIIIIXYZZYXYIXYZIII (0.001953835402916861+0j)
IIIIIIXXIIXXYIXYZIII (0.001953835402916861+0j)
XIXYYIIIIZYYXIXXZIII (-0.0007557327019082758+0j)
XIXXYIIIZIXYXIXXZIII (-0.0007557327019082758+0j)
XIXYYIIIIZYXXIXYZIII (0.0007557327019082758+0j)
XIXXYIIIZIXXXIXYZIII (0.0007557327019082758+0j)
IIIIIIZXXIXYYIXXZIII (0.026516361130723066+0j)
IIIIIIIXXIXYYIXXZIII (-0.026516361130723066+0j)
IIIIIIZXXIXXYIXYZIII (-0.026516361130723066+0j)
IIIIIIIXXIXXYIXYZIII (0.026516361130723066+0j)
YIIIYIXXYIXYXIXXZIII (0.024530816067830478+0j)
XZZIYIXYYIXYXIXXZIII (-0.024530816067830478+0j)
YIIIYIXXYIXXXIXYZIII (-0.024530816067830478+0j)
XZZIYIXYYIXXXIXYZIII (0.024530816067830478+0j)
XIXYYIXZYIXYXIXXZIII (0.038014813158216094+0j)
XIXXYIYIYIXYXIXXZIII (-0.038014813158216094+0j)
XIXYYIXZYIXXXIXYZIII (-0.038014813158216094+0j)
XIXXYIYIYIXXXIXYZIII (0.038014813158216094+0j)
XIYIYXZIYIXYXIXXZIII (-0.008924062889819277+0j)
XIXZYYZIYIXYXIXXZIII (0.008924062889819277+0j)
XIYIYXZIYIXXXIXYZIII (0.008924062889819277+0j)
XIXZYYZIYIXXXIXYZIII (-0.008924062889819277+0j)
XYZIYXZIYIXYXIXXZIII (0.04685867308068867+0j)
XXZIYYZIYIXYXIXXZIII (-0.04685867308068867+0j)
XYZIYXZIYIXXXIXYZIII (-0.04685867308068867+0j)
XXZIYYZIYIXXXIXYZIII (0.04685867308068867+0j)
XIYIYZZIYIXYXIXXZIII (0.03726622869792315+0j)
XIXZXIIIXIXYYIXXZIII (0.03726622869792315+0j)
XIYIYZZIYIXXXIXYZIII (-0.03726622869792315+0j)
XIXZXIIIXIXXYIXYZIII (-0.03726622869792315+0j)
XYZIYZZIYIXYXIXXZIII (0.008924062889819277+0j)
XXZIXIIIXIXYYIXXZIII (0.008924062889819277+0j)
XYZIYZZIYIXXXIXYZIII (-0.008924062889819277+0j)
XXZIXIIIXIXXYIXYZIII (-0.008924062889819277+0j)
ZIXXIIIIXIXYYIXXZIII (-0.02502452402083882+0j)
IZYYIIIIXIXYYIXXZIII (-0.02502452402083882+0j)
ZIXXIIIIXIXXYIXYZIII (0.02502452402083882+0j)
IZYYIIIIXIXXYIXYZIII (0.02502452402083882+0j)
XIYIYIIIIXXIXIXXZIII (0.0004755060074603874+0j)
XIXZYIIIIYXIXIXXZIII (-0.0004755060074603874+0j)
XIYIYIIIIXYZXIXYZIII (0.0004755060074603874+0j)
XIXZYIIIIYYZXIXYZIII (-0.0004755060074603874+0j)
XYZIYIIIIXXIXIXXZIII (-0.0022412379129678572+0j)
XXZIYIIIIYXIXIXXZIII (0.0022412379129678572+0j)
XYZIYIIIIXYZXIXYZIII (-0.0022412379129678572+0j)
XXZIYIIIIYYZXIXYZIII (0.0022412379129678572+0j)
IIIIIYZIZZXIYIXXZIII (-0.0020277580285060983+0j)
IIIIIXZIIIYIYIXXZIII (0.0020277580285060983+0j)
IIIIIYZIZZYZYIXYZIII (-0.0020277580285060983+0j)
IIIIIXZIIIXZYIXYZIII (-0.0020277580285060983+0j)
XIYIYIXXYIYIXIXXZIII (-0.001710069882372094+0j)
XIXZYIXYYIYIXIXXZIII (0.001710069882372094+0j)
XIYIYIXXYIXZXIXYZIII (0.001710069882372094+0j)
XIXZYIXYYIXZXIXYZIII (-0.001710069882372094+0j)
XYZIYIXXYIYIXIXXZIII (0.008060199858812735+0j)
XXZIYIXYYIYIXIXXZIII (-0.008060199858812735+0j)
XYZIYIXXYIXZXIXYZIII (-0.008060199858812735+0j)
XXZIYIXYYIXZXIXYZIII (0.008060199858812735+0j)
IIIIIYYZXIYIYIXXZIII (-0.005751852055854718+0j)
IIIIIXXIXIYIYIXXZIII (-0.005751852055854718+0j)
IIIIIYYZXIXZYIXYZIII (0.005751852055854718+0j)
IIIIIXXIXIXZYIXYZIII (0.005751852055854718+0j)
YIIIYXZIYIYIXIXXZIII (0.008477490774160906+0j)
XZZIYYZIYIYIXIXXZIII (-0.008477490774160906+0j)
YIIIYXZIYIXZXIXYZIII (-0.008477490774160906+0j)
XZZIYYZIYIXZXIXYZIII (0.008477490774160906+0j)
IIZXIIIIXIYIYIXXZIII (-8.582640000933257e-05+0j)
IIIXIIIIXIYIYIXXZIII (8.582640000933257e-05+0j)
