Jordan-Wigner mapping of N2 Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIIIIIII (-88.68589203916153+0j)
IIIIIIXXIIIIIYZZYIII (-0.025037846263264052+0j)
IIIIIIYYIIIIIXZZXIII (-0.025037846263264052+0j)
IIIIIIXXIIIIIXZZXIII (-0.025037846263264052+0j)
YZZZZZZYIIIIIYZZYIII (0.011817407299026724+0j)
XZZZZZZXIIIIIYZZYIII (0.011817407299026724+0j)
YZZZZZZYIIIIIXZZXIII (0.011817407299026724+0j)
XZZZZZZXIIIIIXZZXIII (0.011817407299026724+0j)
IIIYZZYIIIIIIYZZYIII (0.05314001701865055+0j)
IIIXZZXIIIIIIYZZYIII (0.05314001701865055+0j)
IIIYZZYIIIIIIXZZXIII (0.05314001701865055+0j)
IIIXZZXIIIIIIXZZXIII (0.05314001701865055+0j)
IIYZZYIIIIIIIYZZYIII (-0.00806530708972313+0j)
IIXZZXIIIIIIIYZZYIII (-0.00806530708972313+0j)
IIYZZYIIIIIIIXZZXIII (-0.00806530708972313+0j)
IIXZZXIIIIIIIXZZXIII (-0.00806530708972313+0j)
IYZZZYIIIIIIIYZZYIII (0.038014813158216094+0j)
IXZZZXIIIIIIIYZZYIII (0.038014813158216094+0j)
IYZZZYIIIIIIIXZZXIII (0.038014813158216094+0j)
IXZZZXIIIIIIIXZZXIII (0.038014813158216094+0j)
IIYZYIIIIIIIIYZZYIII (0.038014813158216094+0j)
IIXZXIIIIIIIIYZZYIII (0.038014813158216094+0j)
IIYZYIIIIIIIIXZZXIII (0.038014813158216094+0j)
IIXZXIIIIIIIIXZZXIII (0.038014813158216094+0j)
IYZZYIIIIIIIIYZZYIII (0.008065307089723125+0j)
IXZZXIIIIIIIIYZZYIII (0.008065307089723125+0j)
IYZZYIIIIIIIIXZZXIII (0.008065307089723125+0j)
IXZZXIIIIIIIIXZZXIII (0.008065307089723125+0j)
YZZYIIIIIIIIIYZZYIII (0.03179714672358903+0j)
XZZXIIIIIIIIIYZZYIII (0.03179714672358903+0j)
YZZYIIIIIIIIIXZZXIII (0.03179714672358903+0j)
XZZXIIIIIIIIIXZZXIII (0.03179714672358903+0j)
IIIIIIIIIIYZIZZZYIII (-0.0007814706859479617+0j)
IIIIIIIIIIXZIZZZXIII (-0.0007814706859479617+0j)
IIIIIYZZZYIIYZZZYIII (0.0008104679055021167+0j)
IIIIIXZZZXIIYZZZYIII (0.0008104679055021167+0j)
IIIIIYZZZYIIXZZZXIII (0.0008104679055021167+0j)
IIIIIXZZZXIIXZZZXIII (0.0008104679055021167+0j)
IIIIYZZZZYIIYZZZYIII (-0.0038200387977355204+0j)
IIIIXZZZZXIIYZZZYIII (-0.0038200387977355204+0j)
IIIIYZZZZYIIXZZZXIII (-0.0038200387977355204+0j)
IIIIXZZZZXIIXZZZXIII (-0.0038200387977355204+0j)
IIYZZZZZYIIIYZZZYIII (-0.004569599389820797+0j)
IIXZZZZZXIIIYZZZYIII (-0.004569599389820797+0j)
IIYZZZZZYIIIXZZZXIII (-0.004569599389820797+0j)
IIXZZZZZXIIIXZZZXIII (-0.004569599389820797+0j)
IIIIIYZYIIIIYZZZYIII (0.0038646063155340815+0j)
IIIIIXZXIIIIYZZZYIII (0.0038646063155340815+0j)
IIIIIYZYIIIIXZZZXIII (0.0038646063155340815+0j)
IIIIIXZXIIIIXZZZXIII (0.0038646063155340815+0j)
IIIIYZZYIIIIYZZZYIII (-0.018215337045539983+0j)
IIIIXZZXIIIIYZZZYIII (-0.018215337045539983+0j)
IIIIYZZYIIIIXZZZXIII (-0.018215337045539983+0j)
IIIIXZZXIIIIXZZZXIII (-0.018215337045539983+0j)
IIYZZZYIIIIIYZZZYIII (0.020596693571210214+0j)
IIXZZZXIIIIIYZZZYIII (0.020596693571210214+0j)
IIYZZZYIIIIIXZZZXIII (0.020596693571210214+0j)
IIXZZZXIIIIIXZZZXIII (0.020596693571210214+0j)
IIIYZYIIIIIIYZZZYIII (-0.0018377328491032182+0j)
IIIXZXIIIIIIYZZZYIII (-0.0018377328491032182+0j)
IIIYZYIIIIIIXZZZXIII (-0.0018377328491032182+0j)
IIIXZXIIIIIIXZZZXIII (-0.0018377328491032182+0j)
IIIYYIIIIIIIYZZZYIII (0.008661923236920816+0j)
IIIXXIIIIIIIYZZZYIII (0.008661923236920816+0j)
IIIYYIIIIIIIXZZZXIII (0.008661923236920816+0j)
IIIXXIIIIIIIXZZZXIII (0.008661923236920816+0j)
YZYIIIIIIIIIYZZZYIII (-0.008431327479009878+0j)
XZXIIIIIIIIIYZZZYIII (-0.008431327479009878+0j)
YZYIIIIIIIIIXZZZXIII (-0.008431327479009878+0j)
XZXIIIIIIIIIXZZZXIII (-0.008431327479009878+0j)
IIIIIIIIIIYIZZZZYIII (-0.0007814706859479627+0j)
IIIIIIIIIIXIZZZZXIII (-0.0007814706859479627+0j)
IIIIIYZZZYIYZZZZYIII (-0.0038200387977355204+0j)
IIIIIXZZZXIYZZZZYIII (-0.0038200387977355204+0j)
IIIIIYZZZYIXZZZZXIII (-0.0038200387977355204+0j)
IIIIIXZZZXIXZZZZXIII (-0.0038200387977355204+0j)
IIIIYZZZZYIYZZZZYIII (-0.0008104679055021163+0j)
IIIIXZZZZXIYZZZZYIII (-0.0008104679055021163+0j)
IIIIYZZZZYIXZZZZXIII (-0.0008104679055021163+0j)
IIIIXZZZZXIXZZZZXIII (-0.0008104679055021163+0j)
IYZZZZZZYIIYZZZZYIII (-0.004569599389820797+0j)
IXZZZZZZXIIYZZZZYIII (-0.004569599389820797+0j)
IYZZZZZZYIIXZZZZXIII (-0.004569599389820797+0j)
IXZZZZZZXIIXZZZZXIII (-0.004569599389820797+0j)
IIIIIYZYIIIYZZZZYIII (-0.018215337045539983+0j)
IIIIIXZXIIIYZZZZYIII (-0.018215337045539983+0j)
IIIIIYZYIIIXZZZZXIII (-0.018215337045539983+0j)
IIIIIXZXIIIXZZZZXIII (-0.018215337045539983+0j)
IIIIYZZYIIIYZZZZYIII (-0.0038646063155340785+0j)
IIIIXZZXIIIYZZZZYIII (-0.0038646063155340785+0j)
IIIIYZZYIIIXZZZZXIII (-0.0038646063155340785+0j)
IIIIXZZXIIIXZZZZXIII (-0.0038646063155340785+0j)
IYZZZZYIIIIYZZZZYIII (0.020596693571210207+0j)
IXZZZZXIIIIYZZZZYIII (0.020596693571210207+0j)
IYZZZZYIIIIXZZZZXIII (0.020596693571210207+0j)
IXZZZZXIIIIXZZZZXIII (0.020596693571210207+0j)
IIIYZYIIIIIYZZZZYIII (0.008661923236920816+0j)
IIIXZXIIIIIYZZZZYIII (0.008661923236920816+0j)
IIIYZYIIIIIXZZZZXIII (0.008661923236920816+0j)
IIIXZXIIIIIXZZZZXIII (0.008661923236920816+0j)
IIIYYIIIIIIYZZZZYIII (0.001837732849103217+0j)
IIIXXIIIIIIYZZZZYIII (0.001837732849103217+0j)
IIIYYIIIIIIXZZZZXIII (0.001837732849103217+0j)
IIIXXIIIIIIXZZZZXIII (0.001837732849103217+0j)
YYIIIIIIIIIYZZZZYIII (-0.008431327479009881+0j)
XXIIIIIIIIIYZZZZYIII (-0.008431327479009881+0j)
YYIIIIIIIIIXZZZZXIII (-0.008431327479009881+0j)
XXIIIIIIIIIXZZZZXIII (-0.008431327479009881+0j)
IIIIIIIIIZYZZZZZYIII (0.013439165236023773+0j)
IIIIIIIIIZXZZZZZXIII (0.013439165236023773+0j)
IIIIIIIYZYYZZZZZYIII (-0.0006120886089342488+0j)
IIIIIIIXZXYZZZZZYIII (-0.0006120886089342488+0j)
IIIIIIIYZYXZZZZZXIII (-0.0006120886089342488+0j)
IIIIIIIXZXXZZZZZXIII (-0.0006120886089342488+0j)
IIIYZZZZZYYZZZZZYIII (-0.00320074874202133+0j)
IIIXZZZZZXYZZZZZYIII (-0.00320074874202133+0j)
IIIYZZZZZYXZZZZZXIII (-0.00320074874202133+0j)
IIIXZZZZZXXZZZZZXIII (-0.00320074874202133+0j)
IIIIIIIIZIYZZZZZYIII (0.013463799468341744+0j)
IIIIIIIIZIXZZZZZXIII (0.013463799468341744+0j)
IIIIIIYZYIYZZZZZYIII (-0.0018621997585558019+0j)
IIIIIIXZXIYZZZZZYIII (-0.0018621997585558019+0j)
IIIIIIYZYIXZZZZZXIII (-0.0018621997585558019+0j)
IIIIIIXZXIXZZZZZXIII (-0.0018621997585558019+0j)
YZZZZZZZYIYZZZZZYIII (-0.003533066814819294+0j)
XZZZZZZZXIYZZZZZYIII (-0.003533066814819294+0j)
YZZZZZZZYIXZZZZZXIII (-0.003533066814819294+0j)
XZZZZZZZXIXZZZZZXIII (-0.003533066814819294+0j)
IIIIIIIZIIYZZZZZYIII (0.019092593710126785+0j)
IIIIIIIZIIXZZZZZXIII (0.019092593710126785+0j)
IIIYZZZYIIYZZZZZYIII (-0.008971424341166141+0j)
IIIXZZZXIIYZZZZZYIII (-0.008971424341166141+0j)
IIIYZZZYIIXZZZZZXIII (-0.008971424341166141+0j)
IIIXZZZXIIXZZZZZXIII (-0.008971424341166141+0j)
IIIIIIZIIIYZZZZZYIII (-0.0042473699058882515+0j)
IIIIIIZIIIXZZZZZXIII (-0.0042473699058882515+0j)
YZZZZZYIIIYZZZZZYIII (0.012648198686895441+0j)
XZZZZZXIIIYZZZZZYIII (0.012648198686895441+0j)
YZZZZZYIIIXZZZZZXIII (0.012648198686895441+0j)
XZZZZZXIIIXZZZZZXIII (0.012648198686895441+0j)
IIIIIZIIIIYZZZZZYIII (0.010678024638557292+0j)
IIIIIZIIIIXZZZZZXIII (0.010678024638557292+0j)
IIIIZIIIIIYZZZZZYIII (0.01067802463855729+0j)
IIIIZIIIIIXZZZZZXIII (0.01067802463855729+0j)
IIIZIIIIIIYZZZZZYIII (-0.006065405554355044+0j)
IIIZIIIIIIXZZZZZXIII (-0.006065405554355044+0j)
IIZIIIIIIIYZZZZZYIII (0.007649856793061917+0j)
IIZIIIIIIIXZZZZZXIII (0.007649856793061917+0j)
IZIIIIIIIIYZZZZZYIII (0.007649856793061918+0j)
IZIIIIIIIIXZZZZZXIII (0.007649856793061918+0j)
ZIIIIIIIIIYZZZZZYIII (0.01282161134435762+0j)
ZIIIIIIIIIXZZZZZXIII (0.01282161134435762+0j)
IIIIIIIIIIIIIIZZIIII (0.12656428505953926+0j)
IIIIIIIIIIIIIZIZIIII (0.12105123947235695+0j)
IIIIIIIIIIIIZIIZIIII (0.12679673067764982+0j)
IIIIIIIIIIIYYIIZIIII (-0.0066392177752755575+0j)
IIIIIIIIIIIXXIIZIIII (-0.0066392177752755575+0j)
IIIIIIIIIIIZIIIZIIII (0.09691220176857096+0j)
IIIIIIIIIIZIIIIZIIII (0.1429696861393143+0j)
IIIIIIIIIZIIIIIZIIII (0.16886935036039094+0j)
IIIIIIIYZYIIIIIZIIII (0.0005401754265470859+0j)
IIIIIIIXZXIIIIIZIIII (0.0005401754265470859+0j)
IIIYZZZZZYIIIIIZIIII (-0.0020546160316985353+0j)
IIIXZZZZZXIIIIIZIIII (-0.0020546160316985353+0j)
IIIIIIIIZIIIIIIZIIII (0.1688806615502732+0j)
IIIIIIYZYIIIIIIZIIII (-0.0018262231177478153+0j)
IIIIIIXZXIIIIIIZIIII (-0.0018262231177478153+0j)
YZZZZZZZYIIIIIIZIIII (-0.0013889134557119112+0j)
XZZZZZZZXIIIIIIZIIII (-0.0013889134557119112+0j)
IIIIIIIZIIIIIIIZIIII (0.14954483244432443+0j)
IIIYZZZYIIIIIIIZIIII (-0.011432406235507012+0j)
IIIXZZZXIIIIIIIZIIII (-0.011432406235507012+0j)
IIIIIIZIIIIIIIIZIIII (0.12627601165801172+0j)
YZZZZZYIIIIIIIIZIIII (0.010678024638557292+0j)
XZZZZZXIIIIIIIIZIIII (0.010678024638557292+0j)
IIIIIZIIIIIIIIIZIIII (0.14386003749830284+0j)
IIIIZIIIIIIIIIIZIIII (0.13232953587246044+0j)
IIIZIIIIIIIIIIIZIIII (0.1279776540515784+0j)
IIZIIIIIIIIIIIIZIIII (0.1334863018484116+0j)
IYYIIIIIIIIIIIIZIIII (0.00228484511454372+0j)
IXXIIIIIIIIIIIIZIIII (0.00228484511454372+0j)
IZIIIIIIIIIIIIIZIIII (0.14377087484925963+0j)
ZIIIIIIIIIIIIIIZIIII (0.1514471769134752+0j)
IIIIIIIIIIIIZIYYIIII (-0.006639217775275536+0j)
IIIIIIIIIIIIZIXXIIII (-0.006639217775275536+0j)
IIIIIIIIIIIYYIYYIIII (-0.032123942197499124+0j)
IIIIIIIIIIIXXIYYIIII (0.002239413288420391+0j)
IIIIIIIIIIIYXIXYIIII (-0.03436335548591952+0j)
IIIIIIIIIIIXYIYXIIII (-0.03436335548591952+0j)
IIIIIIIIIIIYYIXXIIII (0.002239413288420391+0j)
IIIIIIIIIIIXXIXXIIII (-0.032123942197499124+0j)
IIIIIIIIIIIZIIYYIIII (0.006639217775275581+0j)
IIIIIIIIIIIZIIXXIIII (0.006639217775275581+0j)
IIIIYYIIIIIIIIYYIIII (0.005765250812921182+0j)
IIIIXXIIIIIIIIYYIIII (0.005765250812921182+0j)
IIIIYYIIIIIIIIXXIIII (0.005765250812921182+0j)
IIIIXXIIIIIIIIXXIIII (0.005765250812921182+0j)
IIZIIIIIIIIIIIYYIIII (0.0022848451145437484+0j)
IIZIIIIIIIIIIIXXIIII (0.0022848451145437484+0j)
IYYIIIIIIIIIIIYYIIII (0.005142286500424021+0j)
IXXIIIIIIIIIIIYYIIII (0.005142286500424021+0j)
IYYIIIIIIIIIIIXXIIII (0.005142286500424021+0j)
IXXIIIIIIIIIIIXXIIII (0.005142286500424021+0j)
IZIIIIIIIIIIIIYYIIII (-0.0022848451145436963+0j)
IZIIIIIIIIIIIIXXIIII (-0.0022848451145436963+0j)
IIIIIIIIIIYZYYZYIIII (-0.00025792711773209764+0j)
IIIIIIIIIIXZXYZYIIII (0.005137157811635463+0j)
IIIIIIIIIIYZXXZYIIII (-0.005395084929367561+0j)
IIIIIIIIIIXZYYZXIIII (-0.005395084929367561+0j)
IIIIIIIIIIYZYXZXIIII (0.005137157811635463+0j)
IIIIIIIIIIXZXXZXIIII (-0.00025792711773209764+0j)
IIIIIIIIIIYYIYZYIIII (0.0012157071119482314+0j)
IIIIIIIIIIXXIYZYIIII (-0.02421334887823797+0j)
IIIIIIIIIIYXIXZYIIII (0.025429055990186206+0j)
IIIIIIIIIIXYIYZXIIII (0.025429055990186206+0j)
IIIIIIIIIIYYIXZXIIII (-0.02421334887823797+0j)
IIIIIIIIIIXXIXZXIIII (0.0012157071119482314+0j)
IIIIIYZZZYIIIYZYIIII (-0.001189646034297764+0j)
IIIIIXZZZXIIIYZYIIII (-0.001189646034297764+0j)
IIIIIYZZZYIIIXZXIIII (-0.001189646034297764+0j)
IIIIIXZZZXIIIXZXIIII (-0.001189646034297764+0j)
IIYZZZZZYIIIIYZYIIII (0.00030709930058668995+0j)
IIXZZZZZXIIIIYZYIIII (0.00030709930058668995+0j)
IIYZZZZZYIIIIXZXIIII (0.00030709930058668995+0j)
IIXZZZZZXIIIIXZXIIII (0.00030709930058668995+0j)
IYZZZZZZYIIIIYZYIIII (-0.0014474740270829073+0j)
IXZZZZZZXIIIIYZYIIII (-0.0014474740270829073+0j)
IYZZZZZZYIIIIXZXIIII (-0.0014474740270829073+0j)
IXZZZZZZXIIIIXZXIIII (-0.0014474740270829073+0j)
IIIIIYZYIIIIIYZYIIII (-0.0031313032628737724+0j)
IIIIIXZXIIIIIYZYIIII (-0.0031313032628737724+0j)
IIIIIYZYIIIIIXZXIIII (-0.0031313032628737724+0j)
IIIIIXZXIIIIIXZXIIII (-0.0031313032628737724+0j)
IIYZZZYIIIIIIYZYIIII (-0.0018377328491032182+0j)
IIXZZZXIIIIIIYZYIIII (-0.0018377328491032182+0j)
IIYZZZYIIIIIIXZXIIII (-0.0018377328491032182+0j)
IIXZZZXIIIIIIXZXIIII (-0.0018377328491032182+0j)
IYZZZZYIIIIIIYZYIIII (0.008661923236920816+0j)
IXZZZZXIIIIIIYZYIIII (0.008661923236920816+0j)
IYZZZZYIIIIIIXZXIIII (0.008661923236920816+0j)
IXZZZZXIIIIIIXZXIIII (0.008661923236920816+0j)
IIIYZYIIIIIIIYZYIIII (0.006926414579221456+0j)
IIIXZXIIIIIIIYZYIIII (0.006926414579221456+0j)
IIIYZYIIIIIIIXZXIIII (0.006926414579221456+0j)
IIIXZXIIIIIIIXZXIIII (0.006926414579221456+0j)
YZYIIIIIIIIIIYZYIIII (-0.00017210071772276513+0j)
XZXIIIIIIIIIIYZYIIII (-0.00017210071772276513+0j)
YZYIIIIIIIIIIXZXIIII (-0.00017210071772276513+0j)
XZXIIIIIIIIIIXZXIIII (-0.00017210071772276513+0j)
YYIIIIIIIIIIIYZYIIII (0.0008111751426008497+0j)
XXIIIIIIIIIIIYZYIIII (0.0008111751426008497+0j)
YYIIIIIIIIIIIXZXIIII (0.0008111751426008497+0j)
XXIIIIIIIIIIIXZXIIII (0.0008111751426008497+0j)
IIIIIIIIYYIIYZZYIIII (-0.014787925912956664+0j)
IIIIIIIIXXIIYZZYIIII (-0.014787925912956664+0j)
IIIIIIIIYYIIXZZXIIII (-0.014787925912956664+0j)
IIIIIIIIXXIIXZZXIIII (-0.014787925912956664+0j)
IIIIIIYZZYIIYZZYIIII (-0.00017121857634978094+0j)
IIIIIIXZZXIIYZZYIIII (-0.00017121857634978094+0j)
IIIIIIYZZYIIXZZXIIII (-0.00017121857634978094+0j)
IIIIIIXZZXIIXZZXIIII (-0.00017121857634978094+0j)
YZZZZZZZZYIIYZZYIIII (0.00048363086726393485+0j)
XZZZZZZZZXIIYZZYIIII (0.00048363086726393485+0j)
YZZZZZZZZYIIXZZXIIII (0.00048363086726393485+0j)
XZZZZZZZZXIIXZZXIIII (0.00048363086726393485+0j)
IIIIIIIYYIIIYZZYIIII (0.00041453005336925094+0j)
IIIIIIIXXIIIYZZYIIII (0.00041453005336925094+0j)
IIIIIIIYYIIIXZZXIIII (0.00041453005336925094+0j)
IIIIIIIXXIIIXZZXIIII (0.00041453005336925094+0j)
IIIYZZZZYIIIYZZYIIII (0.00016033792651481355+0j)
IIIXZZZZXIIIYZZYIIII (0.00016033792651481355+0j)
IIIYZZZZYIIIXZZXIIII (0.00016033792651481355+0j)
IIIXZZZZXIIIXZZXIIII (0.00016033792651481355+0j)
IIIIIIYYIIIIYZZYIIII (0.005625770000004795+0j)
IIIIIIXXIIIIYZZYIIII (0.005625770000004795+0j)
IIIIIIYYIIIIXZZXIIII (0.005625770000004795+0j)
IIIIIIXXIIIIXZZXIIII (0.005625770000004795+0j)
YZZZZZZYIIIIYZZYIIII (-0.005204512354832039+0j)
XZZZZZZXIIIIYZZYIIII (-0.005204512354832039+0j)
YZZZZZZYIIIIXZZXIIII (-0.005204512354832039+0j)
XZZZZZZXIIIIXZZXIIII (-0.005204512354832039+0j)
IIIYZZYIIIIIYZZYIIII (-0.00806530708972313+0j)
IIIXZZXIIIIIYZZYIIII (-0.00806530708972313+0j)
IIIYZZYIIIIIXZZXIIII (-0.00806530708972313+0j)
IIIXZZXIIIIIXZZXIIII (-0.00806530708972313+0j)
IIYZZYIIIIIIYZZYIIII (0.006689571170761771+0j)
IIXZZXIIIIIIYZZYIIII (0.006689571170761771+0j)
IIYZZYIIIIIIXZZXIIII (0.006689571170761771+0j)
IIXZZXIIIIIIXZZXIIII (0.006689571170761771+0j)
IYZZZYIIIIIIYZZYIIII (-0.008924062889819277+0j)
IXZZZXIIIIIIYZZYIIII (-0.008924062889819277+0j)
IYZZZYIIIIIIXZZXIIII (-0.008924062889819277+0j)
IXZZZXIIIIIIXZZXIIII (-0.008924062889819277+0j)
IIYZYIIIIIIIYZZYIIII (-0.008924062889819284+0j)
IIXZXIIIIIIIYZZYIIII (-0.008924062889819284+0j)
IIYZYIIIIIIIXZZXIIII (-0.008924062889819284+0j)
IIXZXIIIIIIIXZZXIIII (-0.008924062889819284+0j)
IYZZYIIIIIIIYZZYIIII (0.00290287321200363+0j)
IXZZXIIIIIIIYZZYIIII (0.00290287321200363+0j)
IYZZYIIIIIIIXZZXIIII (0.00290287321200363+0j)
IXZZXIIIIIIIXZZXIIII (0.00290287321200363+0j)
YZZYIIIIIIIIYZZYIIII (-0.005309258529358227+0j)
XZZXIIIIIIIIYZZYIIII (-0.005309258529358227+0j)
YZZYIIIIIIIIXZZXIIII (-0.005309258529358227+0j)
XZZXIIIIIIIIXZZXIIII (-0.005309258529358227+0j)
IIIIIIIIYYIYZZZYIIII (0.06970103361530998+0j)
IIIIIIIIXXIYZZZYIIII (0.06970103361530998+0j)
IIIIIIIIYYIXZZZXIIII (0.06970103361530998+0j)
IIIIIIIIXXIXZZZXIIII (0.06970103361530998+0j)
IIIIIIYZZYIYZZZYIIII (0.0008070172799057202+0j)
IIIIIIXZZXIYZZZYIIII (0.0008070172799057202+0j)
IIIIIIYZZYIXZZZXIIII (0.0008070172799057202+0j)
IIIIIIXZZXIXZZZXIIII (0.0008070172799057202+0j)
YZZZZZZZZYIYZZZYIIII (-0.0022795334203716752+0j)
XZZZZZZZZXIYZZZYIIII (-0.0022795334203716752+0j)
YZZZZZZZZYIXZZZXIIII (-0.0022795334203716752+0j)
XZZZZZZZZXIXZZZXIIII (-0.0022795334203716752+0j)
IIIIIIIYYIIYZZZYIIII (-0.001953835402916861+0j)
IIIIIIIXXIIYZZZYIIII (-0.001953835402916861+0j)
IIIIIIIYYIIXZZZXIIII (-0.001953835402916861+0j)
IIIIIIIXXIIXZZZXIIII (-0.001953835402916861+0j)
IIIYZZZZYIIYZZZYIIII (-0.0007557327019082758+0j)
IIIXZZZZXIIYZZZYIIII (-0.0007557327019082758+0j)
IIIYZZZZYIIXZZZXIIII (-0.0007557327019082758+0j)
IIIXZZZZXIIXZZZXIIII (-0.0007557327019082758+0j)
IIIIIIYYIIIYZZZYIIII (-0.026516361130723066+0j)
IIIIIIXXIIIYZZZYIIII (-0.026516361130723066+0j)
IIIIIIYYIIIXZZZXIIII (-0.026516361130723066+0j)
IIIIIIXXIIIXZZZXIIII (-0.026516361130723066+0j)
YZZZZZZYIIIYZZZYIIII (0.024530816067830478+0j)
XZZZZZZXIIIYZZZYIIII (0.024530816067830478+0j)
YZZZZZZYIIIXZZZXIIII (0.024530816067830478+0j)
XZZZZZZXIIIXZZZXIIII (0.024530816067830478+0j)
IIIYZZYIIIIYZZZYIIII (0.038014813158216094+0j)
IIIXZZXIIIIYZZZYIIII (0.038014813158216094+0j)
IIIYZZYIIIIXZZZXIIII (0.038014813158216094+0j)
IIIXZZXIIIIXZZZXIIII (0.038014813158216094+0j)
IIYZZYIIIIIYZZZYIIII (-0.008924062889819277+0j)
IIXZZXIIIIIYZZZYIIII (-0.008924062889819277+0j)
IIYZZYIIIIIXZZZXIIII (-0.008924062889819277+0j)
IIXZZXIIIIIXZZZXIIII (-0.008924062889819277+0j)
IYZZZYIIIIIYZZZYIIII (0.04685867308068867+0j)
IXZZZXIIIIIYZZZYIIII (0.04685867308068867+0j)
IYZZZYIIIIIXZZZXIIII (0.04685867308068867+0j)
IXZZZXIIIIIXZZZXIIII (0.04685867308068867+0j)
IIYZYIIIIIIYZZZYIIII (0.03726622869792315+0j)
IIXZXIIIIIIYZZZYIIII (0.03726622869792315+0j)
IIYZYIIIIIIXZZZXIIII (0.03726622869792315+0j)
IIXZXIIIIIIXZZZXIIII (0.03726622869792315+0j)
IYZZYIIIIIIYZZZYIIII (0.008924062889819277+0j)
IXZZXIIIIIIYZZZYIIII (0.008924062889819277+0j)
IYZZYIIIIIIXZZZXIIII (0.008924062889819277+0j)
IXZZXIIIIIIXZZZXIIII (0.008924062889819277+0j)
YZZYIIIIIIIYZZZYIIII (0.02502452402083882+0j)
XZZXIIIIIIIYZZZYIIII (0.02502452402083882+0j)
YZZYIIIIIIIXZZZXIIII (0.02502452402083882+0j)
XZZXIIIIIIIXZZZXIIII (0.02502452402083882+0j)
IIYZZZZZZYYZZZZYIIII (-0.0004755060074603874+0j)
IIXZZZZZZXYZZZZYIIII (-0.0004755060074603874+0j)
IIYZZZZZZYXZZZZXIIII (-0.0004755060074603874+0j)
IIXZZZZZZXXZZZZXIIII (-0.0004755060074603874+0j)
IYZZZZZZZYYZZZZYIIII (0.0022412379129678572+0j)
IXZZZZZZZXYZZZZYIIII (0.0022412379129678572+0j)
IYZZZZZZZYXZZZZXIIII (0.0022412379129678572+0j)
IXZZZZZZZXXZZZZXIIII (0.0022412379129678572+0j)
IIIIIYZZYIYZZZZYIIII (0.0020277580285060983+0j)
IIIIIXZZXIYZZZZYIIII (0.0020277580285060983+0j)
IIIIIYZZYIXZZZZXIIII (0.0020277580285060983+0j)
IIIIIXZZXIXZZZZXIIII (0.0020277580285060983+0j)
IIYZZZZYIIYZZZZYIIII (-0.001710069882372094+0j)
IIXZZZZXIIYZZZZYIIII (-0.001710069882372094+0j)
IIYZZZZYIIXZZZZXIIII (-0.001710069882372094+0j)
IIXZZZZXIIXZZZZXIIII (-0.001710069882372094+0j)
IYZZZZZYIIYZZZZYIIII (0.008060199858812735+0j)
IXZZZZZXIIYZZZZYIIII (0.008060199858812735+0j)
IYZZZZZYIIXZZZZXIIII (0.008060199858812735+0j)
IXZZZZZXIIXZZZZXIIII (0.008060199858812735+0j)
IIIIIYYIIIYZZZZYIIII (-0.005751852055854718+0j)
IIIIIXXIIIYZZZZYIIII (-0.005751852055854718+0j)
IIIIIYYIIIXZZZZXIIII (-0.005751852055854718+0j)
IIIIIXXIIIXZZZZXIIII (-0.005751852055854718+0j)
YZZZZYIIIIYZZZZYIIII (0.008477490774160906+0j)
XZZZZXIIIIYZZZZYIIII (0.008477490774160906+0j)
YZZZZYIIIIXZZZZXIIII (0.008477490774160906+0j)
XZZZZXIIIIXZZZZXIIII (0.008477490774160906+0j)
IIYYIIIIIIYZZZZYIIII (8.582640000933257e-05+0j)
IIXXIIIIIIYZZZZYIIII (8.582640000933257e-05+0j)
IIYYIIIIIIXZZZZXIIII (8.582640000933257e-05+0j)
IIXXIIIIIIXZZZZXIIII (8.582640000933257e-05+0j)
IYZYIIIIIIYZZZZYIIII (-0.0004045319693473811+0j)
IXZXIIIIIIYZZZZYIIII (-0.0004045319693473811+0j)
IYZYIIIIIIXZZZZXIIII (-0.0004045319693473811+0j)
IXZXIIIIIIXZZZZXIIII (-0.0004045319693473811+0j)
IIIIIIIIIIIIIZZIIIII (0.12105123947235692+0j)
IIIIIIIIIIIIZIZIIIII (0.09691220176857097+0j)
IIIIIIIIIIIYYIZIIIII (0.006639217775275545+0j)
IIIIIIIIIIIXXIZIIIII (0.006639217775275545+0j)
IIIIIIIIIIIZIIZIIIII (0.1267967306776498+0j)
IIIIIIIIIIZIIIZIIIII (0.14296968613931427+0j)
IIIIIIIIIZIIIIZIIIII (0.16886935036039097+0j)
IIIIIIIYZYIIIIZIIIII (0.0005401754265470978+0j)
IIIIIIIXZXIIIIZIIIII (0.0005401754265470978+0j)
IIIYZZZZZYIIIIZIIIII (-0.0020546160316985353+0j)
IIIXZZZZZXIIIIZIIIII (-0.0020546160316985353+0j)
IIIIIIIIZIIIIIZIIIII (0.16888066155027323+0j)
IIIIIIYZYIIIIIZIIIII (-0.0018262231177478198+0j)
IIIIIIXZXIIIIIZIIIII (-0.0018262231177478198+0j)
YZZZZZZZYIIIIIZIIIII (-0.0013889134557119112+0j)
XZZZZZZZXIIIIIZIIIII (-0.0013889134557119112+0j)
IIIIIIIZIIIIIIZIIIII (0.14954483244432445+0j)
IIIYZZZYIIIIIIZIIIII (-0.011432406235507014+0j)
IIIXZZZXIIIIIIZIIIII (-0.011432406235507014+0j)
