Jordan-Wigner mapping of C2 Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIIIII (-61.68813609254261+0j)
ZIXZZZZZXIIIIIIIII (-0.002845261506616783+0j)
IIIIIIZZIIIIIIIIII (0.16139357723513922+0j)
IIYZZZYZIIIIIIIIII (-0.017313723583356075+0j)
IIXZZZXZIIIIIIIIII (-0.017313723583356075+0j)
IIIIIZIZIIIIIIIIII (0.13998965662073307+0j)
IIIIZIIZIIIIIIIIII (0.14887799830660978+0j)
IIIZIIIZIIIIIIIIII (0.14887799830660986+0j)
IIZIIIIZIIIIIIIIII (0.151145558658165+0j)
IZIIIIIZIIIIIIIIII (0.15629507022563355+0j)
ZIIIIIIZIIIIIIIIII (0.1562950702256336+0j)
IIIIIYIYIIIIIIIIII (0.001756703381653946+0j)
IIIIIXIXIIIIIIIIII (0.001756703381653946+0j)
IIYZZYYYIIIIIIIIII (0.00339244774415246+0j)
IIXZZXYYIIIIIIIIII (0.0040647357623166454+0j)
IIYZZXXYIIIIIIIIII (-0.0006722880181641856+0j)
IIXZZYYXIIIIIIIIII (-0.0006722880181641856+0j)
IIYZZYXXIIIIIIIIII (0.0040647357623166454+0j)
IIXZZXXXIIIIIIIIII (0.00339244774415246+0j)
IYZZYIYYIIIIIIIIII (-0.0065461810240101045+0j)
IXZZXIYYIIIIIIIIII (-0.00486595770705341+0j)
IYZZXIXYIIIIIIIIII (-0.0016802233169566942+0j)
IXZZYIYXIIIIIIIIII (-0.0016802233169566942+0j)
IYZZYIXXIIIIIIIIII (-0.00486595770705341+0j)
IXZZXIXXIIIIIIIIII (-0.0065461810240101045+0j)
YZZZYIYYIIIIIIIIII (0.00032047458472341287+0j)
XZZZXIYYIIIIIIIIII (0.0002382176370818348+0j)
YZZZXIXYIIIIIIIIII (8.225694764157801e-05+0j)
XZZZYIYXIIIIIIIIII (8.225694764157801e-05+0j)
YZZZYIXXIIIIIIIIII (0.0002382176370818348+0j)
XZZZXIXXIIIIIIIIII (0.00032047458472341287+0j)
IYZYIIYYIIIIIIIIII (-0.0003204745847234103+0j)
IXZXIIYYIIIIIIIIII (-0.0002382176370818328+0j)
IYZXIIXYIIIIIIIIII (-8.225694764157749e-05+0j)
IXZYIIYXIIIIIIIIII (-8.225694764157749e-05+0j)
IYZYIIXXIIIIIIIIII (-0.0002382176370818328+0j)
IXZXIIXXIIIIIIIIII (-0.0003204745847234103+0j)
YZZYIIYYIIIIIIIIII (-0.00654618102401011+0j)
XZZXIIYYIIIIIIIIII (-0.004865957707053415+0j)
YZZXIIXYIIIIIIIIII (-0.0016802233169566942+0j)
XZZYIIYXIIIIIIIIII (-0.0016802233169566942+0j)
YZZYIIXXIIIIIIIIII (-0.004865957707053415+0j)
XZZXIIXXIIIIIIIIII (-0.00654618102401011+0j)
IIIIZYZYIIIIIIIIII (0.004557485324819542+0j)
IIIIZXZXIIIIIIIIII (0.004557485324819542+0j)
IIIZIYZYIIIIIIIIII (0.004557485324819547+0j)
IIIZIXZXIIIIIIIIII (0.004557485324819547+0j)
IIZIIYZYIIIIIIIIII (0.0049642675984567204+0j)
IIZIIXZXIIIIIIIIII (0.0049642675984567204+0j)
IZIIIYZYIIIIIIIIII (0.006258293357573504+0j)
IZIIIXZXIIIIIIIIII (0.006258293357573504+0j)
ZIIIIYZYIIIIIIIIII (0.006258293357573516+0j)
ZIIIIXZXIIIIIIIIII (0.006258293357573516+0j)
IYYIYZZYIIIIIIIIII (-0.0003813465539423182+0j)
IXXIYZZYIIIIIIIIII (-0.00029040104705607076+0j)
IYXIXZZYIIIIIIIIII (-9.094550688624732e-05+0j)
IXYIYZZXIIIIIIIIII (-9.094550688624732e-05+0j)
IYYIXZZXIIIIIIIIII (-0.00029040104705607076+0j)
IXXIXZZXIIIIIIIIII (-0.0003813465539423182+0j)
YZYIYZZYIIIIIIIIII (1.8669187127902414e-05+0j)
XZXIYZZYIIIIIIIIII (1.4216862414465973e-05+0j)
YZXIXZZYIIIIIIIIII (4.452324713436441e-06+0j)
XZYIYZZXIIIIIIIIII (4.452324713436441e-06+0j)
YZYIXZZXIIIIIIIIII (1.4216862414465973e-05+0j)
XZXIXZZXIIIIIIIIII (1.8669187127902414e-05+0j)
IYYYZZZYIIIIIIIIII (-1.86691871279024e-05+0j)
IXXYZZZYIIIIIIIIII (-1.4216862414465707e-05+0j)
IYXXZZZYIIIIIIIIII (-4.452324713436694e-06+0j)
IXYYZZZXIIIIIIIIII (-4.452324713436694e-06+0j)
IYYXZZZXIIIIIIIIII (-1.4216862414465707e-05+0j)
IXXXZZZXIIIIIIIIII (-1.86691871279024e-05+0j)
YZYYZZZYIIIIIIIIII (-0.00038134655394231825+0j)
XZXYZZZYIIIIIIIIII (-0.0002904010470560725+0j)
YZXXZZZYIIIIIIIIII (-9.094550688624591e-05+0j)
XZYYZZZXIIIIIIIIII (-9.094550688624591e-05+0j)
YZYXZZZXIIIIIIIIII (-0.0002904010470560725+0j)
XZXXZZZXIIIIIIIIII (-0.00038134655394231825+0j)
IIIIIZZIIIIIIIIIII (0.09487733384650324+0j)
IIIIZIZIIIIIIIIIII (0.10942036999135502+0j)
IIIZIIZIIIIIIIIIII (0.10942036999135506+0j)
IIZIIIZIIIIIIIIIII (0.10774488750066036+0j)
IZIIIIZIIIIIIIIIII (0.1182699662946035+0j)
ZIIIIIZIIIIIIIIIII (0.11826996629460353+0j)
IIYZZIYIIIIIIIIIII (-0.02285277421971298+0j)
IIXZZIXIIIIIIIIIII (-0.02285277421971298+0j)
IYZZYYYIIIIIIIIIII (0.015033719549730082+0j)
IXZZXYYIIIIIIIIIII (0.008351561044725246+0j)
IYZZXXYIIIIIIIIIII (0.006682158505004837+0j)
IXZZYYXIIIIIIIIIII (0.006682158505004837+0j)
IYZZYXXIIIIIIIIIII (0.008351561044725246+0j)
IXZZXXXIIIIIIIIIII (0.015033719549730082+0j)
YZZZYYYIIIIIIIIIII (-0.0007359901921252703+0j)
XZZZXYYIIIIIIIIIII (-0.00040885869910774094+0j)
YZZZXXYIIIIIIIIIII (-0.0003271314930175295+0j)
XZZZYYXIIIIIIIIIII (-0.0003271314930175295+0j)
YZZZYXXIIIIIIIIIII (-0.00040885869910774094+0j)
XZZZXXXIIIIIIIIIII (-0.0007359901921252703+0j)
IYZYIYYIIIIIIIIIII (0.0007359901921252656+0j)
IXZXIYYIIIIIIIIIII (0.0004088586991077382+0j)
IYZXIXYIIIIIIIIIII (0.0003271314930175273+0j)
IXZYIYXIIIIIIIIIII (0.0003271314930175273+0j)
IYZYIXXIIIIIIIIIII (0.0004088586991077382+0j)
IXZXIXXIIIIIIIIIII (0.0007359901921252656+0j)
YZZYIYYIIIIIIIIIII (0.01503371954973008+0j)
XZZXIYYIIIIIIIIIII (0.008351561044725238+0j)
YZZXIXYIIIIIIIIIII (0.006682158505004844+0j)
XZZYIYXIIIIIIIIIII (0.006682158505004844+0j)
YZZYIXXIIIIIIIIIII (0.008351561044725238+0j)
XZZXIXXIIIIIIIIIII (0.01503371954973008+0j)
IIYZIZYIIIIIIIIIII (-0.013489559457914644+0j)
IIXZIZXIIIIIIIIIII (-0.013489559457914644+0j)
IIYIZZYIIIIIIIIIII (-0.01348955945791465+0j)
IIXIZZXIIIIIIIIIII (-0.01348955945791465+0j)
IZYZZZYIIIIIIIIIII (-0.012756238077833423+0j)
IZXZZZXIIIIIIIIIII (-0.012756238077833423+0j)
ZIYZZZYIIIIIIIIIII (-0.01275623807783342+0j)
ZIXZZZXIIIIIIIIIII (-0.01275623807783342+0j)
IIIIZZIIIIIIIIIIII (0.10095198316933252+0j)
IIIZIZIIIIIIIIIIII (0.10095198316933257+0j)
IIZIIZIIIIIIIIIIII (0.07855163694481092+0j)
IZIIIZIIIIIIIIIIII (0.09969879673275409+0j)
ZIIIIZIIIIIIIIIIII (0.09969879673275411+0j)
IYYIYYIIIIIIIIIIII (-0.0011501870485405294+0j)
IXXIYYIIIIIIIIIIII (0.02445278538551806+0j)
IYXIXYIIIIIIIIIIII (-0.02560297243405859+0j)
IXYIYXIIIIIIIIIIII (-0.02560297243405859+0j)
IYYIXXIIIIIIIIIIII (0.02445278538551806+0j)
IXXIXXIIIIIIIIIIII (-0.0011501870485405294+0j)
YZYIYYIIIIIIIIIIII (5.630851260961142e-05+0j)
XZXIYYIIIIIIIIIIII (-0.0011971096144472466+0j)
YZXIXYIIIIIIIIIIII (0.0012534181270568582+0j)
XZYIYXIIIIIIIIIIII (0.0012534181270568582+0j)
YZYIXXIIIIIIIIIIII (-0.0011971096144472466+0j)
XZXIXXIIIIIIIIIIII (5.630851260961142e-05+0j)
IYYYZYIIIIIIIIIIII (-5.630851260961115e-05+0j)
IXXYZYIIIIIIIIIIII (0.0011971096144472414+0j)
IYXXZYIIIIIIIIIIII (-0.0012534181270568525+0j)
IXYYZXIIIIIIIIIIII (-0.0012534181270568525+0j)
IYYXZXIIIIIIIIIIII (0.0011971096144472414+0j)
IXXXZXIIIIIIIIIIII (-5.630851260961115e-05+0j)
YZYYZYIIIIIIIIIIII (-0.001150187048540525+0j)
XZXYZYIIIIIIIIIIII (0.024452785385518063+0j)
YZXXZYIIIIIIIIIIII (-0.025602972434058593+0j)
XZYYZXIIIIIIIIIIII (-0.025602972434058593+0j)
YZYXZXIIIIIIIIIIII (0.024452785385518063+0j)
XZXXZXIIIIIIIIIIII (-0.001150187048540525+0j)
IIIZZIIIIIIIIIIIII (0.11340678340691215+0j)
IIZIZIIIIIIIIIIIII (0.11074579074002461+0j)
IZIIZIIIIIIIIIIIII (0.08745522501977217+0j)
YYIIZIIIIIIIIIIIII (-0.0013389343278679736+0j)
XXIIZIIIIIIIIIIIII (-0.0013389343278679736+0j)
ZIIIZIIIIIIIIIIIII (0.11473944715891594+0j)
IZIYYIIIIIIIIIIIII (0.001338934327867988+0j)
IZIXXIIIIIIIIIIIII (0.001338934327867988+0j)
YYIYYIIIIIIIIIIIII (0.0009016616756398542+0j)
XXIYYIIIIIIIIIIIII (-0.028185883814783638+0j)
YXIXYIIIIIIIIIIIII (0.029087545490423493+0j)
XYIYXIIIIIIIIIIIII (0.029087545490423493+0j)
YYIXXIIIIIIIIIIIII (-0.028185883814783638+0j)
XXIXXIIIIIIIIIIIII (0.0009016616756398542+0j)
ZIIYYIIIIIIIIIIIII (-0.0013389343278679493+0j)
ZIIXXIIIIIIIIIIIII (-0.0013389343278679493+0j)
IIZZIIIIIIIIIIIIII (0.11074579074002465+0j)
IZIZIIIIIIIIIIIIII (0.11473944715891594+0j)
YYIZIIIIIIIIIIIIII (0.0013389343278679769+0j)
XXIZIIIIIIIIIIIIII (0.0013389343278679769+0j)
ZIIZIIIIIIIIIIIIII (0.08745522501977221+0j)
IZZIIIIIIIIIIIIIII (0.11326114393875654+0j)
ZIZIIIIIIIIIIIIIII (0.11326114393875657+0j)
ZZIIIIIIIIIIIIIIII (0.1163914874077054+0j)
