Bravyi-Kitaev mapping of C2 Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIIIIIII (-62.50754225107464+0j)
IYYXIIIIIIIIIIYIYZZI (-0.007431868592904692+0j)
IXYYIIIIIIIIIIYIYZZI (0.007431868592904692+0j)
IYYXIIIIIIIIIIXZXIII (-0.007431868592904692+0j)
IXYYIIIIIIIIIIXZXIII (0.007431868592904692+0j)
IIIIIIIIXIYIYZIIXZZI (0.022913300077933907+0j)
IIIIIIIIXIXZYZIIYIII (-0.022913300077933907+0j)
IIIIIIIIZXZIIYZIYZZI (0.050749480988322784+0j)
IIIIIIIIIXIIIYZIYZZI (-0.050749480988322784+0j)
IIIIIIIIZXZIIXZIXIII (0.050749480988322784+0j)
IIIIIIIIIXIIIXZIXIII (-0.050749480988322784+0j)
IIIIIIYIYXZIIYZIYZZI (-0.0006110374730380201+0j)
IIIIIIXZYYZIIYZIYZZI (0.0006110374730380201+0j)
IIIIIIYIYXZIIXZIXIII (-0.0006110374730380201+0j)
IIIIIIXZYYZIIXZIXIII (0.0006110374730380201+0j)
YIIIYIIIXXZIZYZIYZZI (-0.005853567610424272+0j)
XZZIYIIIXYZIZYZIYZZI (0.005853567610424272+0j)
YIIIYIIIXXZIZXZIXIII (-0.005853567610424272+0j)
XZZIYIIIXYZIZXZIXIII (0.005853567610424272+0j)
IIIIIIXYYZZIIYZIYZZI (0.0026398981309504735+0j)
IIIIIIXXXIIIIYZIYZZI (0.0026398981309504735+0j)
IIIIIIXYYZZIIXZIXIII (0.0026398981309504735+0j)
IIIIIIXXXIIIIXZIXIII (0.0026398981309504735+0j)
XIXYYIIIXZZIZYZIYZZI (0.0036994530148145204+0j)
XIXXYIIIYIIIZYZIYZZI (-0.0036994530148145204+0j)
XIXYYIIIXZZIZXZIXIII (0.0036994530148145204+0j)
XIXXYIIIYIIIZXZIXIII (-0.0036994530148145204+0j)
IIIIIIZXIIIIIYZIYZZI (0.024131474077341605+0j)
IIIIIIIXIIIIIYZIYZZI (-0.024131474077341605+0j)
IIIIIIZXIIIIIXZIXIII (0.024131474077341605+0j)
IIIIIIIXIIIIIXZIXIII (-0.024131474077341605+0j)
YIIIYIXXZIIIZYZIYZZI (0.007705442236049672+0j)
XZZIYIXYZIIIZYZIYZZI (-0.007705442236049672+0j)
YIIIYIXXZIIIZXZIXIII (0.007705442236049672+0j)
XZZIYIXYZIIIZXZIXIII (-0.007705442236049672+0j)
XIXYYIXZZIIIZYZIYZZI (0.043523124786547136+0j)
XIXXYIYIZIIIZYZIYZZI (-0.043523124786547136+0j)
XIXYYIXZZIIIZXZIXIII (0.043523124786547136+0j)
XIXXYIYIZIIIZXZIXIII (-0.043523124786547136+0j)
XIYIYXZIZIIIZYZIYZZI (-0.031886809553303974+0j)
XIXZYYZIZIIIZYZIYZZI (0.031886809553303974+0j)
XIYIYXZIZIIIZXZIXIII (-0.031886809553303974+0j)
XIXZYYZIZIIIZXZIXIII (0.031886809553303974+0j)
XYZIYXZIZIIIZYZIYZZI (0.0015024007269707413+0j)
XXZIYYZIZIIIZYZIYZZI (-0.0015024007269707413+0j)
XYZIYXZIZIIIZXZIXIII (0.0015024007269707413+0j)
XXZIYYZIZIIIZXZIXIII (-0.0015024007269707413+0j)
XIYIYZZIZIIIZYZIYZZI (-0.0015024007269707313+0j)
XIXZXIIIIIIIIYZIYZZI (-0.0015024007269707313+0j)
XIYIYZZIZIIIZXZIXIII (-0.0015024007269707313+0j)
XIXZXIIIIIIIIXZIXIII (-0.0015024007269707313+0j)
XYZIYZZIZIIIZYZIYZZI (-0.03188680955330398+0j)
XXZIXIIIIIIIIYZIYZZI (-0.03188680955330398+0j)
XYZIYZZIZIIIZXZIXIII (-0.03188680955330398+0j)
XXZIXIIIIIIIIXZIXIII (-0.03188680955330398+0j)
ZIXXIIIIIIIIIYZIYZZI (-0.027056898578927485+0j)
IZYYIIIIIIIIIYZIYZZI (-0.027056898578927485+0j)
ZIXXIIIIIIIIIXZIXIII (-0.027056898578927485+0j)
IZYYIIIIIIIIIXZIXIII (-0.027056898578927485+0j)
IIIIIIIIXIYIXZZIYZZI (-0.0014034574633800094+0j)
IIIIIIIIXIXZXZZIXIII (-0.0014034574633800094+0j)
IIIIIYZIYXZIZIIIXZZI (-0.0036865086398789183+0j)
IIIIIXZIYYZIZIIIXZZI (0.0036865086398789183+0j)
IIIIIYZIYXZIIZZIXIII (0.0036865086398789183+0j)
IIIIIXZIYYZIIZZIXIII (-0.0036865086398789183+0j)
IIIIZIIIXXZIIIIIXZZI (0.00017369606235704708+0j)
IIIIIZZIYYZIZIIIXZZI (0.00017369606235704708+0j)
IIIIZIIIXXZIZZZIXIII (-0.00017369606235704708+0j)
IIIIIZZIYYZIIZZIXIII (-0.00017369606235704708+0j)
XIYIYIIIXZZIIIIIXZZI (-0.004344970845044502+0j)
XIXZYIIIYIIIIIIIXZZI (0.004344970845044502+0j)
XIYIYIIIXZZIZZZIXIII (0.004344970845044502+0j)
XIXZYIIIYIIIZZZIXIII (-0.004344970845044502+0j)
IIIIIYYXIIIIZIIIXZZI (-0.017062216673386435+0j)
IIIIIXYYIIIIZIIIXZZI (0.017062216673386435+0j)
IIIIIYYXIIIIIZZIXIII (0.017062216673386435+0j)
IIIIIXYYIIIIIZZIXIII (-0.017062216673386435+0j)
IIIIZIXXZIIIIIIIXZZI (0.0008039150699908078+0j)
IIIIIZYYIIIIZIIIXZZI (0.0008039150699908078+0j)
IIIIZIXXZIIIZZZIXIII (-0.0008039150699908078+0j)
IIIIIZYYIIIIIZZIXIII (-0.0008039150699908078+0j)
XIYIYIXZZIIIIIIIXZZI (-0.018087386530949937+0j)
XIXZYIYIZIIIIIIIXZZI (0.018087386530949937+0j)
XIYIYIXZZIIIZZZIXIII (0.018087386530949937+0j)
XIXZYIYIZIIIZZZIXIII (-0.018087386530949937+0j)
XIXYYXZIZIIIIIIIXZZI (0.0062815801524666185+0j)
XIXXYYZIZIIIIIIIXZZI (-0.0062815801524666185+0j)
XIXYYXZIZIIIZZZIXIII (-0.0062815801524666185+0j)
XIXXYYZIZIIIZZZIXIII (0.0062815801524666185+0j)
XIXYYZZIZIIIIIIIXZZI (0.00029596722656791797+0j)
XIXXXIIIIIIIZIIIXZZI (0.00029596722656791797+0j)
XIXYYZZIZIIIZZZIXIII (-0.00029596722656791797+0j)
XIXXXIIIIIIIIZZIXIII (-0.00029596722656791797+0j)
ZIXZIIIIIIIIZIIIXZZI (-0.007760640615472548+0j)
IZXIIIIIIIIIZIIIXZZI (0.007760640615472548+0j)
ZIXZIIIIIIIIIZZIXIII (0.007760640615472548+0j)
IZXIIIIIIIIIIZZIXIII (-0.007760640615472548+0j)
IIIIIIIIXIYZYIIIXZZI (-0.001403457463380011+0j)
IIIIIIIIXIXIYIIIYIII (0.001403457463380011+0j)
IIIIIYZIZXYYYIIIXZZI (-0.0001736960623570481+0j)
IIIIIXZIZYYYYIIIXZZI (0.0001736960623570481+0j)
IIIIIYZIZXYXYIIIYIII (0.0001736960623570481+0j)
IIIIIXZIZYYXYIIIYIII (-0.0001736960623570481+0j)
IIIIZIIIIXYYXIIIXZZI (-0.0036865086398789196+0j)
IIIIIZZIZYYYYIIIXZZI (-0.0036865086398789196+0j)
IIIIZIIIIXYXXIIIYIII (0.0036865086398789196+0j)
IIIIIZZIZYYXYIIIYIII (0.0036865086398789196+0j)
XYZIYIIIIZYYXIIIXZZI (0.004344970845044502+0j)
XXZIYIIIZIXYXIIIXZZI (0.004344970845044502+0j)
XYZIYIIIIZYXXIIIYIII (-0.004344970845044502+0j)
XXZIYIIIZIXXXIIIYIII (-0.004344970845044502+0j)
IIIIIYYXXIXYYIIIXZZI (-0.0008039150699908129+0j)
IIIIIXYYXIXYYIIIXZZI (0.0008039150699908129+0j)
IIIIIYYXXIXXYIIIYIII (0.0008039150699908129+0j)
IIIIIXYYXIXXYIIIYIII (-0.0008039150699908129+0j)
IIIIZIXXYIXYXIIIXZZI (-0.017062216673386445+0j)
IIIIIZYYXIXYYIIIXZZI (-0.017062216673386445+0j)
IIIIZIXXYIXXXIIIYIII (0.017062216673386445+0j)
IIIIIZYYXIXXYIIIYIII (0.017062216673386445+0j)
XYZIYIXZYIXYXIIIXZZI (0.018087386530949937+0j)
XXZIYIYIYIXYXIIIXZZI (-0.018087386530949937+0j)
XYZIYIXZYIXXXIIIYIII (-0.018087386530949937+0j)
XXZIYIYIYIXXXIIIYIII (0.018087386530949937+0j)
XIXYYXZIYIXYXIIIXZZI (0.00029596722656791987+0j)
XIXXYYZIYIXYXIIIXZZI (-0.00029596722656791987+0j)
XIXYYXZIYIXXXIIIYIII (-0.00029596722656791987+0j)
XIXXYYZIYIXXXIIIYIII (0.00029596722656791987+0j)
XIXYYZZIYIXYXIIIXZZI (-0.006281580152466624+0j)
XIXXXIIIXIXYYIIIXZZI (-0.006281580152466624+0j)
XIXYYZZIYIXXXIIIYIII (0.006281580152466624+0j)
XIXXXIIIXIXXYIIIYIII (0.006281580152466624+0j)
ZXZIIIIIXIXYYIIIXZZI (0.007760640615472552+0j)
IXIIIIIIXIXYYIIIXZZI (-0.007760640615472552+0j)
ZXZIIIIIXIXXYIIIYIII (-0.007760640615472552+0j)
IXIIIIIIXIXXYIIIYIII (0.007760640615472552+0j)
IIIIIIIIXZYIYIIIXZZI (0.01125023104138262+0j)
IIIIIIIIXZXZYIIIYIII (-0.01125023104138262+0j)
IIIIIIXYZXXIYIIIXZZI (0.0002822748620538631+0j)
IIIIIIXXZYXIYIIIXZZI (-0.0002822748620538631+0j)
IIIIIIXYZXYZYIIIYIII (0.0002822748620538631+0j)
IIIIIIXXZYYZYIIIYIII (-0.0002822748620538631+0j)
XIXYYIIIIXXIXIIIXZZI (0.0029906443997046936+0j)
XIXXYIIIIYXIXIIIXZZI (-0.0029906443997046936+0j)
XIXYYIIIIXYZXIIIYIII (0.0029906443997046936+0j)
XIXXYIIIIYYZXIIIYIII (-0.0029906443997046936+0j)
IIIIIIIIYZXIYIIIXZZI (0.011269122177675263+0j)
IIIIIIIIYZYZYIIIYIII (0.011269122177675263+0j)
IIIIIIYIZZXIYIIIXZZI (-0.0018050373028650564+0j)
IIIIIIXZIIYIYIIIXZZI (0.0018050373028650564+0j)
IIIIIIYIZZYZYIIIYIII (-0.0018050373028650564+0j)
IIIIIIXZIIXZYIIIYIII (-0.0018050373028650564+0j)
YIIIYIIIIZXIXIIIXZZI (-0.003194070065919625+0j)
XZZIYIIIZIYIXIIIXZZI (0.003194070065919625+0j)
YIIIYIIIIZYZXIIIYIII (-0.003194070065919625+0j)
XZZIYIIIZIXZXIIIYIII (-0.003194070065919625+0j)
IIIIIIIZXIYIYIIIXZZI (0.014546478168612587+0j)
IIIIIIIZXIXZYIIIYIII (-0.014546478168612587+0j)
XIXYYIXXYIYIXIIIXZZI (-0.008996446031937498+0j)
XIXXYIXYYIYIXIIIXZZI (0.008996446031937498+0j)
XIXYYIXXYIXZXIIIYIII (0.008996446031937498+0j)
XIXXYIXYYIXZXIIIYIII (-0.008996446031937498+0j)
IIIIIIZZXIYIYIIIXZZI (-0.00413027786494426+0j)
IIIIIIZZXIXZYIIIYIII (0.00413027786494426+0j)
YIIIYIXZYIYIXIIIXZZI (0.0106392134230531+0j)
XZZIYIYIYIYIXIIIXZZI (-0.0106392134230531+0j)
YIIIYIXZYIXZXIIIYIII (-0.0106392134230531+0j)
XZZIYIYIYIXZXIIIYIII (0.0106392134230531+0j)
IIIIIZIIXIYIYIIIXZZI (0.009227967494519082+0j)
IIIIIZIIXIXZYIIIYIII (-0.009227967494519082+0j)
IIIIZZZIYIYIXIIIXZZI (0.009227967494519089+0j)
IIIIZZZIYIXZXIIIYIII (-0.009227967494519089+0j)
IIIZIIIIXIYIYIIIXZZI (-0.004143598500993577+0j)
IIIZIIIIXIXZYIIIYIII (0.004143598500993577+0j)
IIZZIIIIXIYIYIIIXZZI (0.00635718315209254+0j)
IIZZIIIIXIXZYIIIYIII (-0.00635718315209254+0j)
IZIIIIIIXIYIYIIIXZZI (0.006357183152092541+0j)
IZIIIIIIXIXZYIIIYIII (-0.006357183152092541+0j)
ZZZIIIIIXIYIYIIIXZZI (0.01012155591381464+0j)
ZZZIIIIIXIXZYIIIYIII (-0.01012155591381464+0j)
IIIIIIIIIIIIIIZIIIII (0.11340678340691228+0j)
IIIIIIIIIIIIIZIZIIII (0.11074579074002469+0j)
IIIIIIIIIIIIZZZZZIII (0.08745040290426723+0j)
IIIIIIIIXIXYYZZZZIII (-0.0012888577155482873+0j)
IIIIIIIIXIXXXIIZIIII (-0.0012888577155482873+0j)
IIIIIIIIIIIZIIIZIIII (0.11474426927442088+0j)
IIIIIIIIIIZZIIIZIIII (0.12837031688422532+0j)
IIIIIIIIIZIIIIIZIIII (0.15111911817273477+0j)
IIIIIIXYYXZIIIIZIIII (0.0006643142655695935+0j)
IIIIIIXXYYZIIIIZIIII (-0.0006643142655695935+0j)
XIXYYIIIXXZIZIIZIIII (-0.0021240937811870175+0j)
XIXXYIIIXYZIZIIZIIII (0.0021240937811870175+0j)
IIIIIIIIZZZIIIIZIIII (0.15113123336739734+0j)
IIIIIIYIYZZIIIIZIIII (0.0018840466639704128+0j)
IIIIIIXZXIIIIIIZIIII (0.0018840466639704128+0j)
YIIIYIIIXZZIZIIZIIII (0.0015046460380833929+0j)
XZZIYIIIYIIIZIIZIIII (-0.0015046460380833929+0j)
IIIIIIIZIIIIIIIZIIII (0.13271283266173783+0j)
XIXYYIXXZIIIZIIZIIII (-0.012431851272252915+0j)
XIXXYIXYZIIIZIIZIIII (0.012431851272252915+0j)
IIIIIIZZIIIIIIIZIIII (0.11222990619051959+0j)
YIIIYIXZZIIIZIIZIIII (0.009227967494519082+0j)
XZZIYIYIZIIIZIIZIIII (-0.009227967494519082+0j)
IIIIIZIIIIIIIIIZIIII (0.1291605519479513+0j)
IIIIZZZIZIIIZIIZIIII (0.11865803958725864+0j)
IIIZIIIIIIIIIIIZIIII (0.11645829653653471+0j)
IIZZIIIIIIIIIIIZIIII (0.12903562032972643+0j)
IYYZIIIIIIIIIIIZIIII (0.00047291317706764824+0j)
IXXIIIIIIIIIIIIZIIII (0.00047291317706764824+0j)
IZIIIIIIIIIIIIIZIIII (0.11902083832248417+0j)
ZZZIIIIIIIIIIIIZIIII (0.13604469007261946+0j)
IIIIIIIIIIIIZZIXZIII (-0.0012888577155483142+0j)
IIIIIIIIIIIIZZZXZIII (0.0012888577155483142+0j)
IIIIIIIIXIXYYZIXZIII (-0.0008968395601349299+0j)
IIIIIIIIXIXXXIZXIIII (0.028190705930288572+0j)
IIIIIIIIXIXYXIIYIIII (0.029087545490423493+0j)
IIIIIIIIXIXXYZIYZIII (0.029087545490423493+0j)
IIIIIIIIXIXYYZZXZIII (-0.028190705930288572+0j)
IIIIIIIIXIXXXIIXIIII (0.0008968395601349299+0j)
IIIIIIIIIIIZIIZXIIII (0.0012888577155482925+0j)
IIIIIIIIIIIZIIIXIIII (-0.0012888577155482925+0j)
IIIIZXZIZIIIZIZXIIII (0.005251256180346364+0j)
IIIIIXIIIIIIIIZXIIII (-0.005251256180346364+0j)
IIIIZXZIZIIIZIIXIIII (-0.005251256180346364+0j)
IIIIIXIIIIIIIIIXIIII (0.005251256180346364+0j)
IIZZIIIIIIIIIIZXIIII (0.00047291317706760856+0j)
IIZZIIIIIIIIIIIXIIII (-0.00047291317706760856+0j)
IYYZIIIIIIIIIIZXIIII (-0.00500739100362116+0j)
IXXIIIIIIIIIIIZXIIII (-0.00500739100362116+0j)
IYYZIIIIIIIIIIIXIIII (0.00500739100362116+0j)
IXXIIIIIIIIIIIIXIIII (0.00500739100362116+0j)
IZIIIIIIIIIIIIZXIIII (-0.0004729131770676436+0j)
IZIIIIIIIIIIIIIXIIII (0.0004729131770676436+0j)
IIIIIIIIXIYIYXXXZIII (0.0017162084455915193+0j)
IIIIIIIIXIXZXYYXIIII (0.021424275678529874+0j)
IIIIIIIIXIYIXXYXIIII (-0.0231404841241214+0j)
IIIIIIIIXIXZYXXYZIII (-0.0231404841241214+0j)
IIIIIIIIXIYIYYXYZIII (-0.021424275678529874+0j)
IIIIIIIIXIXZXXYYIIII (0.0017162084455915193+0j)
IIIIIIIIIIZXIYYXIIII (-8.086205087341075e-05+0j)
IIIIIIIIIIIXIYYXIIII (-0.0010094408253807157+0j)
IIIIIIIIIIZYIXYXIIII (0.0010903028762541268+0j)
IIIIIIIIIIIYIYYYIIII (-0.0010903028762541268+0j)
IIIIIIIIIIZXIXYYIIII (-0.0010094408253807157+0j)
IIIIIIIIIIIXIXYYIIII (-8.086205087341075e-05+0j)
IIIIIYZIYXZIIYYXIIII (-0.0007058942480013136+0j)
IIIIIXZIYYZIIYYXIIII (0.0007058942480013136+0j)
IIIIIYZIYXZIIXYYIIII (0.0007058942480013136+0j)
IIIIIXZIYYZIIXYYIIII (-0.0007058942480013136+0j)
XIYIYIIIXZZIZYYXIIII (-0.0009546696897014919+0j)
XIXZYIIIYIIIZYYXIIII (0.0009546696897014919+0j)
XIYIYIIIXZZIZXYYIIII (0.0009546696897014919+0j)
XIXZYIIIYIIIZXYYIIII (-0.0009546696897014919+0j)
XYZIYIIIXZZIZYYXIIII (4.4980870018582235e-05+0j)
XXZIYIIIYIIIZYYXIIII (-4.4980870018582235e-05+0j)
XYZIYIIIXZZIZXYYIIII (-4.4980870018582235e-05+0j)
XXZIYIIIYIIIZXYYIIII (4.4980870018582235e-05+0j)
IIIIIYYXIIIIIYYXIIII (-0.0010577081856617489+0j)
IIIIIXYYIIIIIYYXIIII (0.0010577081856617489+0j)
IIIIIYYXIIIIIXYYIIII (0.0010577081856617489+0j)
IIIIIXYYIIIIIXYYIIII (-0.0010577081856617489+0j)
XIYIYIXZZIIIZYYXIIII (-0.0062815801524666185+0j)
XIXZYIYIZIIIZYYXIIII (0.0062815801524666185+0j)
XIYIYIXZZIIIZXYYIIII (0.0062815801524666185+0j)
XIXZYIYIZIIIZXYYIIII (-0.0062815801524666185+0j)
XYZIYIXZZIIIZYYXIIII (0.00029596722656791987+0j)
XXZIYIYIZIIIZYYXIIII (-0.00029596722656791987+0j)
XYZIYIXZZIIIZXYYIIII (-0.00029596722656791987+0j)
XXZIYIYIZIIIZXYYIIII (0.00029596722656791987+0j)
XIXYYXZIZIIIZYYXIIII (0.005712505796510024+0j)
XIXXYYZIZIIIZYYXIIII (-0.005712505796510024+0j)
XIXYYXZIZIIIZXYYIIII (-0.005712505796510024+0j)
XIXXYYZIZIIIZXYYIIII (0.005712505796510024+0j)
ZIXZIIIIIIIIIYYXIIII (0.0017257149313632503+0j)
IZXIIIIIIIIIIYYXIIII (-0.0017257149313632503+0j)
ZIXZIIIIIIIIIXYYIIII (-0.0017257149313632503+0j)
IZXIIIIIIIIIIXYYIIII (0.0017257149313632503+0j)
ZXZIIIIIIIIIIYYXIIII (-8.13099649587164e-05+0j)
IXIIIIIIIIIIIYYXIIII (8.13099649587164e-05+0j)
ZXZIIIIIIIIIIXYYIIII (8.13099649587164e-05+0j)
IXIIIIIIIIIIIXYYIIII (-8.13099649587164e-05+0j)
IIIIIIIIZXZIZIXXZIII (0.0609477387682361+0j)
IIIIIIIIIXIIZIXXZIII (-0.0609477387682361+0j)
IIIIIIIIZXZIIZYYIIII (0.0609477387682361+0j)
IIIIIIIIIXIIIZYYIIII (-0.0609477387682361+0j)
IIIIIIYIYXZIZIXXZIII (0.0006935347572441955+0j)
IIIIIIXZYYZIZIXXZIII (-0.0006935347572441955+0j)
IIIIIIYIYXZIIZYYIIII (0.0006935347572441955+0j)
IIIIIIXZYYZIIZYYIIII (-0.0006935347572441955+0j)
YIIIYIIIXXZIIIXXZIII (-0.0023058295852708675+0j)
XZZIYIIIXYZIIIXXZIII (0.0023058295852708675+0j)
YIIIYIIIXXZIZZYYIIII (-0.0023058295852708675+0j)
XZZIYIIIXYZIZZYYIIII (0.0023058295852708675+0j)
IIIIIIXYYZZIZIXXZIII (0.0020263612927085835+0j)
IIIIIIXXXIIIZIXXZIII (0.0020263612927085835+0j)
IIIIIIXYYZZIIZYYIIII (0.0020263612927085835+0j)
IIIIIIXXXIIIIZYYIIII (0.0020263612927085835+0j)
XIXYYIIIXZZIIIXXZIII (0.0010456232136641945+0j)
XIXXYIIIYIIIIIXXZIII (-0.0010456232136641945+0j)
XIXYYIIIXZZIZZYYIIII (0.0010456232136641945+0j)
XIXXYIIIYIIIZZYYIIII (-0.0010456232136641945+0j)
IIIIIIZXIIIIZIXXZIII (0.025414513929341694+0j)
IIIIIIIXIIIIZIXXZIII (-0.025414513929341694+0j)
IIIIIIZXIIIIIZYYIIII (0.025414513929341694+0j)
IIIIIIIXIIIIIZYYIIII (-0.025414513929341694+0j)
YIIIYIXXZIIIIIXXZIII (0.019924459415441045+0j)
XZZIYIXYZIIIIIXXZIII (-0.019924459415441045+0j)
YIIIYIXXZIIIZZYYIIII (0.019924459415441045+0j)
XZZIYIXYZIIIZZYYIIII (-0.019924459415441045+0j)
XIXYYIXZZIIIIIXXZIII (0.031886809553303974+0j)
XIXXYIYIZIIIIIXXZIII (-0.031886809553303974+0j)
XIXYYIXZZIIIZZYYIIII (0.031886809553303974+0j)
XIXXYIYIZIIIZZYYIIII (-0.031886809553303974+0j)
XIYIYXZIZIIIIIXXZIII (-0.04158521742545921+0j)
XIXZYYZIZIIIIIXXZIII (0.04158521742545921+0j)
XIYIYXZIZIIIZZYYIIII (-0.04158521742545921+0j)
XIXZYYZIZIIIZZYYIIII (0.04158521742545921+0j)
XYZIYXZIZIIIIIXXZIII (0.0017617708926159356+0j)
XXZIYYZIZIIIIIXXZIII (-0.0017617708926159356+0j)
XYZIYXZIZIIIZZYYIIII (0.0017617708926159356+0j)
XXZIYYZIZIIIZZYYIIII (-0.0017617708926159356+0j)
XIYIYZZIZIIIIIXXZIII (-0.001761770892615923+0j)
XIXZXIIIIIIIZIXXZIII (-0.001761770892615923+0j)
XIYIYZZIZIIIZZYYIIII (-0.001761770892615923+0j)
XIXZXIIIIIIIIZYYIIII (-0.001761770892615923+0j)
XYZIYZZIZIIIIIXXZIII (-0.03319809693390973+0j)
XXZIXIIIIIIIZIXXZIII (-0.03319809693390973+0j)
XYZIYZZIZIIIZZYYIIII (-0.03319809693390973+0j)
XXZIXIIIIIIIIZYYIIII (-0.03319809693390973+0j)
ZIXXIIIIIIIIZIXXZIII (-0.023149990609893124+0j)
IZYYIIIIIIIIZIXXZIII (-0.023149990609893124+0j)
ZIXXIIIIIIIIIZYYIIII (-0.023149990609893124+0j)
IZYYIIIIIIIIIZYYIIII (-0.023149990609893124+0j)
IIIIIIIIYXYYYIXXZIII (-0.002871655343239972+0j)
IIIIIIIIXXXYYIXXZIII (-0.002871655343239972+0j)
IIIIIIIIYXYXYIXYZIII (0.002871655343239972+0j)
IIIIIIIIXXXXYIXYZIII (0.002871655343239972+0j)
IIIIIIYIZXYYYIXXZIII (3.267705794527178e-05+0j)
IIIIIIXZZYYYYIXXZIII (-3.267705794527178e-05+0j)
IIIIIIYIZXYXYIXYZIII (-3.267705794527178e-05+0j)
IIIIIIXZZYYXYIXYZIII (3.267705794527178e-05+0j)
YIIIYIIIIXYYXIXXZIII (-0.00010864304374479629+0j)
XZZIYIIIIYYYXIXXZIII (0.00010864304374479629+0j)
YIIIYIIIIXYXXIXYZIII (0.00010864304374479629+0j)
XZZIYIIIIYYXXIXYZIII (-0.00010864304374479629+0j)
IIIIIIXYZZYYYIXXZIII (9.547542453821008e-05+0j)
IIIIIIXXIIXYYIXXZIII (9.547542453821008e-05+0j)
IIIIIIXYZZYXYIXYZIII (-9.547542453821008e-05+0j)
IIIIIIXXIIXXYIXYZIII (-9.547542453821008e-05+0j)
XIXYYIIIIZYYXIXXZIII (4.926629845863001e-05+0j)
XIXXYIIIZIXYXIXXZIII (4.926629845863001e-05+0j)
XIXYYIIIIZYXXIXYZIII (-4.926629845863001e-05+0j)
XIXXYIIIZIXXXIXYZIII (-4.926629845863001e-05+0j)
IIIIIIZXXIXYYIXXZIII (0.001197447619813524+0j)
IIIIIIIXXIXYYIXXZIII (-0.001197447619813524+0j)
IIIIIIZXXIXXYIXYZIII (-0.001197447619813524+0j)
IIIIIIIXXIXXYIXYZIII (0.001197447619813524+0j)
YIIIYIXXYIXYXIXXZIII (0.0009387744565732497+0j)
XZZIYIXYYIXYXIXXZIII (-0.0009387744565732497+0j)
YIIIYIXXYIXXXIXYZIII (-0.0009387744565732497+0j)
XZZIYIXYYIXXXIXYZIII (0.0009387744565732497+0j)
XIXYYIXZYIXYXIXXZIII (0.0015024007269707413+0j)
XIXXYIYIYIXYXIXXZIII (-0.0015024007269707413+0j)
XIXYYIXZYIXXXIXYZIII (-0.0015024007269707413+0j)
XIXXYIYIYIXXXIXYZIII (0.0015024007269707413+0j)
XIYIYXZIYIXYXIXXZIII (-0.0017617708926159356+0j)
XIXZYYZIYIXYXIXXZIII (0.0017617708926159356+0j)
XIYIYXZIYIXXXIXYZIII (0.0017617708926159356+0j)
XIXZYYZIYIXXXIXYZIII (-0.0017617708926159356+0j)
XYZIYXZIYIXYXIXXZIII (0.004276569048063277+0j)
XXZIYYZIYIXYXIXXZIII (-0.004276569048063277+0j)
XYZIYXZIYIXXXIXYZIII (-0.004276569048063277+0j)
XXZIYYZIYIXXXIXYZIII (0.004276569048063277+0j)
XIYIYZZIYIXYXIXXZIII (0.00411055144348623+0j)
XIXZXIIIXIXYYIXXZIII (0.00411055144348623+0j)
XIYIYZZIYIXXXIXYZIII (-0.00411055144348623+0j)
XIXZXIIIXIXXYIXYZIII (-0.00411055144348623+0j)
XYZIYZZIYIXYXIXXZIII (-0.0017617708926159358+0j)
XXZIXIIIXIXYYIXXZIII (-0.0017617708926159358+0j)
XYZIYZZIYIXXXIXYZIII (0.0017617708926159358+0j)
XXZIXIIIXIXXYIXYZIII (0.0017617708926159358+0j)
ZIXXIIIIXIXYYIXXZIII (-0.0010907507903394323+0j)
IZYYIIIIXIXYYIXXZIII (-0.0010907507903394323+0j)
ZIXXIIIIXIXXYIXYZIII (0.0010907507903394323+0j)
IZYYIIIIXIXXYIXYZIII (0.0010907507903394323+0j)
XIYIYIIIIXXIXIXXZIII (0.0022729935566793515+0j)
XIXZYIIIIYXIXIXXZIII (-0.0022729935566793515+0j)
XIYIYIIIIXYZXIXYZIII (0.0022729935566793515+0j)
XIXZYIIIIYYZXIXYZIII (-0.0022729935566793515+0j)
XYZIYIIIIXXIXIXXZIII (-0.00010709591896443043+0j)
XXZIYIIIIYXIXIXXZIII (0.00010709591896443043+0j)
XYZIYIIIIXYZXIXYZIII (-0.00010709591896443043+0j)
XXZIYIIIIYYZXIXYZIII (0.00010709591896443043+0j)
IIIIIYZIZZXIYIXXZIII (0.0019850289147330144+0j)
IIIIIXZIIIYIYIXXZIII (-0.0019850289147330144+0j)
IIIIIYZIZZYZYIXYZIII (0.0019850289147330144+0j)
IIIIIXZIIIXZYIXYZIII (0.0019850289147330144+0j)
XIYIYIXXYIYIXIXXZIII (-0.007405194851167906+0j)
XIXZYIXYYIYIXIXXZIII (0.007405194851167906+0j)
XIYIYIXXYIXZXIXYZIII (0.007405194851167906+0j)
XIXZYIXYYIXZXIXYZIII (-0.007405194851167906+0j)
XYZIYIXXYIYIXIXXZIII (0.00034890822517556855+0j)
XXZIYIXYYIYIXIXXZIII (-0.00034890822517556855+0j)
XYZIYIXXYIXZXIXYZIII (-0.00034890822517556855+0j)
XXZIYIXYYIXZXIXYZIII (0.00034890822517556855+0j)
IIIIIYYZXIYIYIXXZIII (-0.005166491399678736+0j)
IIIIIXXIXIYIYIXXZIII (-0.005166491399678736+0j)
