Jordan-Wigner mapping of C2 Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIIIIIII (-62.50754225107464+0j)
IIIYZZZZYIIIIYZZYIII (0.0036994530148145204+0j)
IIIXZZZZXIIIIYZZYIII (0.0036994530148145204+0j)
IIIYZZZZYIIIIXZZXIII (0.0036994530148145204+0j)
IIIXZZZZXIIIIXZZXIII (0.0036994530148145204+0j)
IIIIIIYYIIIIIYZZYIII (-0.024131474077341605+0j)
IIIIIIXXIIIIIYZZYIII (-0.024131474077341605+0j)
IIIIIIYYIIIIIXZZXIII (-0.024131474077341605+0j)
IIIIIIXXIIIIIXZZXIII (-0.024131474077341605+0j)
YZZZZZZYIIIIIYZZYIII (0.007705442236049672+0j)
XZZZZZZXIIIIIYZZYIII (0.007705442236049672+0j)
YZZZZZZYIIIIIXZZXIII (0.007705442236049672+0j)
XZZZZZZXIIIIIXZZXIII (0.007705442236049672+0j)
IIIYZZYIIIIIIYZZYIII (0.043523124786547136+0j)
IIIXZZXIIIIIIYZZYIII (0.043523124786547136+0j)
IIIYZZYIIIIIIXZZXIII (0.043523124786547136+0j)
IIIXZZXIIIIIIXZZXIII (0.043523124786547136+0j)
IIYZZYIIIIIIIYZZYIII (-0.031886809553303974+0j)
IIXZZXIIIIIIIYZZYIII (-0.031886809553303974+0j)
IIYZZYIIIIIIIXZZXIII (-0.031886809553303974+0j)
IIXZZXIIIIIIIXZZXIII (-0.031886809553303974+0j)
IYZZZYIIIIIIIYZZYIII (0.0015024007269707413+0j)
IXZZZXIIIIIIIYZZYIII (0.0015024007269707413+0j)
IYZZZYIIIIIIIXZZXIII (0.0015024007269707413+0j)
IXZZZXIIIIIIIXZZXIII (0.0015024007269707413+0j)
IIYZYIIIIIIIIYZZYIII (-0.0015024007269707313+0j)
IIXZXIIIIIIIIYZZYIII (-0.0015024007269707313+0j)
IIYZYIIIIIIIIXZZXIII (-0.0015024007269707313+0j)
IIXZXIIIIIIIIXZZXIII (-0.0015024007269707313+0j)
IYZZYIIIIIIIIYZZYIII (-0.03188680955330398+0j)
IXZZXIIIIIIIIYZZYIII (-0.03188680955330398+0j)
IYZZYIIIIIIIIXZZXIII (-0.03188680955330398+0j)
IXZZXIIIIIIIIXZZXIII (-0.03188680955330398+0j)
YZZYIIIIIIIIIYZZYIII (0.027056898578927485+0j)
XZZXIIIIIIIIIYZZYIII (0.027056898578927485+0j)
YZZYIIIIIIIIIXZZXIII (0.027056898578927485+0j)
XZZXIIIIIIIIIXZZXIII (0.027056898578927485+0j)
IIIIIIIIIIYZIZZZYIII (-0.0014034574633800094+0j)
IIIIIIIIIIXZIZZZXIII (-0.0014034574633800094+0j)
IIIIIYZZZYIIYZZZYIII (0.0036865086398789183+0j)
IIIIIXZZZXIIYZZZYIII (0.0036865086398789183+0j)
IIIIIYZZZYIIXZZZXIII (0.0036865086398789183+0j)
IIIIIXZZZXIIXZZZXIII (0.0036865086398789183+0j)
IIIIYZZZZYIIYZZZYIII (0.00017369606235704708+0j)
IIIIXZZZZXIIYZZZYIII (0.00017369606235704708+0j)
IIIIYZZZZYIIXZZZXIII (0.00017369606235704708+0j)
IIIIXZZZZXIIXZZZXIII (0.00017369606235704708+0j)
IIYZZZZZYIIIYZZZYIII (0.004344970845044502+0j)
IIXZZZZZXIIIYZZZYIII (0.004344970845044502+0j)
IIYZZZZZYIIIXZZZXIII (0.004344970845044502+0j)
IIXZZZZZXIIIXZZZXIII (0.004344970845044502+0j)
IIIIIYZYIIIIYZZZYIII (0.017062216673386435+0j)
IIIIIXZXIIIIYZZZYIII (0.017062216673386435+0j)
IIIIIYZYIIIIXZZZXIII (0.017062216673386435+0j)
IIIIIXZXIIIIXZZZXIII (0.017062216673386435+0j)
IIIIYZZYIIIIYZZZYIII (0.0008039150699908078+0j)
IIIIXZZXIIIIYZZZYIII (0.0008039150699908078+0j)
IIIIYZZYIIIIXZZZXIII (0.0008039150699908078+0j)
IIIIXZZXIIIIXZZZXIII (0.0008039150699908078+0j)
IIYZZZYIIIIIYZZZYIII (0.018087386530949937+0j)
IIXZZZXIIIIIYZZZYIII (0.018087386530949937+0j)
IIYZZZYIIIIIXZZZXIII (0.018087386530949937+0j)
IIXZZZXIIIIIXZZZXIII (0.018087386530949937+0j)
IIIYZYIIIIIIYZZZYIII (-0.0062815801524666185+0j)
IIIXZXIIIIIIYZZZYIII (-0.0062815801524666185+0j)
IIIYZYIIIIIIXZZZXIII (-0.0062815801524666185+0j)
IIIXZXIIIIIIXZZZXIII (-0.0062815801524666185+0j)
IIIYYIIIIIIIYZZZYIII (-0.00029596722656791797+0j)
IIIXXIIIIIIIYZZZYIII (-0.00029596722656791797+0j)
IIIYYIIIIIIIXZZZXIII (-0.00029596722656791797+0j)
IIIXXIIIIIIIXZZZXIII (-0.00029596722656791797+0j)
YZYIIIIIIIIIYZZZYIII (-0.007760640615472548+0j)
XZXIIIIIIIIIYZZZYIII (-0.007760640615472548+0j)
YZYIIIIIIIIIXZZZXIII (-0.007760640615472548+0j)
XZXIIIIIIIIIXZZZXIII (-0.007760640615472548+0j)
IIIIIIIIIIYIZZZZYIII (-0.001403457463380011+0j)
IIIIIIIIIIXIZZZZXIII (-0.001403457463380011+0j)
IIIIIYZZZYIYZZZZYIII (-0.0001736960623570481+0j)
IIIIIXZZZXIYZZZZYIII (-0.0001736960623570481+0j)
IIIIIYZZZYIXZZZZXIII (-0.0001736960623570481+0j)
IIIIIXZZZXIXZZZZXIII (-0.0001736960623570481+0j)
IIIIYZZZZYIYZZZZYIII (0.0036865086398789196+0j)
IIIIXZZZZXIYZZZZYIII (0.0036865086398789196+0j)
IIIIYZZZZYIXZZZZXIII (0.0036865086398789196+0j)
IIIIXZZZZXIXZZZZXIII (0.0036865086398789196+0j)
IYZZZZZZYIIYZZZZYIII (0.004344970845044502+0j)
IXZZZZZZXIIYZZZZYIII (0.004344970845044502+0j)
IYZZZZZZYIIXZZZZXIII (0.004344970845044502+0j)
IXZZZZZZXIIXZZZZXIII (0.004344970845044502+0j)
IIIIIYZYIIIYZZZZYIII (-0.0008039150699908129+0j)
IIIIIXZXIIIYZZZZYIII (-0.0008039150699908129+0j)
IIIIIYZYIIIXZZZZXIII (-0.0008039150699908129+0j)
IIIIIXZXIIIXZZZZXIII (-0.0008039150699908129+0j)
IIIIYZZYIIIYZZZZYIII (0.017062216673386445+0j)
IIIIXZZXIIIYZZZZYIII (0.017062216673386445+0j)
IIIIYZZYIIIXZZZZXIII (0.017062216673386445+0j)
IIIIXZZXIIIXZZZZXIII (0.017062216673386445+0j)
IYZZZZYIIIIYZZZZYIII (0.018087386530949937+0j)
IXZZZZXIIIIYZZZZYIII (0.018087386530949937+0j)
IYZZZZYIIIIXZZZZXIII (0.018087386530949937+0j)
IXZZZZXIIIIXZZZZXIII (0.018087386530949937+0j)
IIIYZYIIIIIYZZZZYIII (0.00029596722656791987+0j)
IIIXZXIIIIIYZZZZYIII (0.00029596722656791987+0j)
IIIYZYIIIIIXZZZZXIII (0.00029596722656791987+0j)
IIIXZXIIIIIXZZZZXIII (0.00029596722656791987+0j)
IIIYYIIIIIIYZZZZYIII (-0.006281580152466624+0j)
IIIXXIIIIIIYZZZZYIII (-0.006281580152466624+0j)
IIIYYIIIIIIXZZZZXIII (-0.006281580152466624+0j)
IIIXXIIIIIIXZZZZXIII (-0.006281580152466624+0j)
YYIIIIIIIIIYZZZZYIII (-0.007760640615472552+0j)
XXIIIIIIIIIYZZZZYIII (-0.007760640615472552+0j)
YYIIIIIIIIIXZZZZXIII (-0.007760640615472552+0j)
XXIIIIIIIIIXZZZZXIII (-0.007760640615472552+0j)
IIIIIIIIIZYZZZZZYIII (0.01125023104138262+0j)
IIIIIIIIIZXZZZZZXIII (0.01125023104138262+0j)
IIIIIIIYZYYZZZZZYIII (-0.0002822748620538631+0j)
IIIIIIIXZXYZZZZZYIII (-0.0002822748620538631+0j)
IIIIIIIYZYXZZZZZXIII (-0.0002822748620538631+0j)
IIIIIIIXZXXZZZZZXIII (-0.0002822748620538631+0j)
IIIYZZZZZYYZZZZZYIII (-0.0029906443997046936+0j)
IIIXZZZZZXYZZZZZYIII (-0.0029906443997046936+0j)
IIIYZZZZZYXZZZZZXIII (-0.0029906443997046936+0j)
IIIXZZZZZXXZZZZZXIII (-0.0029906443997046936+0j)
IIIIIIIIZIYZZZZZYIII (0.011269122177675263+0j)
IIIIIIIIZIXZZZZZXIII (0.011269122177675263+0j)
IIIIIIYZYIYZZZZZYIII (0.0018050373028650564+0j)
IIIIIIXZXIYZZZZZYIII (0.0018050373028650564+0j)
IIIIIIYZYIXZZZZZXIII (0.0018050373028650564+0j)
IIIIIIXZXIXZZZZZXIII (0.0018050373028650564+0j)
YZZZZZZZYIYZZZZZYIII (0.003194070065919625+0j)
XZZZZZZZXIYZZZZZYIII (0.003194070065919625+0j)
YZZZZZZZYIXZZZZZXIII (0.003194070065919625+0j)
XZZZZZZZXIXZZZZZXIII (0.003194070065919625+0j)
IIIIIIIZIIYZZZZZYIII (0.014546478168612587+0j)
IIIIIIIZIIXZZZZZXIII (0.014546478168612587+0j)
IIIYZZZYIIYZZZZZYIII (-0.008996446031937498+0j)
IIIXZZZXIIYZZZZZYIII (-0.008996446031937498+0j)
IIIYZZZYIIXZZZZZXIII (-0.008996446031937498+0j)
IIIXZZZXIIXZZZZZXIII (-0.008996446031937498+0j)
IIIIIIZIIIYZZZZZYIII (-0.00413027786494426+0j)
IIIIIIZIIIXZZZZZXIII (-0.00413027786494426+0j)
YZZZZZYIIIYZZZZZYIII (0.0106392134230531+0j)
XZZZZZXIIIYZZZZZYIII (0.0106392134230531+0j)
YZZZZZYIIIXZZZZZXIII (0.0106392134230531+0j)
XZZZZZXIIIXZZZZZXIII (0.0106392134230531+0j)
IIIIIZIIIIYZZZZZYIII (0.009227967494519082+0j)
IIIIIZIIIIXZZZZZXIII (0.009227967494519082+0j)
IIIIZIIIIIYZZZZZYIII (0.009227967494519089+0j)
IIIIZIIIIIXZZZZZXIII (0.009227967494519089+0j)
IIIZIIIIIIYZZZZZYIII (-0.004143598500993577+0j)
IIIZIIIIIIXZZZZZXIII (-0.004143598500993577+0j)
IIZIIIIIIIYZZZZZYIII (0.00635718315209254+0j)
IIZIIIIIIIXZZZZZXIII (0.00635718315209254+0j)
IZIIIIIIIIYZZZZZYIII (0.006357183152092541+0j)
IZIIIIIIIIXZZZZZXIII (0.006357183152092541+0j)
ZIIIIIIIIIYZZZZZYIII (0.01012155591381464+0j)
ZIIIIIIIIIXZZZZZXIII (0.01012155591381464+0j)
IIIIIIIIIIIIIIZZIIII (0.11340678340691228+0j)
IIIIIIIIIIIIIZIZIIII (0.11074579074002469+0j)
IIIIIIIIIIIIZIIZIIII (0.08745040290426723+0j)
IIIIIIIIIIIYYIIZIIII (-0.0012888577155482873+0j)
IIIIIIIIIIIXXIIZIIII (-0.0012888577155482873+0j)
IIIIIIIIIIIZIIIZIIII (0.11474426927442088+0j)
IIIIIIIIIIZIIIIZIIII (0.12837031688422532+0j)
IIIIIIIIIZIIIIIZIIII (0.15111911817273477+0j)
IIIIIIIYZYIIIIIZIIII (0.0006643142655695935+0j)
IIIIIIIXZXIIIIIZIIII (0.0006643142655695935+0j)
IIIYZZZZZYIIIIIZIIII (-0.0021240937811870175+0j)
IIIXZZZZZXIIIIIZIIII (-0.0021240937811870175+0j)
IIIIIIIIZIIIIIIZIIII (0.15113123336739734+0j)
IIIIIIYZYIIIIIIZIIII (0.0018840466639704128+0j)
IIIIIIXZXIIIIIIZIIII (0.0018840466639704128+0j)
YZZZZZZZYIIIIIIZIIII (0.0015046460380833929+0j)
XZZZZZZZXIIIIIIZIIII (0.0015046460380833929+0j)
IIIIIIIZIIIIIIIZIIII (0.13271283266173783+0j)
IIIYZZZYIIIIIIIZIIII (-0.012431851272252915+0j)
IIIXZZZXIIIIIIIZIIII (-0.012431851272252915+0j)
IIIIIIZIIIIIIIIZIIII (0.11222990619051959+0j)
YZZZZZYIIIIIIIIZIIII (0.009227967494519082+0j)
XZZZZZXIIIIIIIIZIIII (0.009227967494519082+0j)
IIIIIZIIIIIIIIIZIIII (0.1291605519479513+0j)
IIIIZIIIIIIIIIIZIIII (0.11865803958725864+0j)
IIIZIIIIIIIIIIIZIIII (0.11645829653653471+0j)
IIZIIIIIIIIIIIIZIIII (0.12903562032972643+0j)
IYYIIIIIIIIIIIIZIIII (0.00047291317706764824+0j)
IXXIIIIIIIIIIIIZIIII (0.00047291317706764824+0j)
IZIIIIIIIIIIIIIZIIII (0.11902083832248417+0j)
ZIIIIIIIIIIIIIIZIIII (0.13604469007261946+0j)
IIIIIIIIIIIIZIYYIIII (0.0012888577155483142+0j)
IIIIIIIIIIIIZIXXIIII (0.0012888577155483142+0j)
IIIIIIIIIIIYYIYYIIII (0.0008968395601349299+0j)
IIIIIIIIIIIXXIYYIIII (-0.028190705930288572+0j)
IIIIIIIIIIIYXIXYIIII (0.029087545490423493+0j)
IIIIIIIIIIIXYIYXIIII (0.029087545490423493+0j)
IIIIIIIIIIIYYIXXIIII (-0.028190705930288572+0j)
IIIIIIIIIIIXXIXXIIII (0.0008968395601349299+0j)
IIIIIIIIIIIZIIYYIIII (-0.0012888577155482925+0j)
IIIIIIIIIIIZIIXXIIII (-0.0012888577155482925+0j)
IIIIYYIIIIIIIIYYIIII (0.005251256180346364+0j)
IIIIXXIIIIIIIIYYIIII (0.005251256180346364+0j)
IIIIYYIIIIIIIIXXIIII (0.005251256180346364+0j)
IIIIXXIIIIIIIIXXIIII (0.005251256180346364+0j)
IIZIIIIIIIIIIIYYIIII (-0.00047291317706760856+0j)
IIZIIIIIIIIIIIXXIIII (-0.00047291317706760856+0j)
IYYIIIIIIIIIIIYYIIII (0.00500739100362116+0j)
IXXIIIIIIIIIIIYYIIII (0.00500739100362116+0j)
IYYIIIIIIIIIIIXXIIII (0.00500739100362116+0j)
IXXIIIIIIIIIIIXXIIII (0.00500739100362116+0j)
IZIIIIIIIIIIIIYYIIII (0.0004729131770676436+0j)
IZIIIIIIIIIIIIXXIIII (0.0004729131770676436+0j)
IIIIIIIIIIYZYYZYIIII (-0.0017162084455915193+0j)
IIIIIIIIIIXZXYZYIIII (0.021424275678529874+0j)
IIIIIIIIIIYZXXZYIIII (-0.0231404841241214+0j)
IIIIIIIIIIXZYYZXIIII (-0.0231404841241214+0j)
IIIIIIIIIIYZYXZXIIII (0.021424275678529874+0j)
IIIIIIIIIIXZXXZXIIII (-0.0017162084455915193+0j)
IIIIIIIIIIYYIYZYIIII (8.086205087341075e-05+0j)
IIIIIIIIIIXXIYZYIIII (-0.0010094408253807157+0j)
IIIIIIIIIIYXIXZYIIII (0.0010903028762541268+0j)
IIIIIIIIIIXYIYZXIIII (0.0010903028762541268+0j)
IIIIIIIIIIYYIXZXIIII (-0.0010094408253807157+0j)
IIIIIIIIIIXXIXZXIIII (8.086205087341075e-05+0j)
IIIIIYZZZYIIIYZYIIII (-0.0007058942480013136+0j)
IIIIIXZZZXIIIYZYIIII (-0.0007058942480013136+0j)
IIIIIYZZZYIIIXZXIIII (-0.0007058942480013136+0j)
IIIIIXZZZXIIIXZXIIII (-0.0007058942480013136+0j)
IIYZZZZZYIIIIYZYIIII (-0.0009546696897014919+0j)
IIXZZZZZXIIIIYZYIIII (-0.0009546696897014919+0j)
IIYZZZZZYIIIIXZXIIII (-0.0009546696897014919+0j)
IIXZZZZZXIIIIXZXIIII (-0.0009546696897014919+0j)
IYZZZZZZYIIIIYZYIIII (4.4980870018582235e-05+0j)
IXZZZZZZXIIIIYZYIIII (4.4980870018582235e-05+0j)
IYZZZZZZYIIIIXZXIIII (4.4980870018582235e-05+0j)
IXZZZZZZXIIIIXZXIIII (4.4980870018582235e-05+0j)
IIIIIYZYIIIIIYZYIIII (-0.0010577081856617489+0j)
IIIIIXZXIIIIIYZYIIII (-0.0010577081856617489+0j)
IIIIIYZYIIIIIXZXIIII (-0.0010577081856617489+0j)
IIIIIXZXIIIIIXZXIIII (-0.0010577081856617489+0j)
IIYZZZYIIIIIIYZYIIII (-0.0062815801524666185+0j)
IIXZZZXIIIIIIYZYIIII (-0.0062815801524666185+0j)
IIYZZZYIIIIIIXZXIIII (-0.0062815801524666185+0j)
IIXZZZXIIIIIIXZXIIII (-0.0062815801524666185+0j)
IYZZZZYIIIIIIYZYIIII (0.00029596722656791987+0j)
IXZZZZXIIIIIIYZYIIII (0.00029596722656791987+0j)
IYZZZZYIIIIIIXZXIIII (0.00029596722656791987+0j)
IXZZZZXIIIIIIXZXIIII (0.00029596722656791987+0j)
IIIYZYIIIIIIIYZYIIII (0.005712505796510024+0j)
IIIXZXIIIIIIIYZYIIII (0.005712505796510024+0j)
IIIYZYIIIIIIIXZXIIII (0.005712505796510024+0j)
IIIXZXIIIIIIIXZXIIII (0.005712505796510024+0j)
YZYIIIIIIIIIIYZYIIII (-0.0017257149313632503+0j)
XZXIIIIIIIIIIYZYIIII (-0.0017257149313632503+0j)
YZYIIIIIIIIIIXZXIIII (-0.0017257149313632503+0j)
XZXIIIIIIIIIIXZXIIII (-0.0017257149313632503+0j)
YYIIIIIIIIIIIYZYIIII (8.13099649587164e-05+0j)
XXIIIIIIIIIIIYZYIIII (8.13099649587164e-05+0j)
YYIIIIIIIIIIIXZXIIII (8.13099649587164e-05+0j)
XXIIIIIIIIIIIXZXIIII (8.13099649587164e-05+0j)
IIIIIIIIYYIIYZZYIIII (0.0609477387682361+0j)
IIIIIIIIXXIIYZZYIIII (0.0609477387682361+0j)
IIIIIIIIYYIIXZZXIIII (0.0609477387682361+0j)
IIIIIIIIXXIIXZZXIIII (0.0609477387682361+0j)
IIIIIIYZZYIIYZZYIIII (-0.0006935347572441955+0j)
IIIIIIXZZXIIYZZYIIII (-0.0006935347572441955+0j)
IIIIIIYZZYIIXZZXIIII (-0.0006935347572441955+0j)
IIIIIIXZZXIIXZZXIIII (-0.0006935347572441955+0j)
YZZZZZZZZYIIYZZYIIII (0.0023058295852708675+0j)
XZZZZZZZZXIIYZZYIIII (0.0023058295852708675+0j)
YZZZZZZZZYIIXZZXIIII (0.0023058295852708675+0j)
XZZZZZZZZXIIXZZXIIII (0.0023058295852708675+0j)
IIIIIIIYYIIIYZZYIIII (-0.0020263612927085835+0j)
IIIIIIIXXIIIYZZYIIII (-0.0020263612927085835+0j)
IIIIIIIYYIIIXZZXIIII (-0.0020263612927085835+0j)
IIIIIIIXXIIIXZZXIIII (-0.0020263612927085835+0j)
IIIYZZZZYIIIYZZYIIII (-0.0010456232136641945+0j)
IIIXZZZZXIIIYZZYIIII (-0.0010456232136641945+0j)
IIIYZZZZYIIIXZZXIIII (-0.0010456232136641945+0j)
IIIXZZZZXIIIXZZXIIII (-0.0010456232136641945+0j)
IIIIIIYYIIIIYZZYIIII (0.025414513929341694+0j)
IIIIIIXXIIIIYZZYIIII (0.025414513929341694+0j)
IIIIIIYYIIIIXZZXIIII (0.025414513929341694+0j)
IIIIIIXXIIIIXZZXIIII (0.025414513929341694+0j)
YZZZZZZYIIIIYZZYIIII (-0.019924459415441045+0j)
XZZZZZZXIIIIYZZYIIII (-0.019924459415441045+0j)
YZZZZZZYIIIIXZZXIIII (-0.019924459415441045+0j)
XZZZZZZXIIIIXZZXIIII (-0.019924459415441045+0j)
IIIYZZYIIIIIYZZYIIII (-0.031886809553303974+0j)
IIIXZZXIIIIIYZZYIIII (-0.031886809553303974+0j)
IIIYZZYIIIIIXZZXIIII (-0.031886809553303974+0j)
IIIXZZXIIIIIXZZXIIII (-0.031886809553303974+0j)
IIYZZYIIIIIIYZZYIIII (0.04158521742545921+0j)
IIXZZXIIIIIIYZZYIIII (0.04158521742545921+0j)
IIYZZYIIIIIIXZZXIIII (0.04158521742545921+0j)
IIXZZXIIIIIIXZZXIIII (0.04158521742545921+0j)
IYZZZYIIIIIIYZZYIIII (-0.0017617708926159356+0j)
IXZZZXIIIIIIYZZYIIII (-0.0017617708926159356+0j)
IYZZZYIIIIIIXZZXIIII (-0.0017617708926159356+0j)
IXZZZXIIIIIIXZZXIIII (-0.0017617708926159356+0j)
IIYZYIIIIIIIYZZYIIII (0.001761770892615923+0j)
IIXZXIIIIIIIYZZYIIII (0.001761770892615923+0j)
IIYZYIIIIIIIXZZXIIII (0.001761770892615923+0j)
IIXZXIIIIIIIXZZXIIII (0.001761770892615923+0j)
IYZZYIIIIIIIYZZYIIII (0.03319809693390973+0j)
IXZZXIIIIIIIYZZYIIII (0.03319809693390973+0j)
IYZZYIIIIIIIXZZXIIII (0.03319809693390973+0j)
IXZZXIIIIIIIXZZXIIII (0.03319809693390973+0j)
YZZYIIIIIIIIYZZYIIII (-0.023149990609893124+0j)
XZZXIIIIIIIIYZZYIIII (-0.023149990609893124+0j)
YZZYIIIIIIIIXZZXIIII (-0.023149990609893124+0j)
XZZXIIIIIIIIXZZXIIII (-0.023149990609893124+0j)
IIIIIIIIYYIYZZZYIIII (-0.002871655343239972+0j)
IIIIIIIIXXIYZZZYIIII (-0.002871655343239972+0j)
IIIIIIIIYYIXZZZXIIII (-0.002871655343239972+0j)
IIIIIIIIXXIXZZZXIIII (-0.002871655343239972+0j)
IIIIIIYZZYIYZZZYIIII (3.267705794527178e-05+0j)
IIIIIIXZZXIYZZZYIIII (3.267705794527178e-05+0j)
IIIIIIYZZYIXZZZXIIII (3.267705794527178e-05+0j)
IIIIIIXZZXIXZZZXIIII (3.267705794527178e-05+0j)
YZZZZZZZZYIYZZZYIIII (-0.00010864304374479629+0j)
XZZZZZZZZXIYZZZYIIII (-0.00010864304374479629+0j)
YZZZZZZZZYIXZZZXIIII (-0.00010864304374479629+0j)
XZZZZZZZZXIXZZZXIIII (-0.00010864304374479629+0j)
IIIIIIIYYIIYZZZYIIII (9.547542453821008e-05+0j)
IIIIIIIXXIIYZZZYIIII (9.547542453821008e-05+0j)
IIIIIIIYYIIXZZZXIIII (9.547542453821008e-05+0j)
IIIIIIIXXIIXZZZXIIII (9.547542453821008e-05+0j)
IIIYZZZZYIIYZZZYIIII (4.926629845863001e-05+0j)
IIIXZZZZXIIYZZZYIIII (4.926629845863001e-05+0j)
IIIYZZZZYIIXZZZXIIII (4.926629845863001e-05+0j)
IIIXZZZZXIIXZZZXIIII (4.926629845863001e-05+0j)
IIIIIIYYIIIYZZZYIIII (-0.001197447619813524+0j)
IIIIIIXXIIIYZZZYIIII (-0.001197447619813524+0j)
IIIIIIYYIIIXZZZXIIII (-0.001197447619813524+0j)
IIIIIIXXIIIXZZZXIIII (-0.001197447619813524+0j)
YZZZZZZYIIIYZZZYIIII (0.0009387744565732497+0j)
XZZZZZZXIIIYZZZYIIII (0.0009387744565732497+0j)
YZZZZZZYIIIXZZZXIIII (0.0009387744565732497+0j)
XZZZZZZXIIIXZZZXIIII (0.0009387744565732497+0j)
IIIYZZYIIIIYZZZYIIII (0.0015024007269707413+0j)
IIIXZZXIIIIYZZZYIIII (0.0015024007269707413+0j)
IIIYZZYIIIIXZZZXIIII (0.0015024007269707413+0j)
IIIXZZXIIIIXZZZXIIII (0.0015024007269707413+0j)
IIYZZYIIIIIYZZZYIIII (-0.0017617708926159356+0j)
IIXZZXIIIIIYZZZYIIII (-0.0017617708926159356+0j)
IIYZZYIIIIIXZZZXIIII (-0.0017617708926159356+0j)
IIXZZXIIIIIXZZZXIIII (-0.0017617708926159356+0j)
IYZZZYIIIIIYZZZYIIII (0.004276569048063277+0j)
IXZZZXIIIIIYZZZYIIII (0.004276569048063277+0j)
IYZZZYIIIIIXZZZXIIII (0.004276569048063277+0j)
IXZZZXIIIIIXZZZXIIII (0.004276569048063277+0j)
IIYZYIIIIIIYZZZYIIII (0.00411055144348623+0j)
IIXZXIIIIIIYZZZYIIII (0.00411055144348623+0j)
IIYZYIIIIIIXZZZXIIII (0.00411055144348623+0j)
IIXZXIIIIIIXZZZXIIII (0.00411055144348623+0j)
IYZZYIIIIIIYZZZYIIII (-0.0017617708926159358+0j)
IXZZXIIIIIIYZZZYIIII (-0.0017617708926159358+0j)
IYZZYIIIIIIXZZZXIIII (-0.0017617708926159358+0j)
IXZZXIIIIIIXZZZXIIII (-0.0017617708926159358+0j)
YZZYIIIIIIIYZZZYIIII (0.0010907507903394323+0j)
XZZXIIIIIIIYZZZYIIII (0.0010907507903394323+0j)
YZZYIIIIIIIXZZZXIIII (0.0010907507903394323+0j)
XZZXIIIIIIIXZZZXIIII (0.0010907507903394323+0j)
IIYZZZZZZYYZZZZYIIII (-0.0022729935566793515+0j)
IIXZZZZZZXYZZZZYIIII (-0.0022729935566793515+0j)
IIYZZZZZZYXZZZZXIIII (-0.0022729935566793515+0j)
IIXZZZZZZXXZZZZXIIII (-0.0022729935566793515+0j)
IYZZZZZZZYYZZZZYIIII (0.00010709591896443043+0j)
IXZZZZZZZXYZZZZYIIII (0.00010709591896443043+0j)
IYZZZZZZZYXZZZZXIIII (0.00010709591896443043+0j)
IXZZZZZZZXXZZZZXIIII (0.00010709591896443043+0j)
IIIIIYZZYIYZZZZYIIII (-0.0019850289147330144+0j)
IIIIIXZZXIYZZZZYIIII (-0.0019850289147330144+0j)
IIIIIYZZYIXZZZZXIIII (-0.0019850289147330144+0j)
IIIIIXZZXIXZZZZXIIII (-0.0019850289147330144+0j)
IIYZZZZYIIYZZZZYIIII (-0.007405194851167906+0j)
IIXZZZZXIIYZZZZYIIII (-0.007405194851167906+0j)
IIYZZZZYIIXZZZZXIIII (-0.007405194851167906+0j)
IIXZZZZXIIXZZZZXIIII (-0.007405194851167906+0j)
IYZZZZZYIIYZZZZYIIII (0.00034890822517556855+0j)
IXZZZZZXIIYZZZZYIIII (0.00034890822517556855+0j)
IYZZZZZYIIXZZZZXIIII (0.00034890822517556855+0j)
IXZZZZZXIIXZZZZXIIII (0.00034890822517556855+0j)
IIIIIYYIIIYZZZZYIIII (-0.005166491399678736+0j)
IIIIIXXIIIYZZZZYIIII (-0.005166491399678736+0j)
IIIIIYYIIIXZZZZXIIII (-0.005166491399678736+0j)
IIIIIXXIIIXZZZZXIIII (-0.005166491399678736+0j)
YZZZZYIIIIYZZZZYIIII (0.007674373188394159+0j)
XZZZZXIIIIYZZZZYIIII (0.007674373188394159+0j)
YZZZZYIIIIXZZZZXIIII (0.007674373188394159+0j)
XZZZZXIIIIXZZZZXIIII (0.007674373188394159+0j)
IIYYIIIIIIYZZZZYIIII (-9.506485771730838e-06+0j)
IIXXIIIIIIYZZZZYIIII (-9.506485771730838e-06+0j)
IIYYIIIIIIXZZZZXIIII (-9.506485771730838e-06+0j)
IIXXIIIIIIXZZZZXIIII (-9.506485771730838e-06+0j)
IYZYIIIIIIYZZZZYIIII (4.479140853056617e-07+0j)
IXZXIIIIIIYZZZZYIIII (4.479140853056617e-07+0j)
IYZYIIIIIIXZZZZXIIII (4.479140853056617e-07+0j)
IXZXIIIIIIXZZZZXIIII (4.479140853056617e-07+0j)
IIIIIIIIIIIIIZZIIIII (0.11074579074002476+0j)
IIIIIIIIIIIIZIZIIIII (0.11474426927442094+0j)
IIIIIIIIIIIYYIZIIIII (0.0012888577155483194+0j)
IIIIIIIIIIIXXIZIIIII (0.0012888577155483194+0j)
IIIIIIIIIIIZIIZIIIII (0.08745040290426732+0j)
IIIIIIIIIIZIIIZIIIII (0.12837031688422537+0j)
IIIIIIIIIZIIIIZIIIII (0.15111911817273488+0j)
IIIIIIIYZYIIIIZIIIII (0.0006643142655695938+0j)
IIIIIIIXZXIIIIZIIIII (0.0006643142655695938+0j)
IIIYZZZZZYIIIIZIIIII (-0.0021240937811870192+0j)
IIIXZZZZZXIIIIZIIIII (-0.0021240937811870192+0j)
IIIIIIIIZIIIIIZIIIII (0.15113123336739745+0j)
